"","GSE44331_VSV_vs_Control"
"100504255",0.00649587881488082
"100504268",0.0126766880265464
"100504304",0.00728545838651113
"100504309",0.0105709919353466
"100504312",0.00954341171538074
"100504350",0.00706506828704548
"100504377",0.00493303520021942
"100504389",0.00739133105382773
"100504404",0.00594588096675652
"100504412",0.00602563549243034
"100504421",0.016060337205524
"100504446",0.0124661239482172
"100504454",0.0120877733187698
"100504455",0.00887502178657984
"100504457",0.0116097392241393
"100504461",0.00892490919280388
"100504464",0.00552167404622103
"100504474",0.0195209001777486
"100504486",0.00757658581177507
"100504497",0.00970949175362928
"100504512",0.0142834181461455
"100504538",0.00504320435983164
"100504549",0.00370701236888864
"100504561",0.0089189136
"100504586",0.00484172499792497
"100504594",0.00743162901307967
"100504626",0.00652028524152184
"100504628",0.00416233090530697
"100504637",0.00373693535122458
"100504663",0.00375966819627118
"100504687",0.0041217503453337
"100504714",0.0082156149652987
"100504715",0.00492702696367779
"100504734",0.0231723971502065
"100504740",0.00462379101273406
"100515",0.00505930517883919
"100526796",0.0153618277058228
"100532",0.0062904693041772
"100532730",0.0255591072523889
"100534641",0.00835210112036771
"100559",0.00936524453694069
"100561",0.00712599089222466
"100604",0.0233089472013767
"100608",0.0084892128311762
"100609",0.00408323444623273
"100616095",0.0250502587817801
"100637",0.00363010964412803
"100647",0.00786717977714423
"100653389",0.008210884586059
"100675",0.00951448911163494
"100678",0.0033968158380067
"100683",0.00412373206423294
"100689",0.00888182367394451
"100689703",0.0111134609881251
"100702",0.0816509416825485
"100705",0.00959913582179908
"100710",0.00393309797167065
"100715",0.00786478419850449
"100727",0.00758264558603087
"100732",0.0066284822097872
"100737",0.00458722877414644
"100740",0.00404216245772791
"100756",0.0038002235375235
"100763",0.00291807605749048
"100764",0.00963145767851209
"100855",0.0135035302256846
"100861869",0.00358721738777298
"100862268",0.0100246375344909
"100900",0.00792193196458431
"100910",0.0115933349305776
"100929",0.00666997573823138
"100952",0.0124035711705818
"100972",0.0127837139469919
"100978",0.00618087363819186
"100986",0.0114546688007551
"101023",0.00562449236288183
"101055670",0.00487375598547531
"101055769",0.00538258317048048
"101055782",0.00613731444711079
"101056065",0.0148406079431198
"101056236",0.00807017492559569
"101095",0.00807983532099316
"101100",0.012334837029333
"101113",0.00319553082119786
"101118",0.00508245636700921
"101122",0.0053664142779881
"101142",0.0085961142055173
"101148",0.0061507048163625
"101185",0.00471982177075408
"101187",0.00744109683717515
"101197",0.00707161815959313
"101202",0.00568356285362137
"101206",0.0048539246795303
"101214",0.01010547166349
"101240",0.0130454219640342
"101243624",0.0121119199641974
"101314",0.00432074671553075
"101351",0.00663287942798005
"101358",0.00425459710743802
"101359",0.0079195204644918
"101401",0.00831140855674308
"101434",0.0057328528104535
"101437",0.0036183896823001
"101471",0.0047640995796171
"101476",0.00978713053238063
"101488",0.00791941826395726
"101489",0.00453083444372323
"101490",0.0130821247318974
"101497",0.0162373616279654
"101502",0.0054851214522335
"101513",0.0272460745481972
"101533",0.00450473660662139
"101540",0.0115561794284233
"101543",0.0064268658263906
"101544",0.00597808136327773
"101565",0.00324414583067612
"101568",0.0039468912027397
"101592",0.00754616875828997
"101602",0.0128461789379327
"101604",0.0195716709177025
"101612",0.00785629490869616
"101613",0.00681760794545914
"101631",0.0113580872848537
"101685",0.00677925481756947
"101694",0.0143376659614096
"101700",0.00825050257117609
"101706",0.00345883963681385
"101739",0.00402539053320829
"101744",0.0114983026536531
"101772",0.0055655793798075
"101786",0.0129184890077632
"101809",0.00421685050757032
"101831",0.00508709708751998
"101861",0.00629658041644203
"101867",0.00524139458050135
"101869",0.0105638777312324
"101883",0.0077747005786924
"101943",0.00509464923335434
"101966",0.0109934375850078
"101985",0.00855357679842293
"101994",0.0061779976304818
"102022",0.00531870517178409
"102032",0.0085207100591716
"102058",0.00456430480540017
"102060",0.0106438524106411
"102075",0.0049869125200051
"102093",0.00753499348051057
"102098",0.0145069728233732
"102103",0.00626517977256053
"102115",0.01
"102122",0.00397450202517786
"102124",0.018118842698897
"102132",0.0122314968655014
"102141",0.0031794544474622
"102162",0.00413573258649056
"102182",0.00883503625155804
"102193",0.00578182025564998
"102209",0.00466872760996512
"102216272",0.0055171996238617
"102247",0.0107633548029641
"102278",0.00329490408426255
"102294",0.00732266318672196
"102323",0.00396713846024934
"102334",0.00512292890861816
"102339",0.00395946053729814
"102371",0.00678649814769838
"102402",0.00590996480607639
"102414",0.00427846686701234
"102423",0.00564741264568555
"102436",0.00619805578900774
"102442",0.00642052925706772
"102443350",0.00960147681844813
"102448",0.0125813030518006
"102466237",0.00837640062229147
"102466256",0.0187272348530329
"102502",0.00524801459194215
"102545",0.00423769324970991
"102566",0.00541142729136223
"102570",0.0114659150739805
"102580",0.00338150984175182
"102595",0.0093173296398892
"102607",0.00489256675236373
"102614",0.00474928805417702
"102626",0.0143207988439779
"102631612",0.00504616673159513
"102631730",0.00961870725253077
"102631739",0.0209366656211612
"102631912",0.00534191816522445
"102631981",0.0062231789665332
"102632",0.0052799947922343
"102632008",0.0127023985487772
"102632031",0.00986902564403639
"102632302",0.0150893557599361
"102632394",0.0137849920443557
"102632463",0.0126958936718905
"102632493",0.0043564673479472
"102632708",0.0130188523376968
"102632821",0.0092284104305866
"102632893",0.00998980372230447
"102632897",0.00471476821264306
"102632922",0.0060039432577846
"102633000",0.00659981455203652
"102633199",0.0110755926677915
"102633266",0.00740273335646535
"102633312",0.00563318082548576
"102633321",0.00609836389226895
"102633540",0.00838979884634693
"102633575",0.00900945810124454
"102633576",0.010249776103018
"102633666",0.0123799904191497
"102633677",0.00349229825896898
"102633805",0.00790123456790123
"102633824",0.00682970578192286
"102634000",0.0116826748997835
"102634034",0.0104852568951337
"102634076",0.00837350347157065
"102634096",0.0123388470603931
"102634243",0.00884412405721626
"102634251",0.00783980198106304
"102634284",0.00627923338947909
"102634333",0.0121871761671067
"102634389",0.00794503772474815
"102634450",0.00553758874223924
"102634580",0.00432368087668974
"102634683",0.0144106546484324
"102634753",0.00543884642563504
"102634887",0.0239823890346095
"102634933",0.0133295634617915
"102634995",0.0153854368128114
"102635020",0.00521315278447523
"102635192",0.0114179708144259
"102635226",0.0113809722124578
"102635243",0.00949840171085295
"102635290",0.0142091707656245
"102635316",0.00798776275208559
"102635502",0.00613395789573608
"102635561",0.00596054722437929
"102635569",0.017995240928019
"102635639",0.00480684004823314
"102635685",0.00840649883584585
"102635783",0.00647385228113727
"102635948",0.00593344925254811
"102635958",0.00943554639403218
"102635985",0.00756920859879977
"102636142",0.00932817284828306
"102636151",0.0106829038480831
"102636203",0.00916369644227997
"102636313",0.00906741361095259
"102636582",0.00729939408297556
"102636681",0.00349700828546738
"102636700",0.0296308156424263
"102636737",0.00559582915715317
"102636803",0.0171885461751975
"102636808",0.00539718461570013
"102636980",0.00453042278797374
"102637001",0.00942134662518728
"102637100",0.00626290097327222
"102637176",0.00417691398909646
"102637283",0.0116780192888356
"102637354",0.00975166200650133
"102637419",0.00524095949264958
"102637492",0.00874156244786149
"102637542",0.0112615190700167
"102637873",0.0109467544248577
"102637966",0.00368334541427032
"102638038",0.00540878363926418
"102638039",0.0198324756406212
"102638080",0.00445548996847277
"102638259",0.0179364092108893
"102638292",0.011292846648972
"102638354",0.00933011801695927
"102638465",0.00453210214649508
"102638632",0.0217661116520755
"102638722",0.00861348275811266
"102638744",0.00674992024571688
"102638854",0.0085631543773669
"102638888",0.0188783993996378
"102638940",0.00662537682838857
"102638947",0.00884286276571561
"102639375",0.0136111111111111
"102639518",0.00370389607909323
"102639568",0.00676949933701399
"102639781",0.00536770687965071
"102639888",0.0180022208325082
"102639979",0.0101840784325856
"102640117",0.00570646164802009
"102640178",0.0150268190986341
"102640192",0.0156733371714416
"102640298",0.004689532773889
"102640338",0.0128681901385501
"102640368",0.00623677667011922
"102640379",0.00810294625804602
"102640387",0.01217972467169
"102640451",0.00385023918990717
"102640479",0.0104123281965848
"102640589",0.0084754572550539
"102640749",0.00482435395495308
"102640772",0.00976102431697243
"102640779",0.00479062352233883
"102640815",0.0101564003644538
"102640864",0.00489286429511232
"102641621",0.00676585498078544
"102641779",0.00643324337631186
"102642321",0.00426369768846915
"102644",0.00976167422554297
"102657",0.0212073574492645
"102688",0.0194130554248099
"102693",0.00509451171795964
"102747",0.00758001617194706
"102774",0.00379225642375525
"102791",0.00720626843462918
"102857",0.00631601482754762
"102866",0.00392853954107515
"102902673",0.00891256535883247
"102920",0.0108487153838595
"102941",0.00776788279230106
"102954",0.00351281619547044
"102991",0.00466043228543118
"103012",0.00557025388702606
"103080",0.0172929277417256
"103098",0.00786914836929158
"103135",0.00420850258947829
"103136",0.0107380998479277
"103140",0.00508193427108831
"103142",0.00869687727180343
"103149",0.00648619431557137
"103161",0.00584735618696508
"103164605",0.00952089189232435
"103172",0.00407222123742373
"103175",0.00512976673161962
"103199",0.0039972266697246
"103213",0.00470527969400997
"103220",0.00826446280991736
"103236",0.0107600105777432
"103266",0.0117412121881972
"103268",0.00828714612682238
"103284",0.00708580355712226
"103406",0.00783100172011933
"103425",0.00776657724749871
"103466",0.00316268718574351
"103468",0.00426152824749535
"103511",0.00665023531426259
"103517",0.00779685771484147
"103534",0.00362024498921891
"103537",0.00603429154366174
"103551",0.0132647173389133
"103554",0.00695038973140903
"103573",0.00501465378019527
"103583",0.00835311608653984
"103655",0.02417888400283
"103677",0.0172073061984492
"103694",0.0056679661074416
"103710",0.0101814063112902
"103711",0.00308607889113543
"103712",0.00479222914301081
"103724",0.00490710917570666
"103733",0.00394336380584443
"103737",0.00438248066209739
"103742",0.00520175261171192
"103743",0.0152961400030368
"103765",0.00711255998669845
"103768",0.0105582870758971
"103775",0.0607374729780966
"103784",0.00555086666550766
"103806",0.00695804498094447
"103836",0.00440717052183844
"103841",0.0454137154798552
"103844",0.00870087178068685
"103850",0.0053961727627339
"103889",0.0172918478616652
"103963",0.00464250302856379
"103967",0.01578152446921
"103978",0.00362912270040795
"103988",0.0095528927850464
"104001",0.00347838903643695
"104002",0.0144083818391706
"104009",0.0095574353102295
"104010",0.00977815110744487
"104015",0.00322809744073849
"104027",0.00727566462177189
"104069",0.00371102552794792
"104079",0.00390313998474282
"104080",0.00375962224079835
"104082",0.00345656279508447
"104086",0.00543131419458307
"104099",0.011130855776261
"104103",0.00617168385054514
"104110",0.0155094735939643
"104111",0.00959258077535968
"104112",0.00923986004153757
"104130",0.0033744078829634
"104156",0.0125960696181167
"104158",0.00781211144672741
"104174",0.00590254578335065
"104175",0.00674251760344806
"104183",0.00682272122071238
"104184",0.00513287704094916
"104215",0.00315442279234516
"104248",0.0108964862552168
"104252",0.00481434478650842
"104263",0.00326079135475865
"104271",0.0132130611356587
"104318",0.00701473861321713
"104346",0.00583461661991021
"104348",0.00710720578323481
"104349",0.00936063395508467
"104360",0.00889285787663522
"104362",0.00627429584812663
"104382",0.0145933981722038
"104383",0.00382772484931591
"104384",0.0213516048833266
"104394",0.0099849369255043
"104401",0.00522854665139181
"104416",0.00295664053095724
"104418",0.00409728574165923
"104443",0.0103603316326531
"104444",0.0035828523639648
"104445",0.0122367270551375
"104457",0.00721997726491165
"104458",0.00386545393492503
"104479",0.0119015100390787
"104522",0.00534939699552012
"104570",0.00620788539719839
"104582",0.00913767931146666
"104601",0.00405612627805832
"104625",0.00709736886542527
"104662",0.00496795229998103
"104681",0.00908023211035919
"104692",0.00440317777420255
"104709",0.0344505242104479
"104718",0.00568894915175709
"104721",0.00445652368852061
"104725",0.0027225768834771
"104732",0.00482928643259262
"104759",0.00940119391943579
"104771",0.004200527157541
"104776",0.00731207790522509
"104799",0.00509107818441679
"104806",0.00906484910331874
"104816",0.0106591257564531
"104831",0.00585142057549578
"104836",0.00585682484858095
"104859",0.00346695725995577
"104871",0.0103562778983154
"104884",0.00805207493178678
"104885",0.00570855726258832
"104886",0.00312181234088718
"104910",0.0107206173647674
"104932",0.00494992891624615
"104940697",0.00819420202082065
"104943",0.0140201773284259
"105000",0.00656084245001849
"105005",0.00583207289349859
"105014",0.00413056569502434
"105083",0.00443134124333464
"105148",0.0057596255987263
"105171",0.00831119823118766
"105180375",0.00409688816609486
"105193",0.00660982219578293
"105203",0.00832056081892419
"105239",0.00467774840363093
"105242581",0.0160307519908309
"105242657",0.00322830578512397
"105242750",0.0161105690141594
"105243",0.00810751172596181
"105243043",0.00463276429369992
"105243109",0.00315378749156108
"105243184",0.00500119252649721
"105243207",0.00821153887573265
"105243233",0.00756990057231715
"105243269",0.00349412345679012
"105243282",0.00347921970642084
"105243330",0.00863758469604345
"105243422",0.0152726430754312
"105243866",0.00756523877808591
"105243925",0.0124910139693426
"105244117",0.00533141875739677
"105244158",0.00653912041650045
"105244227",0.00760522307917221
"105244487",0.024980383901476
"105244649",0.00789528596312963
"105244659",0.00815896812702566
"105244708",0.00616367274701758
"105244739",0.0108011261958719
"105244793",0.0114175498514535
"105244916",0.00597326707461884
"105244993",0.0139254405255571
"105245",0.00456517159710597
"105245027",0.0100943817251022
"105245193",0.00564096008796786
"105245474",0.00513114538260799
"105245696",0.00858765425330466
"105245705",0.00473325946871605
"105245780",0.013542914908811
"105245784",0.00420607267030147
"105245924",0.00654883223629256
"105246",0.00389415769105693
"105246056",0.0075961619392307
"105246059",0.00621848873809764
"105246071",0.0075307057673358
"105246086",0.0106215696756087
"105246151",0.00696100840861404
"105246278",0.00536634905732387
"105246409",0.0106415835978975
"105246434",0.0109905379215728
"105246501",0.0100984656058302
"105246959",0.00721690058077774
"105247153",0.00647512774998943
"105247240",0.00350684103703786
"105278",0.00541594048087554
"105298",0.0178965522203626
"105348",0.00360615217194671
"105349",0.0083443954220004
"105351",0.00275400686682738
"105352",0.00452327634086553
"105355",0.00617087019641168
"105364",0.0104286410001889
"105372",0.00392603636022178
"105377",0.00938932127911814
"105387",0.0250629345810238
"105418",0.0143803614069895
"105428",0.00516161760539719
"105439",0.0172612557443675
"105440",0.00720412091304641
"105445",0.00568136190862035
"105446",0.00468813700546488
"105450",0.0147107186263484
"105501",0.0048637402929697
"105504",0.00308345275517751
"105511",0.0151561093255088
"105513",0.00372108361938684
"105518",0.0103578300550875
"105522",0.00611300682534162
"105559",0.0138618895203251
"105590",0.0047724912934982
"105594",0.0117457863699482
"105638",0.00595153921211723
"105651",0.00756143667296786
"105653",0.00367309458218549
"105663",0.00888810698137795
"105670",0.00592523658179472
"105675",0.00588908932616028
"105689",0.00554619706123949
"105722",0.00557730217993691
"105727",0.00476272152084918
"105732",0.0120266264989813
"105734",0.0140157610944077
"105782",0.00535443521916653
"105785",0.00904608872255482
"105787",0.0221071322257377
"105827",0.00853615311909263
"105833",0.0384063978004499
"105835",0.0032525634765625
"105837",0.0117175045169519
"105841",0.00554398911922653
"105844",0.00486678014868532
"105847",0.00384592272099033
"105853",0.00908736827686817
"105855",0.00851687706330925
"105859",0.00951232552258806
"105866",0.00881888338029485
"105886298",0.00807393404746902
"105887",0.00591906354870076
"105892",0.00659363944374948
"105988",0.00535395597858418
"106014",0.0035531034948945
"106021",0.0074183809926673
"106025",0.00452995035690013
"106039",0.00873517060804813
"106042",0.00667749981036754
"106052",0.0082969155901322
"106059",0.0124840048687619
"106064",0.0110803324099723
"106068",0.00534806370362523
"106073",0.00395572470351471
"106143",0.0062401624985752
"106200",0.00872003621210326
"106205",0.0070854447958825
"106248",0.0132657328590355
"106264",0.00753939106553816
"106298",0.00333031386854274
"106326",0.00440711838570983
"106338",0.00957230770980625
"106344",0.0111879509030223
"106347",0.0257205019255701
"106369",0.00688112102373864
"106389",0.0101438558092353
"106393",0.00436098255606978
"106407",0.0136724507879191
"106489",0.0050854407270629
"106504",0.00725882875142185
"106512",0.00664555510124965
"106522",0.0153323106213073
"106529",0.013656345988851
"106557",0.00829112235005821
"106564",0.0171615218636218
"106565",0.00539239175894675
"106572",0.00556294963438483
"106581",0.00843505902243866
"106582",0.00721515779430837
"106583",0.00517461516554399
"106585",0.00595907844314551
"106618",0.00772625062360471
"106628",0.00382720482619937
"106633",0.00507028339373522
"106639",0.00363898813672044
"106648",0.00451694763962151
"106672",0.00833504306707797
"106707",0.00920764721366153
"106757",0.0197031362894754
"106759",0.0095085155374535
"106763",0.00557718948445008
"106766",0.00978083442636405
"106794",0.00619357602047246
"106795",0.00593619657152059
"106821",0.00432548773728085
"106840",0.00525291366665033
"106861",0.00524828083657864
"106869",0.00513758933743814
"106877",0.0047319247158253
"106878",0.00947010967207757
"106894",0.00311977801468716
"106931",0.00562269180704147
"106947",0.00518240886350335
"106952",0.0163202641665495
"106957",0.00855280342526388
"107022",0.00629024458764702
"107029",0.00782527581352159
"107035",0.00297394410303257
"107045",0.00365814578981292
"107047",0.00555403657133707
"107065",0.00653422158741195
"107071",0.00796859464667205
"107094",0.00530791865794165
"107141",0.00744348371480015
"107146",0.00724063809120134
"107173",0.00447839297378102
"107182",0.00430883821089693
"107197",0.00576767966084696
"107221",0.00821725792857827
"107227",0.00412423196700614
"107239",0.00524514862547621
"107242",0.00348924057690194
"107250",0.00725318393717839
"107260",0.012700374072919
"107271",0.00468371306539892
"107272",0.00467107111009469
"107305",0.00619022398116791
"107321",0.0205067188966274
"107328",0.0049559976178606
"107338",0.00706144317806159
"107350",0.0234096954449391
"107351",0.00621699168334619
"107358",0.00558581854823685
"107368",0.00458487722759463
"107371",0.00646090370132992
"107373",0.00642206147759619
"107375",0.00614184215956997
"107376",0.0113843937263386
"107392",0.0227839088643645
"107435",0.00438328678508653
"107448",0.00495683977186145
"107449",0.0103483244890583
"107476",0.0101104867930113
"107477",0.00518530645160772
"107503",0.00773618041113471
"107508",0.00405954199580071
"107513",0.00670983700919649
"107515",0.00472364981327205
"107526",0.0132036484852697
"107527",0.00902287845090155
"107528",0.00463917031697802
"107566",0.00889815063554315
"107568",0.00485720945894465
"107569",0.00454634706334873
"107581",0.00557443024387991
"107586",0.00747041278134524
"107587",0.00592180112778923
"107589",0.00471894021515366
"107605",0.00649257672118931
"107607",0.00678301065844181
"107650",0.00391923403625431
"107652",0.0069360382863439
"107684",0.00359269862507025
"107686",0.00311519740400216
"107701",0.0042881140833398
"107702",0.00465911327336118
"107723",0.00963049589342815
"107732",0.00474269355035683
"107733",0.00467709563992302
"107734",0.00400020853526625
"107746",0.0068759300508178
"107747",0.00467147909783448
"107751",0.0129947911541062
"107753",0.0130899501858932
"107765",0.00566464790243598
"107766",0.00574311791022983
"107767",0.00347338383000148
"107769",0.0106645371382798
"107770",0.0117401250741085
"107771",0.00751111111111111
"107815",0.0109380455561633
"107817",0.0131377798303617
