"","GSE91074_VEEV_vs_Control"
"15397",0.1143
"15398",-0.0863
"15399",0.0728
"15400",0.01765
"15401",0.0146
"15402",0.1077
"15404",-0.0377
"15405",-0.055
"15407",-0.0285
"15408",-0.0457
"15410",-0.0676
"15412",0.06905
"15413",0.2621
"15414",0.0935
"15415",-0.102
"15416",0.2419
"15417",-0.1548
"15422",-0.0112
"15423",-0.0751
"15424",-0.0952
"15425",-0.1184
"15426",-0.0196
"15427",-0.1652
"15429",0.2778
"15430",0.049
"15431",0.0417
"15432",-0.0259
"15433",-0.0823
"15434",-0.1538
"15436",-0.0154
"15437",-0.0248
"15438",0.0608
"15439",0.7297
"15441",-0.1158
"15444",-0.9279
"15445",0.0523
"15446",1.8706
"15450",-0.086
"15451",-0.0177
"15452",-0.1227
"15458",0.2644
"15460",-0.1808
"15461",-0.2504
"15463",0.06672
"15464",-0.1073
"15465",0.1488
"15466",0.1552
"15467",-0.138666666666667
"15468",-0.1801
"15469",-0.0893
"15473",-0.3741
"15476",-0.4352
"15478",-0.1353
"15482",0.1052
"15483",-0.5344
"15484",-0.1296
"15485",-0.0376
"15486",-0.0965
"15487",-0.0315
"15488",-0.41035
"15490",0.10535
"15492",-0.0736
"15493",-0.0637
"15494",-0.2168
"15496",-0.1311
"15499",-0.0855
"15500",-0.241
"15502",0.0721
"15504",0.0416
"15505",-0.0239
"15507",1.63255
"15510",-0.0528
"15511",-0.1069
"15512",0.1674
"15516",-0.0127
"15519",-0.1266
"15525",-0.0441666666666667
"15526",-0.0119666666666667
"15528",0.05095
"15529",-0.0625333333333333
"15530",-0.10875
"15531",0.149833333333333
"15547",-0.0165
"15550",-0.1567
"15551",-0.1117
"15552",-0.0943
"15557",-0.3301
"15559",0.1439
"15560",-0.7447
"15561",-0.1434
"15562",0.0565
"15563",-0.0691
"15564",-0.2107
"15565",-0.1992
"15566",0.0089
"15567",0.2528
"15568",0.5722
"15569",0.168366666666667
"15571",-0.4599
"15572",0.0680333333333333
"15574",0.05095
"15586",-0.0924
"15587",-0.0756
"15874",-0.0212666666666667
"15891",-0.06925
"15893",-0.35895
"15894",3.6201
"15896",0.6718
"15898",-1.037
"15900",2.5185
"15901",0.3609
"15902",0.286233333333333
"15903",1.0032
"15904",-0.907025
"15925",-0.2884
"15926",-0.12575
"15929",-0.34385
"15930",0.307
"15931",-0.1287
"15932",-0.0544
"15936",0.077
"15937",0.4262
"15939",0.0135333333333333
"15944",4.3896
"15945",7.4681
"15950",2.80433333333333
"15951",4.6227
"15953",5.9169
"15957",6.4107
"15958",5.8639
"15967",0.1228
"15969",0.0784
"15972",-0.1758
"15975",-0.0129
"15976",0.7094
"15977",1.8877
"15978",2.8299
"15979",0.3064
"15980",0.01585
"15982",0.8916
"15983",-0.1672
"15985",-0.0062
"16000",-0.0992333333333333
"16001",-0.22705
"16002",-0.4296
"16004",0.00615
"16005",-0.234
"16006",0.1331
"16007",0.75375
"16008",-0.122
"16009",0.8802
"16010",0.0887166666666667
"16011",0.2994
"16012",-0.0893
"16019",-0.3263
"16068",2.7612
"16069",0.0716
"16136",-0.0684
"16145",5.8586
"16147",-0.1737
"16149",2.2412
"16150",-0.0281666666666667
"16151",0.314866666666667
"16153",0.6145
"16154",0.85955
"16155",1.2436
"16156",0.1598
"16159",0.0368
"16160",2.6335
"16161",1.5588
"16162",-0.0283
"16163",-0.0221
"16164",1.4727
"16165",-0.0237
"16168",1.6609
"16169",1.3112
"16170",-0.32355
"16171",-0.1892
"16172",0.79755
"16173",0.4535
"16174",0.1291
"16175",0.3652
"16176",0.6656
"16177",0.0729
"16178",0.4434
"16179",-0.0869666666666667
"16180",0.261666666666667
"16181",2.4106
"16182",0.5824
"16183",-0.0978
"16184",0.2512
"16185",0.60295
"16186",4.15805
"16187",-0.1305
"16188",0.4176
"16189",-0.0445
"16190",0.4485
"16191",-0.047
"16192",-0.0637
"16193",3.8337
"16194",0.4304
"16195",0.136633333333333
"16196",0.4647
"16197",1.93555
"16198",-0.1283
"16199",-0.0478
"16201",-0.0264666666666667
"16202",0.2225
"16204",0.0652
"16205",0.3395
"16206",0.3373
"16210",-0.1794
"16211",0.2144
"16319",-0.2746
"16322",-0.5016
"16323",0.7657
"16324",-0.2417
"16325",-0.0107
"16326",-0.1278
"16328",-0.1762
"16329",1.0581
"16330",0.3484
"16331",0.41775
"16332",-0.0787
"16333",-0.1966
"16334",-0.1419
"16337",-0.0875
"16341",0.0409333333333333
"16348",-0.2387
"16351",-0.3768
"16362",2.9966
"16363",1.485
"16364",0.0958
"16365",3.203
"16367",-0.3985
"16369",-0.0573
"16370",-0.1017
"16371",-0.1296
"16372",0.1399
"16373",0.1649
"16391",2.6797
"16392",0.1772
"16398",-0.1542
"16399",-0.0171
"16400",-0.1561
"16401",0.12595
"16402",0.42945
"16403",0.21935
"16404",0.0197
"16407",-0.1257
"16408",-0.0484
"16409",1.142
"16410",0.0149
"16411",1.7487
"16412",0.18012
"16413",-0.3167
"16414",3.0903
"16415",-0.0346
"16416",-0.0079
"16418",0.4965
"16419",-0.01215
"16420",-0.0937
"16421",0.304
"16423",0.7432
"16424",0.0244
"16425",-0.096
"16426",-0.0012
"16427",0.1526
"16428",0.30255
"16429",-0.0274
"16430",0.2989
"16431",-1.521
"16432",0.2959
"16433",-0.0924
"16434",0.0073
"16438",-0.48135
"16439",-0.001175
"16440",-0.1493
"16443",-0.42318
"16447",-0.0565
"16449",-0.2553
"16450",-0.2383
"16451",0.180633333333333
"16452",0.97955
"16453",0.3464
"16456",0.2563
"16467",-0.623866666666667
"16468",-0.0993666666666667
"16469",-0.06325
"16475",-0.1049
"16476",1.0136
"16477",0.4803
"16478",0.0453
"16480",-0.1146
"16483",-0.1389
"16485",-0.2331
"16490",-0.2043
"16491",-0.0019
"16492",-0.0288
"16493",-0.128
"16494",-0.2334
"16495",-0.2525
"16497",-0.35555
"16498",-0.5443
"16499",-0.401
"16500",-0.64215
"16502",-0.3726
"16504",-0.3253
"16506",-0.1286
"16508",-0.690833333333333
"16509",0.0467
"16510",0.0592
"16511",-0.3101
"16513",-0.2558
"16514",-0.1927
"16515",-0.4679
"16516",0.006
"16518",-0.0589
"16519",-0.351
"16520",-0.5962
"16521",-0.0764
"16522",-0.14484
"16523",-0.2692
"16524",-0.43275
"16525",-0.37865
"16526",-0.7174
"16527",-0.2108
"16528",-0.3188
"16529",-0.0531
"16530",-0.1354
"16531",-0.39675
"16532",-0.5415
"16533",-0.0889
"16534",0.376
"16535",-0.1349
"16536",-0.24795
"16538",-0.2808
"16539",-0.1102
"16541",1.0829
"16542",0.8332
"16543",1.7698
"16545",-0.0129
"16548",-0.2566
"16551",0.0126
"16552",-0.0256
"16553",-0.4639
"16558",-0.31725
"16559",-0.195833333333333
"16560",-0.21635
"16561",-0.116742857142857
"16562",-0.379433333333333
"16563",-0.303975
"16564",-0.2332
"16565",-0.1049
"16568",-0.38265
"16569",-0.12785
"16570",-0.2196
"16571",-0.0181
"16572",-0.3372
"16573",-0.09208
"16574",-0.2581
"16578",-0.015
"16579",-0.3793
"16581",-0.8829
"16582",-0.1806
"16588",-0.0601
"16589",-0.168533333333333
"16590",-0.29875
"16591",-0.9571
"16592",0.11385
"16593",-0.1967
"16594",-0.2044
"16596",-0.0944
"16597",-0.0753
"16598",0.0376
"16599",-0.0739333333333333
"16600",-0.18465
"16601",-0.1784
"16612",0.000199999999999999
"16613",-0.0081
"16615",0.0518
"16616",-0.1195
"16617",-0.0433
"16619",0.0378
"16621",0.0276
"16622",0.0281
"16623",0.02
"16624",0.0138
"16625",0.1592
"16633",1.7083
"16636",-0.0898
"16638",1.4298
"16641",1.33605
"16643",2.3691
"16646",-0.149025
"16647",-0.0594
"16648",0.0842666666666667
"16649",0.0914
"16650",-0.024
"16651",-0.61395
"16653",-0.10945
"16656",-0.10845
"16658",0.7761
"16660",-0.0544
"16661",-0.9347
"16663",-0.03755
"16664",-0.08265
"16665",-0.0399
"16666",0.0921
"16667",-0.0277
"16668",0.0944
"16669",-0.0767
"16670",-0.0932
"16671",-0.1846
"16672",-0.0752
"16673",-0.1624
"16675",0.0139
"16678",-0.2337
"16679",-0.1443
"16680",-0.0907
"16681",-0.0918
"16682",-0.1461
"16687",-0.1133
"16688",-0.1682
"16691",-0.00313333333333333
"16694",-0.1315
"16699",-0.1291
"16700",-0.2094
"16701",-0.0847
"16703",-0.1301
"16704",0.1482
"16706",-0.2182
"16709",0.1226
"16728",-0.3777
"16763",-0.1883
"16765",-0.4664
"16768",0.5627
"16770",0.3047
"16772",-0.0204
"16773",-0.4469
"16774",0.2321
"16775",0.07415
"16776",-0.18995
"16777",-0.162533333333333
"16779",-0.3513
"16780",-0.0233
"16782",-0.02115
"16783",0.1005
"16784",1.364525
"16785",0.023
"16790",0.6496
"16792",1.18166666666667
"16795",-0.0471
"16796",-0.215357142857143
"16797",0.2303
"16798",-0.0695
"16800",-0.2698
"16801",-0.0354
"16803",0.5972
"16814",-0.18525
"16815",-0.1542
"16816",0.3354
"16818",1.9111
"16819",4.4916
"16820",-0.057
"16821",-0.0567
"16822",1.00865
"16825",-0.3406
"16826",-0.718
"16832",-0.424875
"16833",-0.05875
"16834",-0.0708
"16835",0.0682
"16840",0.4952
"16841",-0.0773
"16842",-0.3124
"16846",-0.0551
"16847",-0.0928333333333333
"16848",0.0039
"16852",1.55315
"16854",5.2021
"16858",-0.0734
"16859",4.4232
"16865",-0.056
"16866",-0.1261
"16867",-0.0453
"16869",-0.41405
"16870",-0.6517
"16871",-0.08195
"16872",-0.1217
"16873",-0.2762
"16874",-0.14195
"16875",-0.1384
"16876",-0.16195
"16878",0.1728
"16880",0.0629
"16881",7e-04
"16882",-0.116725
"16885",-0.37325
"16886",-0.2552
"16889",0.1593
"16890",0.3327
"16891",1.47213333333333
"16897",0.0132
"16904",-0.1942
"16905",0.066525
"16906",0.30735
"16907",-0.155
"16909",0.9387
"16911",-0.0681
"16912",5.0841
"16913",4.8703
"16917",-0.0873
"16918",-0.267466666666667
"16922",0.5969
"16923",-0.1344
"16924",-0.4913
"16939",-0.4442
"16948",0.00199999999999999
"16949",0.4155
"16950",0.3089
"16952",1.5468
"16956",0.0751
"16963",0.3503
"16969",-0.0116
"16970",0.3452
"16971",-0.136
"16973",-0.0409
"16974",-0.2602
"16975",-0.1414
"16976",0.122025
"16977",-0.2393
"16978",0.666966666666667
"16979",-0.3962
"16985",1.1889
"16987",-0.25155
"16988",1.4123
"16992",-0.0726
"16993",-0.1983
"16994",1.0563
"16995",0.0945
"16997",-0.1656
"16998",-0.3845
"17000",0.7791
"17001",-0.4347
"17002",-0.0838
"17005",-0.3103
"17022",-0.0243
"17025",-0.1706
"17035",0.0099
"170439",-0.5073
"170441",0.0798
"170442",-0.4671
"170458",-0.0487
"170459",-0.237
"170460",0.6632
"170461",-0.2839
"170472",-0.1822
"170483",0.0089
"170484",-0.0097
"17057",0.3061
"170571",-0.0504
"170574",-0.2318
"17059",-0.0094
"17060",1.6357
"170625",0.10745
"17063",-0.0199
"170639",-0.15915
"17064",0.8436
"170643",0.0235
"170644",-0.1647
"170651",-2e-04
"170654",-0.1259
"170656",-0.1704
"170657",-0.0595
"170676",0.0705
"170677",-0.2308
"17068",0.3078
"170706",-0.059
"170707",-0.1826
"17071",0.2698
"170711",-0.2245
"170716",-0.1284
"170718",-0.2568
"170719",-0.1631
"170720",-0.1654
"170721",0.07
"170722",-0.0176
"170725",-0.1093
"170728",-0.1584
"170729",-0.1628
"170731",-0.3159
"170732",-0.1339
"170733",0.142
"170734",-0.0468
"170735",-0.07055
"170736",-0.0961
"170737",-0.193666666666667
"170738",-0.1261
"170740",-0.1264
"170742",0.19855
"170743",0.73685
"170744",-0.1173
"170745",-0.2343
"170748",-0.0296
"170749",-0.03855
"17075",0.1182
"170750",0.1066
"170752",0.0743
"170753",-0.60945
"170755",0.531566666666667
"170756",0.1351
"170757",-0.381
"170758",-0.2295
"170759",0.4154
"17076",0.1025
"170760",0.0867666666666667
"170761",-0.2065
"170762",-0.15945
"170763",-0.1277
"170765",0.0106
"170767",-0.0395
"170768",0.4354
"170770",-0.124
"170771",-0.185
"170772",-0.4277
"170776",-0.0741
"170779",-0.0272
"170780",-0.1814
"170786",-0.0208
"170788",-0.072
"170789",0.1333
"17079",1.6604
"170790",-0.4357
"170791",-0.08015
"170799",0.7685
"170812",-0.3231
"170813",-0.1087
"17082",-0.0526
"170822",-0.4122
"170823",-0.4391
"170826",-0.6361
"170828",-0.1133
"170829",-0.1733
"17083",-0.1112
"170833",-0.1436
"170834",-0.0633
"170835",-0.1021
"17084",1.4825
"17085",0.7515
"17086",0.3117
"17087",0.8677
"17089",0.1408
"170935",-0.0863
"170936",-0.0542
"170938",-0.4507
"170939",-0.1853
"170942",0.34375
"170947",-0.1186
"17095",0.4449
"170952",-0.0796
"17096",1.3141
"17101",0.0105
"171095",0.1752
"17110",2.29576666666667
"17112",0.40335
"17113",0.62245
"17116",0.13835
"171166",-0.014
"171167",0.0251
"171168",-0.138
"17117",-0.3339
"171170",0.1106
"171171",-0.0155
"17118",-0.39095
"171180",-0.0533
"17119",0.1564
"17120",-0.1308
"171207",0.2695
"17121",-0.0776333333333333
"171210",-0.0885
"171211",-0.1862
"171212",-0.0739
"17122",-0.2713
"17123",0.0275
"17125",0.10005
"17126",-0.0337
"17127",-0.12915
"17128",-0.148675
"171281",-0.0741
"171282",-0.0507
"171283",-0.1532
"171284",-0.10435
"171285",1.5112
"171286",-0.0582
"17129",0.0746
"17130",0.1043
"17131",-0.2566
"17132",-0.2055
"17133",0.6225
"17134",-0.1143
"17135",0.6668
"17136",-0.027
"171382",-0.0338
"171388",-0.1539
"17140",-0.1282
"171405",-0.0096
"17142",-0.0574
"171429",-0.2588
"17143",-0.0204
"171463",-0.0757
"171469",0.0419
"171486",-0.0486
"17149",0.0904
"17150",-0.2483
"171504",0.6302
"171506",-0.0202
"171508",-0.2392
"17151",-0.2454
"17152",-0.0456
"17153",-0.39355
"171530",0.0532
"171531",-0.1551
"171543",-0.0249
"17155",0.17585
"17156",-0.0028
"171567",-0.2926
"17158",0.2059
"171580",0.5594
"17159",0.0362
"17160",0.0232
"17161",-0.1339
"17164",0.5058
"17165",-0.0313
"17167",-0.01
"17168",-0.1805
"17169",0.0632
"17171",-0.1417
"17172",-0.2928
"17173",-0.0102
"17174",0.113133333333333
"17175",-0.08375
"17178",0.2756
"17179",-0.65115
"17180",0.1047
"17181",-0.42565
"17182",-0.0374
"17183",-0.3761
"17184",-0.2407
"17187",0.6183
"17188",-0.2854
"17189",-0.0255
"17190",0.000919999999999999
"17191",0.70145
"17192",-0.1629
"17193",-0.154
"17194",-0.1321
"17195",0.0132
"17196",-0.434485714285714
"17199",0.004
"17200",-0.1812
"17201",-0.237
"17203",-0.1153
"17210",1.04753333333333
"17215",0.33285
"17216",0.2308
"17217",0.071
"17218",0.2884
"17219",2.30255
"17220",0.082175
"17221",-0.2023
"17222",-0.09395
"17223",-0.1574
"17224",-0.1884
"17225",-0.076
"17227",-0.0017
"17228",0.1308
"17229",-0.1972
"17231",-0.0378
"17235",-0.0172
"17240",-0.1554
"17242",0.0788
"17245",-0.3074
"17246",0.4526
"17248",0.06255
"17250",-0.20095
"17252",-0.24975
"17254",0.5002
"17256",-0.14265
"17257",-0.09445
"17258",-0.17954
"17260",-0.81036
"17261",-0.33045
"17263",-0.603725
"17268",-0.0548
"17274",0.2688
"17279",0.2282
"17281",0.2069
"17283",-0.23455
"17285",-0.0667
"17286",-0.0372
"17287",-0.0154
"17288",0.0168
"17289",-0.1501
"17292",-0.0771
"17293",-0.1404
"17294",-0.4638
"17295",0.0412
"17299",0.1198
"17300",0.02335
"17301",-0.1862
"17304",-1.1725
"17305",0.1652
"17306",-0.338
"17308",0.2641
"17309",-0.266
"17311",-0.1827
"17312",-0.0771
"17313",0.5663
"17314",-0.0657
"17318",0.0203
"17319",0.436
"17329",5.9297
"17330",0.23945
"17339",-0.06785
"17341",-0.08865
"17342",0.0047
"17344",-0.08925
"17345",0.6037
"17346",-0.1218
"17347",-0.03235
"17349",0.0495
"17350",-0.1959
"17354",-0.1805
"17355",0.4206
"17357",0.49975
"17364",0.004
"17380",-0.1371
"17381",0.0998
"17384",-0.1281
"17385",-0.0966
"17386",0.9559
"17387",1.1873
"17388",-0.4978
"17389",-0.1045
"17390",0.17405
"17391",-0.24585
"17392",1.3723
"17393",-0.1841
"17394",0.2589
"17395",-0.14385
"17420",-0.1539
"17423",0.2402
"17425",0.0116
"17427",0.2958
"17428",-0.20635
"17433",-0.2127
"17434",0.13995
"17436",-0.07585
"17441",-0.423
"17444",0.0925
"17448",-0.2339
"17449",-0.2248
"17450",0.0351
"17451",-0.07
"17454",1.0974
"17463",0.10415
"17470",0.8563
"17474",1.0858
"17475",-0.30145
"17476",3.2719
"17480",-0.13415
"17523",-0.0779
"17524",0.18085
"17527",-0.2846
"17528",-0.1016
"17532",0.3274
"17533",-0.8492
"17534",-0.1394
"17535",0.3828
"17536",-0.2348
"17537",-0.1927
"17540",-0.307
"17681",-0.1329
"17684",0.2517
"17685",-0.3399
"17686",0.0028
"17687",-0.12025
"17688",-0.3046
"17690",-0.2685
"17691",-0.2838
"17692",-0.125
"17695",-0.1893
"17698",2.2065
"17701",-0.4347
"17702",-0.1204
"17703",-0.1046
"17713",0.1091
"17714",-0.162
"17748",0.27475
"17750",0.8999
"17751",-0.0316
"17752",0.0898
"17755",-0.08045
"17756",0.0773
"17758",0.133066666666667
"17760",-0.366
"17761",-0.325366666666667
"17762",-0.5634
"17763",-0.0667
"17764",-0.19885
"17765",-0.323375
"17766",-0.0475
"17768",0.6386
"17769",0.4516
"17771",-0.147
"17772",-0.171
"17773",-0.0634
"17775",0.5877
"17776",-0.3634
"17777",-0.3022
"17826",-0.2781
"17827",-0.06145
"17828",-0.3034
"17829",0.0335
"17830",0.0053
"17833",-0.0211
"17836",-0.0173
"17842",-0.1301
"17843",-0.0556
"17844",-0.2208
"17846",0.10425
"17847",-0.316
"17850",-0.229133333333333
"17855",-0.1234
"17857",6.2854
"17858",2.6051
"17859",-0.61985
"17863",0.147933333333333
"17864",-0.0901
"17865",0.00425
"17868",-0.3613
"17869",0.5788
"17870",0.0136
"17872",0.4357
"17873",1.4865
"17874",2.892
"17876",-0.26925
"17877",-0.0316
"17878",-0.0743
"17879",-0.0848
"17880",-0.4142
"17882",-0.1264
"17883",-0.2754
"17884",-0.0785
"17885",-0.0578
"17886",0.7246
"17888",0.0507666666666667
"17896",-0.6759
"17897",-0.1153
"17898",0.0112
"17901",-0.2655
"17904",-0.2217
"17906",-0.1008
"17907",0.0747
"17909",-0.224166666666667
"17910",-0.1561
"17912",-0.3247
"17913",0.128925
"17916",0.3626
"17918",-0.28605
"17919",-0.0479
"17920",-0.375666666666667
"17921",-0.2787
"17922",-0.2171
"17925",0.2076
"17926",-0.7308
"17927",0.0087
"17928",0.0112
"17929",-0.0241
"17930",0.0221
"17932",-0.1939
"17933",-0.3113
"17936",0.08105
"17937",-0.3087
"17939",0.1451
"17940",0.0805
"17948",1.6981
"17951",1.5202
"17952",0.2848
"17954",-0.2548
"17955",-0.2393
"17957",-0.238825
"17960",-0.4812
"17961",0.9589
"17962",-0.0637
"17965",-0.1075
"17966",-0.1938
"17967",-0.358766666666667
"17968",0.00166666666666667
"17969",0.8014
"17970",1.023
"17972",2.0559
"17973",-0.13875
"17974",-0.188
"17975",0.010625
"17977",-0.1479
"17978",-0.1178
"17979",0.2548
"17984",-0.12158
"17986",-0.5763
"17988",-0.52304
"17991",-0.0521
"17992",-0.3105
"17993",-0.25855
"17995",-0.208733333333333
"17997",0.03955
"17999",-0.0361333333333333
"18000",0.1822
"18002",0.0222
"18003",0.5332
"18004",-0.107
"18005",-0.2321
"18007",-0.09965
"18008",0.1721
"18010",-0.145466666666667
"18011",-0.2834
"18012",-1.04525
"18013",-0.5514
"18014",-0.09535
"18015",-0.16905
"18016",-0.132075
"18018",0.06845
"18019",-0.202333333333333
"18020",0.0094
"18021",0.0949
"18022",-0.0129
"18023",0.0298
"18024",0.9296
"18025",-0.02995
"18027",-0.131033333333333
"18028",-0.446533333333333
"18029",-0.14385
"18030",0.7007
"18032",-0.06098
"18033",0.3825
"18034",0.33735
"18035",0.874533333333333
"18036",0.2239
"18037",1.6017
"18038",0.0201
"18039",-0.2651
"18040",-0.0502
"18041",-0.25115
"18044",0.0787
"18045",-0.25745
"18046",-0.1097
"18048",-0.038811835
"18049",-0.0204
"18050",-0.061
"18053",-0.0519
"18054",-0.1006
"18071",-0.0562
"18073",0.37655
"18074",0.3125
"18080",-0.2393
"18081",0.2845
"18082",-0.36025
"18087",0.06265
"18088",0.3403
"18089",-0.1051
"18091",-0.0802
"18092",-0.0892
"18094",-0.1118
"18095",-0.1742
"18096",-0.0451
"18099",-0.4993
"18100",-0.001
"18101",-0.1579
"18102",0.1311
"18103",0.4526
"18104",-0.2817
"18105",0.2683
"18106",0.9868
"18107",0.0737
"18108",0.1988
"18109",-0.64915
"18111",0.1193
"18113",0.1885
"18114",-0.1345
"18115",-0.39865
"18117",0.2317
"18119",-0.1362
"18120",-0.2218
"18121",-0.1419
"18124",-0.20095
"18125",-0.25705
"18126",0.2263
"18127",0.4291
"18128",0.37505
"18129",0.20735
"18130",-0.2901
"18131",-0.43485
"18132",0.2205
"18133",-0.64515
"18139",-0.21245
"18140",0.4528
"18141",-0.0454333333333333
"18142",0.0828
"18143",-0.37405
"18145",-0.2729
"18146",-0.1264
"18148",-0.0479
"18153",-9e-04
"18155",0.1418
"18158",-0.1538
"18159",-0.0044
"18160",0.1405
"18162",-0.376266666666667
"18163",-0.1984
"18164",-0.37475
"18166",-0.8517
"18167",-0.0967
"18168",-0.5986
"18169",-0.0754
"18171",-0.11065
"18173",0.8733
"18174",-0.123633333333333
"18175",0.1473
"18176",0.2518
"18181",-0.16505
"18183",-0.2407
"18185",-0.2076
"18186",0.215766666666667
"18187",0.1546
"18188",-0.2606
"18193",-0.1062
"18194",0.009
"18195",-0.21855
"18196",-0.21045
"18197",-0.1959
"18198",-0.0264
"18201",0.6715
"18203",-0.2519
"18205",-0.4396
"18207",-0.0272
"18208",0.13745
"18209",-0.0136
"18212",-0.4267
"18213",-0.227166666666667
"18214",-0.0085
"18216",-0.2561
"18217",-0.8863
"18218",-0.7018
"18220",0.0651
"18221",-0.09005
"18222",-0.1113
"18223",-0.2407
"18226",0.0109
"18227",-0.733
"18230",-0.124
"18231",-0.1648
"18241",-0.072
"18242",-0.2653
"18247",-0.25415
"18249",-0.0052
"18256",-0.0215
"18260",-0.4403
"18263",0.537
"18285",-0.0462
"18286",-0.2107
"18291",-0.1597
"18292",-0.2373
"18293",-0.3157
"18294",-0.10115
"18295",-0.6715
"18300",-0.1251
"18301",1.9014
"18302",0.0764
"18312",-0.139
"18313",-0.2368
"18314",-0.0651
"18317",-0.1179
"18348",-0.0887
"18366",-0.0713
"18367",-0.2356
"18368",-0.0265
"18369",0.0039
"18370",-0.0436
"18377",-0.3994
"18378",-0.11775
"18379",0.015
"18383",0.33205
"18386",-0.0285
"18387",-0.1644
"18389",-0.378866666666667
"18390",-0.1383
"18391",-0.20165
"18392",-0.0485
"18393",-0.163433333333333
"18399",-0.172
"18400",-0.0706
"18405",-0.0115
"18406",0.012
"18407",-0.0969
"18408",-0.2
"18412",0.1306
"18414",2.1893
"18415",-0.33865
"18416",0.0336
"18417",0.3911
"18419",-0.1909
"18420",-0.1129
"18424",-0.2737
"18426",-0.09165
"18429",-0.064
"18430",-0.1619
"18431",-0.236
"18432",0.2643
"18436",-0.0245
"18438",0.7813
"18439",0.0389
"18440",-0.0206
"18441",-0.1789
"18442",-0.0458
"18451",0.4095
"18452",-0.3159
"18453",0.2835
"18457",0.3371
"18458",0.2055
"18459",-0.0603
"18472",-0.0190333333333333
"18475",-0.06335
"18476",-0.1877
"18477",0.26294
"18478",-0.1575
"18479",-0.1224
"18481",-0.14575
"18483",-0.2982
"18484",-0.2256
"18488",-0.2104
"18489",-0.1562
"18491",0.1354
"18503",-0.0913
"18505",-0.1038
"18506",-0.0805
"18507",0.07225
"18508",-0.2394
"18509",-0.2498
"18510",-0.056
"18511",-0.09695
"18514",-0.18695
"18515",-0.332166666666667
"18516",-0.2056
"18518",-0.0156
"18519",0.31195
"18521",0.01035
"18526",-0.19935
"18530",-0.1799
"18534",-0.0366
"18536",-0.31845
"18537",-0.237933333333333
"18538",0.3464
"18542",-0.0503
"18545",-0.955
"18546",-0.4489
"18548",0.4586
"18549",-0.4078
"18550",0.5626
"18551",-0.3197
"18552",-0.0084
"18553",-0.3853
"18554",0.0735
"18555",-0.342666666666667
"18557",-0.1
"18559",-0.00505
"18563",-0.38174
"18566",0.7594
"18567",0.14
"18569",-0.5052
"18570",0.0724
"18571",0.0205
"18573",-0.3579
"18574",-0.4227
"18575",-0.08215
"18577",-0.4661
"18578",0.42105
"18582",-0.255
"18583",-0.189325
"18584",-0.61205
"18585",0.0199
"18587",0.0481
"18588",-0.1296
"18590",-0.136
"18591",-0.1152
"18595",-0.11905
"18596",-0.2852
"18597",-0.2968
"18598",0.0263
"18599",-0.0351
"18600",-0.5879
"18601",-0.1278
"18602",0.1905
"18604",-0.5926
"18605",0.0674
"18606",-0.5816
"18607",-0.35055
"18609",-0.0952
"18610",0.1505
"18611",-0.1509
"18612",-0.3057
"18613",0.6428
"18616",-0.1839
"18617",-0.0541
"18618",-0.2114
"18619",-0.0645
"18624",-0.036
"18626",-0.6017
"18627",-0.6643
"18628",-0.358866666666667
"18630",-0.0713
"18631",-0.2862
"18632",-0.2313
"18633",0.0045
"18634",-0.3057
"18636",-0.0472
"18637",-0.1027
"18639",-0.0886
"18640",-0.0625333333333333
"18641",-0.0717
"18642",-0.2449
"18643",0.6078
"18645",-0.3035
"18646",1.2299
"18647",-0.3751
"18648",-0.0234
"18654",0.2184
"18655",0.0599333333333333
"18663",0.0143
"18667",-0.1387
"18669",0.3601
"18670",-0.3702
"18671",-0.5664
"18673",-0.08815
"18674",-0.0984
"18675",-0.0506
"18676",-0.1952
"18679",-0.449333333333333
"18682",-0.3571
"18685",-0.1948
"18687",-0.0313
"18689",0.1586
"18693",-0.2956
"18700",-0.2281
"18701",-0.3029
"18703",-0.06045
"18704",-0.14395
"18705",0.1832
"18706",-0.1734
"18707",0.0505
"18708",0.182733333333333
"18709",-0.4637
"18711",-0.023
"18712",1.10135
"18715",-0.3541
"18716",0.1016
"18717",-0.312
"18718",-0.0517333333333333
"18719",-0.508833333333333
"18720",-0.1572
"18733",1.416
"18736",-0.0695
"18738",-0.08655
"18739",-0.2677
"18740",-0.1076
"18741",-0.2185
"18742",-0.0682
"18744",-0.3255
"18746",0.0656
"18747",-0.2538
"18749",-0.2962
"18750",-0.19505
"18751",-0.79995
"18752",-1.08115
"18753",-0.1863
"18754",-0.31145
"18755",-0.0149
"18759",-0.25815
"18760",-0.3845
"18761",0.0939
"18762",-0.36355
"18763",-0.4376
"18764",-0.4174
"18766",-0.1138
"18767",-0.1196
"18768",-0.042
"18769",-0.00855
"18770",-0.0288
"18771",-0.16725
"18772",-0.0532
"18775",-0.1116
"18776",0.0838
"18777",-0.1756
"18778",-0.0839
"18779",-0.0725
"18780",-0.1193
"18781",-0.0732
"18782",-0.00255
"18783",1.2494
"18784",-0.1318
"18786",0.153
"18787",2.3692
"18788",-0.0337
"18789",0.0928666666666667
"18791",0.6995
"18792",0.04415
"18793",0.5354
"18795",-0.38515
"18796",-0.0391
"18797",-0.0235
"18798",-0.2938
"18799",-0.1503
"18805",-0.182566666666667
"18806",-0.2784
"18807",-0.393
"18810",-0.1691
"18813",0.013525
"18814",0.0041
"18815",-0.1363
