"","GSE91074_VEEV_vs_Control"
"104110",0.0451204802378748
"104111",0.0669533846675898
"104112",0.0883031671426212
"104130",0.046903953826048
"104156",0.100058105502732
"104158",0.0487380531465121
"104174",0.0905266764375583
"104175",0.356356469781108
"104183",0.0365323748725927
"104184",0.0452059028278765
"104215",0.109667602996255
"104263",0.0614113443501563
"104271",0.0804006197432492
"104318",0.051868007600433
"104346",0.0582658321060383
"104348",0.0890133406183126
"104349",0.088059803854331
"104360",0.0428063289586655
"104362",0.112121589634982
"104383",0.055069642054815
"104384",0.0430263660680168
"104394",0.0440653329763225
"104401",0.0460194640911525
"104416",0.0459554738105825
"104418",0.218010631587573
"104443",0.049775150970063
"104444",0.0470426514949024
"104445",0.0645506419400856
"104457",0.0620838073034833
"104458",0.0348224327920431
"104479",0.0457795092637568
"104570",0.0667325675675085
"104601",0.0535046020026297
"104625",0.0625874200239672
"104662",0.0577445927849694
"104681",0.072012342590276
"104718",0.062304285008473
"104721",0.0471241570805236
"104725",0.0641881023316968
"104732",0.0488920785861667
"104759",0.120976609543187
"104771",0.057142942992549
"104776",0.0763631137076524
"104799",0.0467371600597916
"104806",0.0589467047936415
"104831",0.0426561125769569
"104836",0.0586646824742045
"104884",0.0539077916641751
"104886",0.0924530197970053
"104910",0.0553566133704354
"104943",0.0575143832927759
"105005",0.0793761176236837
"105014",0.0441326388760171
"105083",0.0447368421052632
"105148",0.055699924813474
"105180375",0.0572182462228005
"105203",0.055965842443579
"105239",0.0559343940812052
"105243269",0.0387327253924979
"105243422",0.0425887802367473
"105245",0.0682197655392618
"105245924",0.0389518413597734
"105246278",0.0635459449465321
"105246959",0.0642206552918186
"105278",0.0455368368116671
"105298",0.065303589457766
"105348",0.127861315965904
"105349",0.0711661105714406
"105351",0.0480181550919359
"105352",0.0515606479652311
"105355",0.0643118960346551
"105377",0.0528791090966689
"105387",0.0916719875946365
"105418",0.0592334494773519
"105428",0.0833604954367666
"105439",0.099076683310315
"105440",0.156111393877699
"105445",0.0791453117721861
"105446",0.054042025622278
"105501",0.0590964787500205
"105513",0.0517224385195407
"105594",0.04333492413754
"105663",0.0505270469338049
"105670",0.0464261990809464
"105675",0.0525587174069484
"105689",0.0347737523643242
"105727",0.106290214830702
"105732",0.0571706841977112
"105734",0.0558272595617734
"105782",0.0527529242549231
"105785",0.0585909417685119
"105833",0.071395260100903
"105835",0.0566348632630824
"105837",0.0437772883582551
"105844",0.117806731813246
"105853",0.128461921353907
"105855",0.096117023963649
"105859",0.11877615962321
"105866",0.0408325863957773
"105886298",0.0590991194400542
"105887",0.0497132812079098
"106014",0.060744192442937
"106021",0.0560799456350011
"106025",0.045192933434495
"106039",0.0428695463425222
"106042",0.141404558612469
"106052",0.0679473051839505
"106064",0.0544899528891453
"106073",0.03690036900369
"106143",0.038053390814127
"106200",0.0596555104327125
"106205",0.0482281988590057
"106248",0.0540337044887746
"106264",0.044934819423186
"106298",0.0445158040549049
"106326",0.0490663084422089
"106344",0.0790210635865986
"106347",0.0432273458742578
"106369",0.0676378385663312
"106389",0.0557082262978673
"106407",0.0460033561167274
"106489",0.0378629873255254
"106504",0.0518313752591569
"106512",0.116839114660319
"106522",0.0692475516822154
"106529",0.0615878686755037
"106564",0.0707294823842996
"106565",0.085894163142902
"106572",0.070580030707475
"106582",0.0541485460902192
"106583",0.0444763271162123
"106618",0.0753195042065378
"106628",0.0570741675682173
"106633",0.0567830872030996
"106648",0.111483148534417
"106672",0.042036014941183
"106707",0.0577736630276845
"106766",0.183858610300113
"106794",0.0457633069255545
"106795",0.0674226645066728
"106821",0.059499513328519
"106840",0.0689583768549365
"106861",0.113265014753006
"106869",0.138738772666503
"106878",0.0909275068731008
"106894",0.0465965213656861
"106931",0.0954767669324637
"106947",0.0583347862636448
"106952",0.0652931588560331
"106957",0.0683158669573496
"107022",0.0434225058026447
"107029",0.0758431545300264
"107035",0.0353159851301115
"107045",0.0409615137791305
"107047",0.0535233580655321
"107065",0.0723394153157431
"107071",0.0452812202097235
"107094",0.0633368601554234
"107141",0.0487703209670696
"107146",0.0417439111524604
"107197",0.074012433305595
"107227",0.0542127603422112
"107239",0.103450704225352
"107242",0.0406042572671092
"107250",0.0748215266337177
"107260",0.049464488401053
"107271",0.037037037037037
"107272",0.0974576553007284
"107305",0.0476312223630844
"107321",0.133238830527781
"107328",0.0688370792230245
"107338",0.0397580219309953
"107350",0.0620007785130401
"107358",0.0562719424880038
"107371",0.0492235816517452
"107373",0.10283676925228
"107375",0.0715487126407039
"107392",0.0694270321553214
"107435",0.0562656410084147
"107449",0.0881667562930527
"107476",0.0723035724460145
"107477",0.0495467726099961
"107503",0.0863292685495251
"107508",0.0492650985475569
"107513",0.0610721945982748
"107526",0.162717858139799
"107527",0.092056530214425
"107528",0.053829173034471
"107566",0.0584763449814757
"107568",0.0737671983045877
"107569",0.0733004705115812
"107581",0.114148802017654
"107586",0.1494771601541
"107587",0.0443920223032383
"107589",0.0541102129466975
"107605",0.0597679814385151
"107652",0.0635749686544164
"107684",0.0919131411456383
"107686",0.0353634577603143
"107701",0.0543419749714825
"107702",0.0863749018641954
"107723",0.0471725013977056
"107732",0.0715618110903849
"107733",0.0495109638268204
"107734",0.0479463727773675
"107746",0.0540423593230909
"107747",0.0635640570564649
"107753",0.0551364855049921
"107765",0.0507612971967323
"107766",0.072858617131063
"107767",0.049746068653246
"107769",0.0490648865255307
"107770",0.0625917169411381
"107771",0.0657657143943282
"107815",0.0539463424495336
"107817",0.0487466567854637
"107831",0.0807253378141847
"107868",0.0709170520112943
"107869",0.0960735171261487
"107889",0.0464607771077471
"107932",0.0880189433988091
"107934",0.0851466213344666
"107939",0.0397539189001878
"107951",0.0425129900803023
"107970",0.0473179078937579
"107971",0.0591286507828982
"107975",0.0648013841072334
"107976",0.0941375063696102
"107986",0.0745417265513006
"107995",0.0565966893876163
"107999",0.0466257668711656
"108000",0.0545484570936558
"108012",0.176616915422886
"108013",0.0482415971669284
"108014",0.0492125984251969
"108015",0.0395692786715101
"108017",0.0412705214387102
"108037",0.0574859509505069
"108043",0.0630250844619846
"108052",0.0908216931742694
"108058",0.0852270421941484
"108062",0.0453898963223911
"108075",0.0717120900930007
"108077",0.0647989401496259
"108078",0.0597912412071704
"108089",0.0606240656562887
"108096",0.0547808764940239
"108098",0.0645069352080562
"108099",0.0820944133021203
"108100",0.11697099426866
"108101",0.106390726220557
"108105",0.202088872507853
"108114",0.0583473861720068
