"","GSE91074_VEEV_vs_Control"
"16497",-2.59665
"16498",-7.81895
"16499",-5.516
"16500",-6.23405
"16502",-2.4632
"16504",-3.9908
"16506",-2.0217
"16508",-3.8219
"16509",1.1648
"16510",0.4546
"16511",-2.4423
"16513",-2.7654
"16514",-3.9824
"16515",-2.182
"16516",0.097
"16518",-1.3267
"16519",-4.1836
"16520",-5.3352
"16521",-1.4674
"16522",-2.23792
"16523",-4.9059
"16524",-3.54275
"16525",-3.57415
"16526",-10.2771
"16527",-2.06423333333333
"16528",-5.1811
"16529",-0.96115
"16530",-3.0991
"16531",-3.1703
"16532",-6.4865
"16533",-1.73805
"16534",5.5236
"16535",-2.1018
"16536",-4.092
"16538",-5.5169
"16539",-1.5037
"16541",18.2122
"16542",12.4457
"16543",10.3558
"16545",-0.2388
"16548",-5.7746
"16551",0.137666666666667
"16552",-0.4738
"16553",-5.5722
"16558",-4.95565
"16559",-2.77613333333333
"16560",-2.7276
"16561",-2.25652857142857
"16562",-7.00816666666667
"16563",-5.940175
"16564",-3.6056
"16565",-1.7475
"16568",-6.9017
"16569",-2.492125
"16570",-3.4613
"16571",-0.3951
"16572",-4.3764
"16573",-1.2061
"16574",-2.6561
"16578",-0.2708
"16579",-7.03165
"16581",-7.95805
"16582",-1.9331
"16588",-1.3312
"16589",-2.85093333333333
"16590",-1.2256
"16591",-2.8607
"16592",1.49615
"16593",-3.41763333333333
"16594",-4.6766
"16596",-2.0331
"16597",-1.4537
"16598",0.5492
"16599",-1.02863333333333
"16600",-2.6527
"16601",-2.16708333333333
"16612",-0.114166666666667
"16613",-0.1994
"16615",1.0307
"16616",-2.8397
"16617",-0.2319
"16619",0.8099
"16621",0.4531
"16622",0.29815
"16623",0.4839
"16624",0.3807
"16625",2.2515
"16633",16.7173
"16636",-1.3911
"16638",4.6532
"16641",7.3674
"16643",21.9402
"16646",-2.6955
"16647",-1.3041
"16648",1.9215
"16649",1.8494
"16650",-0.8993
"16651",-6.3243
"16653",-3.11995
"16656",-1.6655
"16658",5.997
"16660",-1.2444
"16661",-6.7013
"16663",-0.7528
"16664",-1.77395
"16665",-0.8274
"16666",1.0047
"16667",-0.6281
"16668",0.7726
"16669",-1.4448
"16670",-2.1766
"16671",-3.0685
"16672",-1.5856
"16673",-2.2265
"16675",0.3407
"16678",-2.2586
"16679",-2.309
"16680",-1.7483
"16681",-1.7637
"16682",-3.8099
"16687",-1.824
"16688",-3.2014
"16691",0.00633333333333332
"16694",-2.43145
"16699",-2.1338
"16700",-2.9401
"16701",-1.4295
"16703",-2.8346
"16704",2.0918
"16706",-3.0421
"16709",2.1981
"16728",-5.0174
"16763",-3.5366
"16765",-6.8889
"16768",7.402
"16770",3.1103
"16772",-0.3373
"16773",-7.0321
"16774",2.5474
"16775",1.38965
"16776",-3.84445
"16777",-1.83666666666667
"16779",-6.6861
"16780",-0.3071
"16782",-0.57
"16783",2.2511
"16784",15.8488
"16785",0.4877
"16790",4.2507
"16792",10.1632
"16795",-0.5365
"16796",-3.79672857142857
"16797",2.9804
"16798",-1.3183
"16800",-4.41053333333333
"16801",-0.7138
"16803",3.4949
"16814",-2.51255
"16815",-3.2622
"16816",3.1391
"16818",16.3521
"16819",36.2313
"16820",-1.2339
"16821",-1.3173
"16822",9.31825
"16825",-5.7621
"16826",-8.4577
"16832",-5.8196
"16833",-1.1315
"16834",-1.290725
"16835",-0.4257
"16840",2.9819
"16841",-1.4052
"16842",-2.8729
"16846",-1.1433
"16847",-1.23243333333333
"16848",0.0585
"16852",9.82865
"16854",26.6633
"16858",-1.6904
"16859",53.9882
"16865",-1.2712
"16866",-2.9485
"16867",-1.1482
"16869",-1.14445
"16870",-3.6649
"16871",-1.4555
"16872",-1.783
"16873",-2.3327
"16874",-1.8592
"16875",-0.3736
"16876",-1.6105
"16878",1.9965
"16880",0.876133333333333
"16881",0.0123
"16882",-2.103575
"16885",-2.83515
"16886",-4.55345
"16889",2.5457
"16890",7.1382
"16891",7.31273333333333
"16897",0.335
"16904",-3.5197
"16905",0.22945
"16906",3.9349
"16907",-3.1126
"16909",8.8499
"16911",-0.468
"16912",55.6841
"16913",84.7335
"16917",-1.7932
"16918",-4.0355
"16922",11.5023
"16923",-2.4526
"16924",-9.00305
"16939",-3.59865
"16948",-0.151033333333333
"16949",3.9353
"16950",4.9309
"16952",10.8156
"16956",0.43825
"16963",3.8726
"16969",-0.0991
"16970",7.1874
"16971",-3.4497
"16973",-0.7782
"16974",-5.25955
"16975",-2.5789
"16976",2.251625
"16977",-3.3647
"16978",6.57946666666667
"16979",-4.0584
"16985",13.8877
"16987",-4.5064
"16988",15.5175
"16992",-1.6509
"16993",-3.7484
"16994",7.4002
"16995",1.1048
"16997",-0.9239
"16998",-5.2403
"17000",11.3236
"17001",-6.4107
"17002",-1.2459
"17005",-3.6772
"17022",-0.2927
"17025",-2.7966
"17035",0.1229
"170439",-8.5855
"170441",1.03365
"170442",-4.0393
"170458",-0.9523
"170459",-3.20815
"170460",8.86263333333333
"170461",-3.4567
"170472",-2.9119
"170483",0.191
"170484",-0.1433
"17057",7.0534
"170571",-0.5032
"170574",-3.9705
"17059",-0.1747
"17060",6.242
"170625",2.1458
"17063",-0.34015
"170639",-2.9211
"17064",12.60555
"170643",0.3261
"170644",-2.3699
"170651",-0.0038
"170654",-3.2809
"170656",-2.7196
"170657",-1.491
"170676",1.1045
"170677",-2.2367
"17068",2.2803
"170706",-1.1196
"170707",-3.7535
"17071",4.899
"170711",-2.9347
"170716",-2.5142
"170718",-5.626
"170719",-2.3677
"170720",-3.4903
"170721",1.2822
"170722",-0.2319
"170725",-2.23225
"170728",-2.96535
"170729",-3.0397
"170731",-7.6345
"170732",-2.5842
"170733",2.4175
"170734",-1.2065
"170735",-1.3251
"170736",-1.9489
"170737",-3.2938
"170738",-2.0615
"170740",-3.2154
"170742",3.0895
"170743",7.61525
"170744",-2.7962
"170745",-4.2665
"170748",-0.6916
"170749",-0.70635
"17075",1.9968
"170750",2.3627
"170752",0.9883
"170753",-8.97425
"170755",6.0037
"170756",2.3721
"170757",-5.3243
"170758",-2.8171
"170759",8.1674
"17076",2.1717
"170760",0.813866666666667
"170761",-4.6199
"170762",-2.51055
"170763",-2.9475
"170765",0.2669
"170767",-0.7461
"170768",4.87485
"170770",-2.2712
"170771",-2.6274
"170772",-6.7998
"170776",-1.2866
"170779",-0.5109
"170780",-2.6964
"170786",-0.4366
"170788",-1.6356
"170789",3.3009
"17079",13.6726
"170790",-8.5559
"170791",-1.58
"170799",6.2612
"170812",-3.5927
"170813",-2.8208
"17082",-0.43175
"170822",-7.8787
"170823",-10.2675
"170826",-6.0762
"170828",-1.9015
"170829",-3.7859
"17083",-2.2018
"170833",-2.9259
"170834",-1.4314
"170835",-1.6245
"17084",7.7315
"17085",5.3815
"17086",5.2462
"17087",13.943
"17089",2.9043
"170935",-1.6153
"170936",-1.095
"170938",-7.9517
"170939",-3.1384
"170942",1.4673
"170947",-2.9788
"17095",4.0703
"170952",-1.2558
"17096",13.26945
"17101",0.136
"171095",3.4095
"17110",23.1767666666667
"17112",4.57805
"17113",12.8063
"17116",0.4201
"171166",-0.3001
"171167",0.4245
"171168",-2.5754
"17117",-4.8811
"171170",1.7678
"171171",-0.2207
"17118",-8.234975
"171180",-0.6592
"17119",3.3333
"17120",-2.7722
"171207",3.603
"17121",-1.48423333333333
"171210",-1.8976
"171211",-4.3684
"171212",-1.1539
"17122",-4.436
"17123",0.4791
"17125",1.85675
"17126",-0.6996
"17127",-2.43085
"17128",-2.3683
"171281",-1.6163
"171282",-0.8495
"171283",-3.9246
"171284",-1.83035
"171285",14.3694
"171286",-0.6678
"17129",1.38775
"17130",1.6801
"17131",-4.5846
"17132",-2.3047
"17133",12.2442
"17134",-3.1871
"17135",8.6627
"17136",-0.2006
"171382",-0.6489
"171388",-2.4368
"17140",-2.2456
"171405",-0.2159
"17142",-0.9828
"171429",-3.5605
"17143",-0.3995
"171463",-1.7053
"171469",0.5601
"171486",-0.709475
"17149",2.1417
"17150",-4.321
"171504",7.0394
"171506",-0.2816
"171508",-4.0999
"17151",-3.7573
"17152",-0.724
"17153",-3.058
"171530",1.0541
"171531",-2.8597
"171543",-0.5551
"17155",2.04915
"17156",-0.0371
"171567",-4.9883
"17158",4.2502
"171580",7.2198
"17159",0.4824
"17160",0.3847
"17161",-2.1879
"17164",9.8372
"17165",-0.7347
"17167",-0.2095
"17168",-3.1339
"17169",1.1876
"17171",-1.9304
"17172",-4.0365
"17173",-0.1654
"17174",1.61046666666667
"17175",-1.34875
"17178",4.2186
"17179",-7.3638
"17180",1.4128
"17181",-2.84725
"17182",-0.7396
"17183",-5.0942
"17184",-5.53726666666667
"17187",10.3532
"17188",-4.9733
"17189",-0.4991
"17190",-0.28508
"17191",10.14585
"17192",-3.1727
"17193",-1.7957
"17194",-2.765
"17195",0.2064
"17196",-5.13081428571429
"17199",0.0752
"17200",-2.9798
"17201",-3.5353
"17203",-2.3341
"17210",12.86945
"17215",4.69315
"17216",3.16765
"17217",1.20745
"17218",4.476
"17219",11.53735
"17220",1.505225
"17221",-4.1216
"17222",-1.87175
"17223",-3.5171
"17224",-2.822
"17225",-1.4077
"17227",-0.0418
"17228",1.9831
"17229",-4.6118
"17231",-0.9059
"17235",-0.3874
"17240",-1.8524
"17242",1.1304
"17245",-4.382
"17246",10.5604
"17248",0.1581
"17250",-4.40925
"17252",-3.5025
"17254",7.949
"17256",-2.77485
"17257",-1.7332
"17258",-2.69956
"17260",-3.5288
"17261",-4.01615
"17263",-8.400575
"17268",-0.2247
"17274",6.2349
"17279",3.5558
"17281",3.9751
"17283",-4.0871
"17285",-1.1398
"17286",-0.69525
"17287",-0.2115
"17288",0.3453
"17289",-1.622
"17292",-1.5102
"17293",-2.8693
"17294",-5.9278
"17295",0.9135
"17299",1.9226
"17300",0.23335
"17301",-2.7259
"17304",-15.3291
"17305",2.1484
"17306",-5.3796
"17308",7.6906
"17309",-5.111
"17311",-0.495575
"17312",-1.601
"17313",5.9589
"17314",-1.5681
"17318",0.2643
"17319",9.5369
"17329",55.2184
"17330",5.25215
"17339",-1.48705
"17341",-1.48325
"17342",-0.005
"17344",-1.56875
"17345",5.2764
"17346",-2.17985
"17347",-0.56105
"17349",0.42
"17350",-3.7605
"17354",-3.2392
"17355",4.2653
"17357",5.5338
"17364",0.0682
"17380",-1.03365
"17381",2.5832
"17384",-3.1405
"17385",-1.4467
"17386",4.8977
"17387",12.99225
"17388",-4.9995
"17389",-1.9262
"17390",2.3166
"17391",-2.01485
"17392",9.6301
"17393",-3.9356
"17394",4.9149
"17395",-2.64945
"17420",-3.3085
"17423",4.4728
"17425",0.21005
"17427",4.6979
"17428",-3.20415
"17433",-1.70246666666667
"17434",3.06765
"17436",-1.1669
"17441",-2.5524
"17444",0.7911
"17448",-5.90035
"17449",-4.43515
"17450",0.5763
"17451",-0.9227
"17454",11.7361
"17463",1.4766
"17470",8.5678
"17474",7.8931
"17475",-6.6474
"17476",22.5611
"17480",-2.44805
"17523",-1.6298
"17524",4.5014
"17527",-4.9258
"17528",-1.4592
"17532",4.8791
"17533",-9.2079
"17534",-2.3075
"17535",5.886
"17536",-1.1174
"17537",-4.4182
"17540",-3.3887
"17681",-2.8657
"17684",2.29645
"17685",-6.1337
"17686",0.13025
"17687",-2.2239
"17688",-4.9402
"17690",-4.17985
"17691",-4.9227
"17692",-2.6293
"17695",-3.6556
"17698",19.90595
"17701",-5.4894
"17702",-1.5556
"17703",-1.512
"17713",2.8097
"17714",-2.4878
"17748",5.3807
"17750",18.9037
"17751",-0.4729
"17752",2.0478
"17755",-1.235125
"17756",1.97715
"17758",2.27316666666667
"17760",-5.2723
"17761",-4.27103333333333
"17762",-9.00416666666667
"17763",-0.8394
"17764",-4.04905
"17765",-5.803025
"17766",-0.6332
"17768",8.8442
"17769",4.00703333333333
"17771",-3.8082
"17772",-2.2112
"17773",-1.6432
"17775",17.4059
"17776",-6.801
"17777",-4.33385
"17826",-5.8839
"17827",-1.4796
"17828",-3.7001
"17829",0.723
"17830",-0.11775
"17833",-0.3463
"17836",-0.3398
"17842",-2.6033
"17843",-1.4677
"17844",-3.5188
"17846",1.7367
"17847",-4.6428
"17850",-3.70113333333333
"17855",-2.63685
"17857",41.9249
"17858",30.9187
"17859",-6.7792
"17863",1.77146666666667
"17864",-1.5197
"17865",0.15985
"17868",-1.9136
"17869",7.8146
"17870",0.3468
"17872",7.7436
"17873",16.20385
"17874",32.3018
"17876",-5.36125
"17877",-0.7317
"17878",-1.8917
"17879",-0.86765
"17880",-5.7767
"17882",-1.9703
"17883",-2.8131
"17884",-1.2774
"17885",-0.8975
"17886",8.4536
"17888",1.1511
"17896",-2.4002
"17897",-2.5497
"17898",0.1606
"17901",-4.0797
"17904",-4.1889
"17906",-1.3404
"17907",0.8233
"17909",-4.7034
"17910",-2.5228
"17912",-4.39333333333333
"17913",1.888975
"17916",5.4728
"17918",-3.40555
"17919",-0.3205
"17920",-4.61016666666667
"17921",-3.996
"17922",-3.8712
"17925",3.3166
"17926",-5.133
"17927",0.1298
"17928",0.2421
"17929",-0.3652
"17930",0.5394
"17932",-2.0238
"17933",-3.4703
"17936",1.63955
"17937",-2.5063
"17939",3.1078
"17940",2.1204
"17948",11.9022
"17951",13.6151
"17952",4.0585
"17954",-4.1024
"17955",-4.7295
"17957",-4.01225
"17960",-6.5609
"17961",10.3205
"17962",-1.5635
"17965",-1.2504
"17966",-3.67955
"17967",-6.54563333333333
"17968",-0.3666
"17969",7.4555
"17970",10.3107
"17972",24.8363
"17973",-2.2865
"17974",-2.6246
"17975",0.6983
"17977",-2.70745
"17978",-2.0342
"17979",3.6559
"17984",-1.2002
"17986",-7.7464
"17988",-4.25162
"17991",-1.3241
"17992",-4.9493
"17993",-4.15695
"17995",-5.3009
"17997",0.5962
"17999",-1.46156666666667
"18000",4.2467
"18002",0.6181
"18003",5.75273333333333
"18004",-1.5626
"18005",-1.3159
"18007",-2.3749
"18008",2.3064
"18010",-2.689
"18011",-3.31546666666667
"18012",-1.7341
"18013",-2.2141
"18014",-1.60015
"18015",-3.4674
"18016",-2.13575
"18018",1.41445
"18019",-2.8704
"18020",0.21055
"18021",1.3656
"18022",-0.1693
"18023",0.8413
"18024",10.7045
"18025",-0.45655
"18027",-1.74523333333333
"18028",-3.70546666666667
"18029",-1.67815
"18030",5.9846
"18032",-0.4283
"18033",7.9763
"18034",4.5774
"18035",9.3713
"18036",4.9993
"18037",19.9692
"18038",0.4389
"18039",-1.78
"18040",-0.3132
"18041",-4.6031
"18044",1.2422
"18045",-3.77685
"18046",-1.5963
"18048",-0.8575
"18049",-0.2553
"18050",-0.8727
"18053",-0.568133333333333
"18054",-1.0573
"18071",-0.8974
"18073",4.0216
"18074",2.2154
"18080",-2.8639
"18081",5.36515
"18082",-7.32635
"18087",0.8463
"18088",3.7039
"18089",-2.38315
"18091",-1.4957
"18092",-1.6457
"18094",-1.4087
"18095",-3.0179
"18096",-0.4449
"18099",-5.06345
"18100",-0.0198
"18101",-2.9644
"18102",2.6107
"18103",7.3661
"18104",-4.1818
"18105",4.3362
"18106",7.8713
"18107",1.85836666666667
"18108",2.6839
"18109",-5.69565
"18111",0.6078
"18113",3.017
"18114",-2.49465
"18115",-4.98125
"18117",5.4237
"18119",-2.73165
"18120",-5.8802
"18121",-2.186
"18124",-3.35005
"18125",-2.4444
"18126",2.965
"18127",5.6654
"18128",6.4969
"18129",2.37725
"18130",-6.376
"18131",-6.7235
"18132",2.4552
"18133",-2.7709
"18139",-3.5572
"18140",5.74265
"18141",-1.06346666666667
"18142",0.8565
"18143",-3.37615
"18145",-3.2501
"18146",-2.6926
"18148",-1.0968
"18153",-0.0153
"18155",1.0505
"18158",-2.6211
"18159",-0.0506
"18160",2.0176
"18162",-3.52126666666667
"18163",-3.6118
"18164",-1.42615
"18166",-12.1615
"18167",-0.7534
"18168",-5.8312
"18169",-1.6264
"18171",-2.0338
"18173",12.3751
"18174",-2.39716666666667
"18175",2.659
"18176",3.72893333333333
"18181",-3.10705
"18183",-3.12375
"18185",-2.5627
"18186",2.49206666666667
"18187",1.6829
"18188",-4.5296
"18193",-2.466
"18194",0.1028
"18195",-4.0762
"18196",-2.5242
"18197",-2.8546
"18198",-0.539
"18201",8.2385
"18203",-4.2192
"18205",-4.4213
"18207",-0.5258
"18208",0.60295
"18209",-0.2163
"18212",-5.37385
"18213",-2.5957
"18214",-0.1505
"18216",-2.8972
"18217",-6.2453
"18218",-10.0579
"18220",0.8994
"18221",-1.46965
"18222",-2.37415
"18223",-2.7098
"18226",0.180275
"18227",-5.61505
"18230",-2.57915
"18231",-1.2993
"18241",-1.1812
"18242",-5.7297
"18247",-4.7112
"18249",-0.1043
"18256",-0.3677
"18260",-5.5094
"18263",10.971
"18285",-0.7705
"18286",-2.39103333333333
"18291",-2.387
"18292",-2.6235
"18293",-3.5376
"18294",-2.08485
"18295",-5.5261
"18300",-2.6811
"18301",16.9888
"18302",1.6431
"18312",-3.3446
"18313",-3.2313
"18314",-1.3182
"18317",-2.1781
"18348",-1.7047
"18366",-1.4374
"18367",-3.6615
"18368",-0.6482
"18369",0.0706
"18370",-0.7167
"18377",-4.9175
"18378",-2.0713
"18379",0.4239
"18383",2.49035
"18386",-0.5029
"18387",-1.7594
"18389",-3.1558
"18390",-2.31556666666667
"18391",-3.12295
"18392",-0.7788
"18393",-3.4541
"18399",-2.94485
"18400",-1.41055
"18405",-0.1892
"18406",0.1832
"18407",-2.1657
"18408",-3.0964
"18412",2.0918
"18414",24.1457
"18415",-3.7573
"18416",0.66895
"18417",3.97
"18419",-2.579
"18420",-2.7924
"18424",-1.4682
"18426",-2.0747
"18429",-0.6237
"18430",-3.4175
"18431",-3.3388
"18432",5.84175
"18436",-0.53565
"18438",11.7236
"18439",0.7049
"18440",-0.4706
"18441",-3.6739
"18442",-1.0709
"18451",5.05825
"18452",-4.1148
"18453",4.397
"18457",4.04
"18458",5.4438
"18459",-0.9187
"18472",-1.27066666666667
"18475",-1.1423
"18476",-1.7932
"18477",4.9235
"18478",-2.9698
"18479",-1.508
"18481",-1.24
"18483",-5.16215
"18484",-3.3311
"18488",-3.0859
"18489",-2.97395
"18491",2.2361
"18503",-1.4251
"18505",-1.061
"18506",-2.1566
"18507",0.5371
"18508",-1.76145
"18509",-3.9257
"18510",-0.8576
"18511",-1.7989
"18514",-3.5521
"18515",-6.1542
"18516",-1.4393
"18518",-0.2796
"18519",3.2522
"18521",0.26845
"18526",-2.7107
"18530",-0.9265
"18534",-0.759
"18536",-5.249975
"18537",-4.9467
"18538",7.991
"18542",-0.67105
"18545",-1.3361
"18546",-4.5814
"18548",4.6607
"18549",-3.9435
"18550",4.487
"18551",-6.4864
"18552",-0.4379
"18553",-2.0166
"18554",1.1066
"18555",-4.82403333333333
"18557",-0.7968
"18559",-0.29885
"18563",-7.15916
"18566",6.9891
"18567",2.3674
"18569",-10.1122
"18570",1.9276
"18571",0.387375
"18573",-1.7375
"18574",-2.0061
"18575",-0.48525
"18577",-9.5979
"18578",9.2785
"18582",-4.7826
"18583",-2.936725
"18584",-5.002
"18585",0.1324
"18587",0.6541
"18588",-3.02905
"18590",-2.2236
"18591",-1.49135
"18595",-0.6145
"18596",-6.25785
"18597",-6.22985
"18598",0.4867
"18599",-0.5771
"18600",-6.3411
"18601",-1.8987
"18602",3.6191
"18604",-6.9139
"18605",1.0638
"18606",-4.78525
"18607",-8.7064
"18609",-2.39945
"18610",0.6782
"18611",-3.4493
"18612",-4.4904
"18613",10.3192
"18616",-1.7754
"18617",-0.8727
"18618",-4.3277
"18619",-0.225
"18624",-0.7276
"18626",-6.0193
"18627",-5.0581
"18628",-4.36863333333333
"18630",-1.2859
"18631",-5.2129
"18632",-5.2338
"18633",0.1219
"18634",-5.7847
"18636",-0.6105
"18637",-1.3335
"18639",-1.5537
"18640",-1.15813333333333
"18641",-0.8689
"18642",-3.9387
"18643",9.7081
"18645",-7.75943333333333
"18646",9.4634
"18647",-5.24333333333333
"18648",-0.5355
"18654",3.38
"18655",1.72923333333333
"18663",0.2843
"18667",-2.113
"18669",5.9051
"18670",-5.3209
"18671",-7.2915
"18673",-1.1856
"18674",-1.9279
"18675",-2.24455
"18676",-3.708525
"18679",-6.01363333333333
"18682",-3.88945
"18685",-4.1627
"18687",-0.5245
"18689",2.5155
"18693",-5.1813
"18700",-3.01455
"18701",-6.5507
"18703",-1.15835
"18704",-2.4756
"18705",2.5767
"18706",-2.7674
"18707",0.64445
"18708",1.64786666666667
"18709",-5.0635
"18711",-0.3027
"18712",10.63905
"18715",-6.8192
"18716",2.5278
"18717",-3.50625
"18718",-0.5024
"18719",-3.97776666666667
"18720",-1.8538
"18733",7.8067
"18736",-1.1792
"18738",-1.2622
"18739",-4.0577
"18740",-1.71535
"18741",-2.3748
"18742",-1.3648
"18744",-4.9836
"18746",1.5748
"18747",-3.9351
"18749",-3.9638
"18750",-3.50545
"18751",-5.9223
"18752",-4.07995
"18753",-0.7273
"18754",-3.1965
"18755",-0.1566
"18759",-5.5277
"18760",-5.2282
"18761",1.1149
"18762",-4.35115
"18763",-6.392
"18764",-6.6957
"18766",-1.6353
"18767",-1.95715
"18768",-0.17675
"18769",-0.16855
"18770",-0.389766666666667
"18771",-2.83475
"18772",-1.1288
"18775",-3.571
"18776",1.6841
"18777",-3.0066
"18778",-2.1732
"18779",-1.4624
"18780",-2.5613
"18781",-1.16
"18782",0.1464
"18783",8.8618
"18784",-1.6867
"18786",2.6472
"18787",14.1813
"18788",-0.5591
"18789",1.0025
"18791",6.1148
"18792",0.84695
"18793",6.0686
"18795",-4.657175
"18796",-0.8979
"18797",-0.3681
"18798",-1.78065
"18799",-2.4042
"18805",-2.05016666666667
"18806",-3.5833
"18807",-3.2678
"18810",-3.1748
"18813",0.975825
"18814",0.1189
"18815",-2.0915
"18816",0.6418
"18817",-0.3029
"18821",3.0624
"18822",2.3693
"18823",-4.08666666666667
"18824",0.6031
"18826",19.8129
"18828",18.9701
"18830",-8.74015
"18843",-1.0437
"18844",-2.0085
"18845",-4.4945
"18846",-2.51165
"18854",43.5411
"18858",-1.4448
"18861",-6.6961
"18933",4.0866
"18935",-2.1369
"18938",0.29
"18946",-1.1053
"18947",-1.00045
"18948",-0.5985
"18949",-2.0602
"18950",21.5352
"18952",-4.12615
"18968",-0.4239
"18969",1.5366
"18970",-2.5387
"18971",-1.15225
"18972",-3.0837
"18973",1.8785
"18974",1.6182
"18975",-3.07185
"18976",-1.8711
"18979",-4.3037
"18983",-4.5865
"18984",-1.5361
"18985",-1.3905
"18986",-6.2041
"18987",2.1127
"18988",-2.3433
"18991",1.46815
"18992",-4.4936
"18993",-2.7769
"18994",-1.94835
"18998",-0.5611
"18999",-0.3294
"19009",-2.7525
"19011",4.39075
"19012",0.6089
"19013",-11.65
"19014",0.82142
"19015",-2.3109
"19016",0.3621
"19017",-1.38182
"19018",8.1036
"19023",-0.0318
"19024",-3.5789
"19025",3.4267
"19027",-3.946675
"19035",5.83205
"19038",7.0522
"19039",43.6658
"19041",-1.0474
"19042",-4.5808
"19043",-6.4238
"19044",-5.3677
"19045",-1.0737
"19046",-6.2861
"19047",-5.3843
"19049",-2.023
"19051",-1.1799
"19052",-3.8915
"19053",-3.4101
"19054",-2.9192
"19055",-3.34376666666667
"19056",-4.8079
"19057",-0.0696000000000001
"19058",-6.68573333333333
"19060",-4.9526
"19062",-3.19593333333333
"19063",2.06625
"19064",-1.1356
"19065",-1.9296
"19069",0.861
"19070",-3.43505
"19072",-3.3399
"19073",35.4788
"19074",-2.9494
"19075",-1.7429
"19076",-1.6324
"19079",-2.68445
"19082",-4.22845
"19084",0.89295
"19085",-2.9673
"19087",-4.0579
"19089",1.4602
"19090",-12.5822
"19091",0.3383
"19092",-3.1416
"19094",-5.08265
"19099",-4.2239
"19106",47.9622
"19108",6.1158
"19109",-2.6379
"19110",-2.5306
"19111",-2.3887
"19112",2.0662
"19113",-0.3041
"19114",1.3091
"19116",-2.46204
"19118",1.7975
"19119",-2.6279
"19120",-1.9694
"19122",5.38095
"19123",1.0374
"19124",10.1507
"19125",-11.6385
"19126",-5.0949
"19127",-1.4611
"19128",10.3196
"19130",2.704
"19132",-0.13835
"19133",-1.458
"19134",-1.26348333333333
"19139",-5.8539
"19141",10.0541
"19142",-1.4317
"19143",1.4584
"19144",7.2745
"19146",0.7834
"19152",-3.6899
"19153",-0.0661
"19155",-1.80095
"19156",1.59585
"19157",-1.19645
"191578",-1.1777
"19158",-4.4094
"19159",-2.9012
"19164",3.30345
"19165",3.3814
"19166",9.3334
"19167",9.7482
"19170",3.4748
"19171",66.8514
"19172",5.2234
"19173",4.3177
"19175",4.7993
"19177",1.9336
"19179",1.0238
"19181",4.2249
"19182",2.2062
"19183",-1.0633
"19184",1.9355
"19185",3.67805
"19186",35.0112
"19192",-0.1638
"19193",-4.5456
"19194",-1.7701
"19197",-2.5565
"19200",10.3679
"19201",-2.84186666666667
"19202",0.6176
"19205",5.5067
"19206",-4.21455
"19207",0.7938
"19208",-2.6469
"19210",-4.4015
"19211",-3.1168
"192113",-0.1869
"192119",-1.58825
"19212",-0.3958
"192120",-3.966
"19213",-0.3518
"19214",-4.4729
"192140",-2.9189
"19215",-3.15305
"192156",-4.54345
"192157",-0.4708
"192159",0.6069
"19216",-1.9238
"192160",-1.9481
"192166",-3.67895
"192169",-6.0909
"19217",3.7484
"192173",-2.3833
"192174",-3.03755
"192176",5.8155
"19218",-1.3007
"192185",1.08725
"192187",1.1626
"192188",-1.8999
"19219",4.91055
"192190",-2.3998
"192191",-2.1681
"192192",0.3581
"192193",14.3513
"192194",-0.8321
"192195",-3.2456
"192196",-3.2502
"192197",-5.30755
"192198",-2.9125
"192199",-6.4076
"19220",-0.774433333333333
"192200",-2.0344
"192201",-0.0472
"19221",-2.6219
"192212",-2.34765
"192216",-4.15045
"19222",1.7822
"19223",-3.5761
"192231",-7.7153
"192232",-2.7679
"192236",-2.6693
"19224",2.209
"19225",9.36695
"19226",-1.7727
"19227",-0.92625
"19228",-0.4061
"192285",2.35165
"192287",-2.2037
"192289",-4.5816
"19229",-0.2882
"192292",-1.6089
"19230",3.57446666666667
"19240",8.8545
"19241",6.5576
"19242",-6.8333
"19243",-1.40625
"19244",-0.4167
"19245",-3.0067
"19246",4.7362
"19247",-2.05596666666667
"19248",2.23816666666667
"19249",-1.8722
"19250",-1.8158
"19252",-7.441
"19253",8.3085
"19255",3.1683
"19256",-1.928
"19258",-0.6521
"19259",-1.92505
"19260",2.7688
"19261",-1.2419
"19262",-0.6391
"19263",-9.7549
"19264",40.7341
"19265",3.4169
"192650",-2.0093
"192651",-3.28485
"192652",-0.8544
"192653",-2.4031
"192654",-0.3346
"192656",6.88505
"192657",0.1259
"192658",-1.7663
"19266",-11.7304
"192662",5.016
"192663",-6.1437
"19267",-5.01105
"192678",-7.49403333333333
"19268",-1.14353333333333
"19270",-1.6975
"19271",1.2145
"19272",-1.7978
"19273",-9.1008
"19274",-3.2966
"19275",-0.6666
"19276",-5.2236
"19277",0.49025
"192786",0.0732
"19279",-1.7188
"19280",-5.02903333333333
"19281",-2.8706
"19283",-7.1026
"19285",-0.6747
"19286",-4.2465
"19288",9.0948
"19289",-0.8597
"192897",-4.9987
"19290",-6.0329
"19291",-4.51576666666667
"19293",-1.3895
"19294",0.83405
"19296",2.778
"192970",-3.0707
"19298",-4.2965
"19299",-5.9359
"19300",-0.3889
"19301",-5.5336
"19302",-2.3609
"19303",0.790733333333333
"19305",-5.53425
"19309",-4.5853
"193116",-0.66678
"19317",-2.058
"193217",-1.8824
"19324",2.0029
"19325",3.41646666666667
"19326",-3.5633
"19328",-0.6795
