"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"16363",0.0271481113586942,0.0270772509262884
"16364",0.01100977266979,0.0109891159231207
"16365",0.00566772229793873,0.00567376368480725
"16367",0.0084167999326656,0.00861061714705097
"16369",0.00606815557726866,0.00607844401711892
"16370",0.147028843955546,0.147155895626923
"16371",0.0166196219867028,0.0166144581278491
"16372",0.0365816431073488,0.0365934127893503
"16373",0.0328803447328969,0.032884613723036
"16391",0.0244653324807449,0.0244549955216002
"16392",0.0995209617097426,0.0996097837171693
"16398",0.0163754927761557,0.0163744556834052
"16399",0.0141077224049173,0.0141390085445943
"16400",0.0082799691692754,0.00827864946208885
"16401",0.0185252542839488,0.0185194663078335
"16402",0.01174650556445,0.0112309424488811
"16403",0.0089477114322073,0.00894587490365197
"16404",0.0303125744980171,0.0296765765129581
"16407",0.0109456036092625,0.0109838523118409
"16408",0.0479873754283315,0.0492031097855215
"16409",0.0247132829535622,0.0246919759375178
"16410",0.0118909207850243,0.0118976315426533
"16411",0.0430758276966892,0.0412559624434719
"16412",0.0112257216797948,0.0111818979654835
"16413",0.00492459218220991,0.00490823664688122
"16414",0.019295047861252,0.0192970907239545
"16415",0.0194009828425703,0.0196683521713266
"16416",0.0284982137375456,0.0285371178859919
"16418",0.0112716115899771,0.011290995806928
"16419",0.0132463771503786,0.0132430628785804
"16420",0.0104349134414498,0.0104386520299809
"16421",0.0266700725337073,0.0266859438684569
"16423",0.0153950448136121,0.0154118735155649
"16424",0.0148031454641549,0.0147811921578679
"16425",0.0214243197285601,0.0214283096690008
"16426",0.0639915943032355,0.0641628985619748
"16427",0.0470808116767533,0.04677663601947
"16428",0.013800254397149,0.0138058233838349
"16429",0.0161813365051903,0.0161299395944481
"16430",0.0174465184723719,0.0175205777573485
"16431",0.0141074710125726,0.014112161932822
"16432",0.00304032600081015,0.00300908878435962
"16433",0.0216472102299176,0.0216262975778547
"16434",0.00242944358710194,0.00242719877672654
"16438",0.0148374550635702,0.0147471380977342
"16439",0.0129914467904865,0.0129909854428729
"16440",0.018378789587076,0.0183911782242867
"16443",0.0120651571114791,0.0120740112547123
"16447",0.00588550355316151,0.0058867857461336
"16449",0.0159628720091347,0.0159743394724879
"16450",0.0541020455510334,0.0541397096788138
"16451",0.0247785842767211,0.0246369738334254
"16452",0.00666757558512066,0.00668331165930022
"16453",0.0146579788220831,0.0146545772040609
"16456",0.0131111240603694,0.0131659232653061
"16467",0.0171443644374842,0.0171654537236017
"16468",0.023785521245579,0.0237669742493807
"16469",0.0106200282318111,0.0106162872684742
"16475",0.0235396172175074,0.0235250843331955
"16476",0.0145130570630554,0.0145055969311868
"16477",0.0152602499340883,0.0152634837195512
"16478",0.0169506366837771,0.0169812542898589
"16480",0.0180261353657475,0.0180130477127084
"16483",0.0236131479949029,0.0237323528897159
"16485",0.00903145389449525,0.0090373610784421
"16490",0.0182155775979411,0.0181820431156417
"16491",0.0459062107867043,0.0459040792513903
"16492",0.0192305585250442,0.019565369408765
"16493",0.0426798893429552,0.0426760367764036
"16494",0.0112300817840863,0.0112285427180352
"16495",0.00454314277588162,0.00454250646121795
"16497",0.044669872178396,0.0446511350148114
"16498",0.00948520283451704,0.00948310390087404
"16499",0.0244111495897091,0.0243666671355695
"16500",0.0212609751920746,0.0212661288231854
"16502",0.0115619178940158,0.0115318548986293
"16504",0.0172028230751581,0.0172235038251179
"16506",0.0121227295197118,0.0120718719639253
"16508",0.0185873447771118,0.0185838326121948
"16509",0.00497599066225285,0.00501339145041842
"16510",0.0194152054634651,0.0194266492529326
"16511",0.0209843654467639,0.0212220390971139
"16512",0.0130062740398414,0.0130542359802893
"16513",0.0116368032736065,0.0116301422529796
"16514",0.0199149016923911,0.019919250901648
"16515",0.0235625255842887,0.0235535153845658
"16516",0.0109382880667652,0.010945586264495
"16517",0.0168045139185801,0.0167980944228709
"16518",0.0118557036652416,0.01218586608197
"16519",0.0179098903261763,0.0178866148912301
"16520",0.0130413443945186,0.0130430397032922
"16521",0.0243788300009362,0.024364791237556
"16522",0.0178302590282402,0.018110773525511
"16523",0.0099416162952975,0.00994156172890571
"16524",0.0230334908086163,0.0229451070053449
"16525",0.00918216022224681,0.00915377870404073
"16526",0.0256978031583241,0.0256787489922064
"16527",0.0273433453733785,0.0273320147511419
"16528",0.013617524817413,0.0136165177408971
"16529",0.0255372394622624,0.0257034372650726
"16530",0.00970193790717988,0.00970160910863204
"16531",0.016895370942148,0.0169287484906181
"16532",0.019800406210215,0.0195177335640138
"16533",0.0187866729225802,0.0187819651411075
"16534",0.0210546974159717,0.0210743664986542
"16535",0.0201074620449801,0.0201047003787035
"16536",0.011723687117917,0.0117062337982454
"16538",0.0400226297671209,0.04
"16539",0.0241346334265858,0.0241132697614945
"16541",0.0162122901643415,0.0162244534686611
"16542",0.0125654082017849,0.0126051257747244
"16543",0.0257263203196259,0.0255963756061349
"16545",0.00391361680647336,0.00392296396100315
"16548",0.0197106729033914,0.0196817910996736
"16549",0.0064719031580954,0.00661359796941145
"16551",0.0229680669728431,0.0229794834149617
"16552",0.0174692054844295,0.0174642889808151
"16553",0.026170153050789,0.0261783259247257
"16554",0.0159854202648102,0.0160057901722527
"16558",0.0127927407016879,0.0127082523420602
"16559",0.0304339983016667,0.0305335979118639
"16560",0.0150313255049803,0.0149766435527778
"16561",0.0240988593050515,0.0240355515294803
"16562",0.00998660192063564,0.00997214228964048
"16563",0.0216243240987147,0.0216251243882472
"16564",0.0155546915195021,0.0155286454688234
"16565",0.0149561348221428,0.014996465249825
"16568",0.0161846916752568,0.0161548166202178
"16569",0.0216722842424152,0.0204620513298053
"16570",0.00663431512321556,0.00662809729117287
"16571",0.0230697394288584,0.0230472859015026
"16572",0.0280517141785505,0.0280531725533933
"16573",0.0187420329272884,0.0187429399505428
"16574",0.0139841799200607,0.0139732810572071
"16576",0.0130171179533844,0.0130154024927731
"16578",0.029706049671527,0.0296885707723451
"16579",0.0136749925588415,0.0136720789972407
"16581",0.0073983106617377,0.00733717297565216
"16582",0.011740364481054,0.0117364021907098
"16588",0.00833648393194707,0.00831570294784581
"16589",0.0367321648770779,0.0357916267729146
"16590",0.0158729280253078,0.0158691952386366
"16591",0.0294411388423618,0.0294054399249306
"16592",0.00649901896952861,0.00656633926711148
"16593",0.0118846222025094,0.0118907990237064
"16594",0.016246063048001,0.0162535749285498
"16596",0.0939288929954315,0.0940320917114667
"16597",0.0128298024458945,0.0133813832230486
"16598",0.00607140749391901,0.0060704560994968
"16599",0.0165099705083025,0.0164950292171181
"16600",0.0148716961024385,0.0148778185004163
"16601",0.0110623525150227,0.011035717772993
"16604",0.014106257718442,0.0141153155999662
"16612",0.0117227850964229,0.011706031705049
"16613",0.0141604631053146,0.0141822654206066
"16615",0.00477652743251287,0.00476582781180705
"16616",0.013840830449827,0.0138428237287371
"16617",0.0183913474404879,0.0185037774535612
"16619",0.0235401799196877,0.0235501188445872
"16621",0.0176774142343211,0.0175541058551289
"16622",0.00829506384907291,0.00828446981205854
"16623",0.0181314198161311,0.0181250294792831
"16624",0.00256417255101472,0.00256153615950771
"16625",0.0113101536911061,0.0113785511580877
"16633",0.0276358736533644,0.0276467661561891
"16636",0.0144215233201582,0.0144289467943336
"16638",0.00639112421013417,0.00639404437144953
"16641",0.022390701386934,0.0223945338387305
"16643",0.0203612209846642,0.0203541805796059
"16646",0.0105418947045593,0.0105074150292591
"16647",0.00589831122467524,0.00590919410153306
"16648",0.019164910036262,0.019150549135619
"16649",0.0392956010468609,0.0394920227880261
"16650",0.00794541231226252,0.00791759459853288
"16651",0.0310992857170431,0.031105608748806
"16653",0.00349754974204465,0.00349488030530438
"16656",0.0178837902398574,0.0178646366794997
"16658",0.0220005697154169,0.021979480931815
"16660",0.015867599667946,0.0158870237817627
"16661",0.0054203738710355,0.00542319351767395
"16663",0.00704359596986689,0.0070209548494483
"16664",0.0141595229090262,0.0142135059032956
"16665",0.00715173952673333,0.00715379599383581
"16666",0.0149970068247898,0.0150065834777802
"16667",0.00693690228432258,0.00693281513317214
"16668",0.0351844370102931,0.0352018807953803
"16669",0.0240007571916967,0.0240157622801969
"16670",0.0439664291889891,0.0440412587477768
"16671",0.0175529820055116,0.0175586423016465
"16672",0.0136776811330315,0.0136648190418744
"16673",0.0113133917448117,0.0113578191553699
"16675",0.0069090417334099,0.006909278710228
"16678",0.0226772344473122,0.0226681665630055
"16679",0.0144508291605002,0.0144298688711528
"16680",0.014376335254614,0.0143799861038773
"16681",0.0283998811734289,0.0284158482479644
"16682",0.0134194388608755,0.0134156353056775
"16687",0.0129845380636305,0.0129836945619285
"16688",0.00736507795854835,0.0073845013903348
"16691",0.0214937716234808,0.0217232597085763
"16693",0.0306538212673254,0.0306843241881819
"16694",0.0115211030452843,0.0115329917507892
"16699",0.0296176388848561,0.029630601671007
"16700",0.00435632877332667,0.00436528554579455
"16701",0.00524595592538736,0.00523435758058544
"16703",0.0145388807396079,0.0147998176662464
"16704",0.0041548815450004,0.00417118766985554
"16706",0.00778217338987171,0.00788767230588244
"16709",0.00134864392103202,0.00133848899464604
"16716",0.0385186479168486,0.0383825216888275
"16728",0.0146572395155585,0.0146756363313658
"16763",0.0516528925619835,0.0517246576003087
"16764",0.00610916900032176,0.00609053011918374
"16765",0.0234920080356363,0.0235062474980066
"16768",0.0206688678697476,0.0206545597855245
"16770",0.0165632546201604,0.0165615783599884
"16772",0.0226838811878586,0.0226019581151143
"16773",0.0122576530612245,0.0121411992513864
"16774",0.0419457792714738,0.0418443376802625
"16775",0.02040204556027,0.0204604013796832
"16776",0.017482654458409,0.0180785402082633
"16777",0.0276854293189812,0.0276581623499029
"16779",0.0048163939780281,0.00481389346723825
"16780",0.0358627702800323,0.0358469433323296
"16782",0.00606410787390574,0.00608914743120243
"16783",0.00199528274464533,0.00199667142290735
"16784",0.00907662349047677,0.00908720873414753
"16785",0.00194636678200692,0.00194150057262808
"16790",0.0146679012345679,0.0146518744427454
"16792",0.00733153177550107,0.00728559594384349
"16795",0.0070160625507134,0.00701371528207498
"16796",0.00898476563345584,0.00897742419574807
"16797",0.0062115431166795,0.00620903863159986
"16798",0.00809951665095598,0.0079727868124117
"16800",0.0139609766018836,0.0139623055382067
"16801",0.0399268499924445,0.0398762568413385
"16803",0.0159224358725893,0.0159364229614117
"16814",0.00986786125671915,0.00960213131705978
"16815",0.0131287085963635,0.0131056755903661
"16816",0.00471573275030787,0.00471139514760078
"16818",0.0177706284727089,0.0178182126398171
"16819",0.115630607260799,0.115588753633065
"16820",0.0110695833787135,0.0110746172160454
"16821",0.0144474311375588,0.014434333827491
"16822",0.0129378876463421,0.0129534753739053
"16825",0.00431268432528574,0.00432054699007698
"16826",0.0156018296302881,0.0155880212739438
"16832",0.00427328127838044,0.00427564134454018
"16833",0.0257917268635358,0.0255171187902636
"16834",0.0130053512487578,0.0130076965585457
"16835",0.0136821399679176,0.0136428755002618
"16840",0.104429293812197,0.104511951157238
"16841",0.0167412090816032,0.016749611426171
"16842",0.0304138577920236,0.0303286077584385
"16846",0.00830324204436225,0.00828508529175814
"16847",0.0280078989100595,0.0279383152380807
"16848",0.0065739474389892,0.0065719852443513
"16852",0.00703000569555258,0.00701623051185417
"16854",0.0440436257335052,0.0440974249302956
"16858",0.00983368273325168,0.0110803324099723
"16859",0.0126909960371895,0.0127677231957611
"16865",0.00594426672379706,0.0059538956765941
"16866",0.047883610003486,0.0478580086741751
"16867",0.0127615786550791,0.0127916410288254
"16869",0.00863757166911568,0.00864105245451391
"16870",0.0113140903698043,0.0110803324099723
"16871",0.0182988023814858,0.0183210357682968
"16872",0.0170866557504707,0.0170428593827758
"16873",0.0151306811400937,0.0150881417474442
"16874",0.0290558318635428,0.0290667969569559
"16875",0.263113310464047,0.26309567681047
"16876",0.0593711690651353,0.0593177226761376
"16878",0.00573763632887011,0.00574307175462151
"16880",0.013119525988956,0.0131411727966013
"16881",0.0182309412375842,0.0182095796805261
"16882",0.0117560417578194,0.0117528965152345
"16885",0.0115976029731578,0.0116289436600014
"16886",0.0083338456996746,0.00827792495261972
"16889",0.0154046188608014,0.0153696017396535
"16890",0.0139197691182378,0.0138277902169763
"16891",0.0226731409725448,0.0228947772748183
"16897",0.0113226128758601,0.0113777777777778
"16904",0.0156706982451637,0.0156866005710677
"16905",0.0219230074102954,0.0218240271727846
"16906",0.00977385511048541,0.00977706498133147
"16907",0.0234209113864207,0.0218096880450933
"16909",0.0080060189879323,0.0079719387755102
"16911",0.00841436838568055,0.0084314736683222
"16912",0.0578577709000983,0.058832050701675
"16913",0.0128111410506915,0.0124789745619677
"16917",0.00478311991409316,0.00478704029149503
"16918",0.014451259030022,0.0145507271482354
"16922",0.00199816090185464,0.0020088762670586
"16923",0.01440489451745,0.0143839326483611
"16924",0.023770849638592,0.0239026796512083
"16939",0.0279677653556763,0.0280089611852533
"16948",0.0242720377450991,0.0241685347996106
"16949",0.0218395697260067,0.0218463367070428
"16950",0.015024619815919,0.0149595398301937
"16952",0.0245856898276393,0.0246013337799327
"16956",0.00887904808078357,0.00887689106180349
"16963",0.00845171862658578,0.0084669175786756
"16969",0.0101521144758609,0.0101459412172688
"16970",0.0424940815319434,0.0424872330043548
"16971",0.0131068296256329,0.0131070399161499
"16973",0.0104467225016364,0.0104520104379973
"16974",0.0230000608500894,0.0229644439341235
"16975",0.0118412359768517,0.011836461391941
"16976",0.00588609631500571,0.00589778733874943
"16977",0.0135750599784525,0.0135803710859471
"16978",0.0173323101705518,0.0173611205620234
"16979",0.00210215555254042,0.00211260058819967
"16980",0.00794904651951173,0.00794932093429004
"16981",0.0140210183721648,0.0144
"16985",0.0135961966315939,0.0135903588354412
"16987",0.0122476434451464,0.0122679949248402
"16988",0.00560632499590934,0.00560774981848627
"16992",0.0118096854953712,0.0118029834037826
"16993",0.0015276445206927,0.00153176069823302
"16994",0.0153149866662875,0.0153178448239788
"16995",0.0256899296731503,0.0257066864978512
"16997",0.0176799001490565,0.0176996110051156
"16998",0.0441162304715299,0.0440942600174313
"17000",0.0085385825452096,0.00851983034308833
"17001",0.0211488090253752,0.0211672864761736
"17002",0.0202204710293377,0.0201709989422277
"17005",0.0145590193203785,0.0145504238148164
"17022",0.016815301297618,0.0167707909888949
"17025",0.0062508937924511,0.00625436795591837
"17035",0.00544344191657653,0.00542853469755531
"170439",0.018460158737646,0.0184517691165971
"170441",0.0127731120217653,0.0127786117454238
"170442",0.0270909548774067,0.0271341310682621
"170458",0.00991208833860545,0.00991284343831039
"170459",0.0164221951350314,0.0163010113278955
"170460",0.0308748750985273,0.0307507259179837
"170461",0.0148468518235486,0.0148297929214139
"170472",0.0107205781243214,0.010717009097598
"170483",0.0452445751622745,0.0452693526482571
"170484",0.00613302055458604,0.00612832221014124
"17057",0.01405177887292,0.0140585729351802
"170571",0.00830138515923931,0.00829477122701231
"170574",0.0114849181755271,0.011572185786358
"17059",0.0333031776802821,0.0333051145886896
"17060",0.0513149327184933,0.0513377765149473
"170625",0.0164448725275255,0.016480251579379
"17063",0.00687241585423329,0.00686319875532703
"170638",0.00130755922924635,0.00130643054144288
"170639",0.0120518620925997,0.0114923973918248
"17064",0.0122862491575261,0.0123034276404266
"170643",0.0138112593083307,0.0138272293463811
"170644",0.0131360152626157,0.0130872711104679
"170651",0.00306674420837499,0.00307105626527852
"170654",0.0130657600308642,0.0130708395249822
"170656",0.00832101728630825,0.00832742991802686
"170657",0.0125707258209151,0.0125430328077416
"170676",0.0108662565714441,0.0108846825033355
"170677",0.0097062239523501,0.00970689177058067
"17068",0.0127776849396272,0.0127862590404433
"17069",0.00817759065179786,0.00817393151271485
"170706",0.00515460872044019,0.00515641269143906
"170707",0.0201064836122998,0.0201083672987792
"17071",0.0156939185372759,0.0156764282008067
"170711",0.011459055898383,0.0115143170758015
"170716",0.0318792144843297,0.0319159805975409
"170718",0.00157033679498433,0.00155970291445299
"170719",0.0161767173821788,0.0161978786908552
"170720",0.0120133481999676,0.0120399970212085
"170721",0.0140752841648943,0.0140716138261116
"170722",0.0113890234185818,0.0113544746036012
"170725",0.0192722520142814,0.0192714260131082
"170728",0.0217692837589298,0.0215745485008281
"170729",0.0116378412159209,0.011607779381292
"170731",0.00845299199847945,0.0085207100591716
"170732",0.0290336328576067,0.0290057815274603
"170733",0.020736,0.0205748278512071
"170734",0.0341931692499196,0.0341480705380098
"170735",0.0107547683283484,0.0107396033976457
"170736",0.0173801491597246,0.0173859223729919
"170737",0.0150241860364742,0.014999592768436
"170738",0.0136949909031934,0.0136692161085122
"170740",0.0090520332452621,0.00904449881900079
"170742",0.0230417494845377,0.0230204628828538
"170743",0.0225396675426462,0.0226529140371847
"170744",0.00644555341557317,0.00644696104538107
"170745",0.0165642583085903,0.0165940928627235
"170748",0.0252290937845643,0.025556634677462
"170749",0.00523730253889552,0.00522252201810372
"17075",0.0398298433518183,0.0397606399884297
"170750",0.00486220004803408,0.00486188412706634
"170752",0.00695766565886184,0.00694232513586002
"170753",0.0113781820218666,0.0113708267800921
"170755",0.0113617401693164,0.011463696086207
"170756",0.0425707167575733,0.0425921176331518
"170757",0.00766608989826093,0.00766607366135228
"170758",0.0111302839337666,0.0111347811359103
"170759",0.00752180112932277,0.00752107760771534
"17076",0.0231264201830576,0.0232091122246191
"170760",0.0283519622410326,0.028374015182584
"170761",0.0133976780264003,0.0133918017300518
"170762",0.00538704209796493,0.0053453680967522
"170763",0.00614971974197979,0.00617034318479838
"170765",0.0231210589335041,0.0231904970496534
"170767",0.0054354780359159,0.00543316504884078
"170768",0.0066974306893822,0.006708100810417
"170770",0.00922941972883812,0.00923034630763219
"170771",0.0138053457049056,0.0137850769095053
"170772",0.012335792834082,0.0126849045085316
"170776",0.0132050120163807,0.0131955920595015
"170779",0.00803347050754458,0.00800362258544238
"170780",0.0134975725533454,0.0134977939964274
"170786",0.0223471488563452,0.022695226851071
"170787",0.00438009387907821,0.00439249813599852
"170788",0.0236458116069733,0.0237147992354723
"170789",0.0065861487731163,0.00660891146970558
"17079",0.0205754474205726,0.0205828151287775
"170790",0.0105635858547461,0.0105319518571892
"170791",0.0265062749497586,0.0265330325617945
"170799",0.00735218940158922,0.00740150805188935
"170812",0.0219304028560996,0.0219141637304095
"170813",0.0290620842465387,0.0290510005244861
"17082",0.0200403050306964,0.020051374704321
"170822",0.00776336070423699,0.00777047345384076
"170823",0.0207938208154401,0.0205688568439986
"170826",0.0101854405960061,0.0101389917761133
"170828",0.0139706799923591,0.0139566560247858
"170829",0.0229568411386593,0.0231568998109641
"17083",0.0143351566945076,0.014361596816827
"170833",0.0112817490703777,0.0112420547551778
"170834",0.0117882897122929,0.0117405918254393
"170835",0.0140695680406514,0.0140834346037054
"17084",1.03622896447692,1.03498208691098
"17085",0.0283518599567769,0.0283520675142134
"17086",0.033623465055153,0.0335688728355327
"17087",0.0464798151207406,0.0465131236361833
"17089",0.00618435031615223,0.00617163245571505
"170935",0.00915474101355043,0.00915296295120884
"170936",0.013153934489131,0.0131421069606301
"170938",0.00666263534172879,0.00666704217796428
"170939",0.0160288835988619,0.0160498354092562
"170942",0.101671992302084,0.100955516259911
"170947",0.0102244305676622,0.0102247348232664
"17095",0.00963826039634155,0.00956994328922495
"170952",0.0170076512028024,0.0166203304641309
"17096",0.0152564692358512,0.014173031377617
"17101",0.0161299395944481,0.0162092158469207
"171095",0.0094062033533218,0.00939712619741774
"17110",0.0246216136424241,0.0248581243186068
"17112",0.00635903512285527,0.00636103106410373
"17113",0.00732794063628896,0.00730887774652124
"17116",0.037005270408049,0.0369309811604692
"171166",0.0260103395468075,0.0260078177756106
"171167",0.0182014857217165,0.0181250174126802
"171168",0.0129393462281103,0.0127283174777993
"17117",0.0101934269123784,0.0102221205215512
"171170",0.0146760837189559,0.0149387051014969
"171171",0.0274646055118299,0.027483156265722
"17118",0.00547589043124034,0.00549377688054661
"171180",0.0131739430813683,0.013178286650239
"17119",0.0207219831120515,0.0207492269655872
"171195",0.00687142466064406,0.00687426354610385
"17120",0.0249935358665313,0.0250191112405213
"171207",0.0136873243683405,0.0133954181669911
"171209",0.0278760191786637,0.0278195331687704
"17121",0.0106870481964672,0.0106842436639215
"171210",0.0250107959392297,0.0250592241175443
"171211",0.0234055547517545,0.0233876339886029
"171212",0.0131660052889023,0.0132295471109123
"17122",0.00747286054092388,0.00748528447071205
"17123",0.0176280367616104,0.0176290922732697
"17125",0.00894249698142814,0.00895026357273735
"17126",0.0112085250598301,0.0112507749944036
"17127",0.0127598678305452,0.0127502447400885
"17128",0.00400623866116336,0.00399409198842021
"171281",0.0344849763878349,0.0346577838405406
"171282",0.0321383472410478,0.0321937134045461
"171283",0.0246343520084753,0.0246589411738594
"171284",0.0525774329051937,0.0519742058893502
"171285",0.0116596432428656,0.0116684713210572
"171286",0.0124516539358064,0.0124481833961171
"17129",0.0165413043541471,0.0165561906258197
"17130",0.0563107675795351,0.0563012104510925
"17131",0.0135803581215567,0.0135771947515983
"17132",0.0228820900844185,0.022865535195679
"17133",0.0201338332179093,0.0201265166307524
"17134",0.00295529715546151,0.00296394419688736
"17135",0.0100719696713435,0.0100666525962164
"17136",0.00922292720471189,0.00922057948297244
"171382",0.0110525040432006,0.0110676655548658
"171388",0.0158593298852237,0.015771643964181
"17140",0.0158720317440635,0.0158659370789592
"171405",0.0115708899479069,0.0115710922514667
"17142",0.0158186298224697,0.015826502486309
"171429",0.00920422754972934,0.00920418999564863
"17143",0.0115413930270339,0.0115495809788273
"171463",0.0111368165188413,0.0111290563961267
"171469",0.0147081879915182,0.0147021827249383
"171486",0.00661618807594958,0.00657936096581105
"17149",0.0124202691602709,0.012410015216914
"17150",0.00505371182883324,0.00505290914048858
"171504",0.0262256388401711,0.0265101202135394
"171506",0.0328910611361811,0.0329051396967876
"171508",0.00730978920373404,0.00732581677749938
"17151",0.010467984194729,0.0104325694087986
"17152",0.010619667252781,0.0106255852254669
"17153",0.0103360405292666,0.0103587659244647
"171530",0.00703251514927113,0.00703314115639705
"171531",0.00557519244065166,0.00556113896882067
"171543",0.0281563684328878,0.0296006007140748
"17155",0.00564231765354884,0.00565865607857714
"17156",0.013055253917838,0.0130419734706633
"171567",0.0117659328721988,0.0117582368173611
"17158",0.0055367058577481,0.00553754991554904
"171580",0.0187029913889042,0.0187352113651167
"17159",0.011463650941509,0.0115101962207743
"17160",0.0158982284997833,0.015898023159408
"17161",0.0124288210778869,0.0124236574250533
"17164",0.0110625318877551,0.0110529673007708
"17165",0.00362386265987049,0.00363159102167448
"17167",0.0340487993655873,0.0340136101372689
"17168",0.00263578531675465,0.00263862810919977
"17169",0.00652258616575046,0.00648696485334095
"17171",0.043637517577966,0.0436382319285228
"17172",0.0322329509816862,0.0322777442318451
"17173",0.00734966740380407,0.00733154799936345
"17174",0.011249349533243,0.0112416200896226
"17175",0.0137113315520752,0.0136967134717252
"17178",0.0161446169718739,0.0161442919405865
"17179",0.00816353305445542,0.00813972427865716
"17180",0.00838781129645998,0.00840120444486398
"17181",0.0131264974467848,0.0131220898761786
"17182",0.00644918981353564,0.00644209599363674
"17183",0.00775917599566922,0.00780381825219443
"17184",0.0113007639154311,0.0112829340471179
"17187",0.00455839993508864,0.00460443021965419
"17188",0.01,0.0124189832294031
"17189",0.201848351186725,0.20922703944241
"17190",0.0121790124139727,0.0121837162796009
"17191",0.0118090334909239,0.0117812937476988
"17192",0.00387556989434856,0.00388685121419847
"17193",0.00863293034230236,0.0086329526729916
"17194",0.0314247435111583,0.0313875627751255
"17195",0.0117019330840977,0.01170989623129
"17196",0.00830949577205567,0.00833461615068544
"17199",0.0153015359081476,0.0153018558183853
"17200",0.0155096825690636,0.0155139283606293
"17201",0.0174503645267078,0.0174267201623563
"17203",0.0161542737605654,0.0161636591727098
"17207",0.0116075520008423,0.011563988382239
"17210",0.00784271914757094,0.00784881231420456
"17215",0.0284621390916701,0.0284045976779368
"17216",0.0171002486020121,0.0171122988733584
"17217",0.0180480823768145,0.0180387972908944
"17218",0.0145482001543349,0.0145252630403273
"17219",0.0184055023984458,0.018403846975285
"17220",0.0139522370607875,0.0139231911232667
"17221",0.0364073322571495,0.0363625445897741
"17222",0.00612950295055606,0.0061384904790339
"17223",0.00763028497954595,0.00767868773756819
"17224",0.00141839669038666,0.00142043222057184
"17225",0.0100364630508857,0.0100441988411814
"17227",0.0279821506837982,0.0267768595041322
"17228",0.0305122668905965,0.0304781712990506
"17229",0.0174439302242791,0.01747466691687
"17231",0.0281401715703268,0.0281091307352625
"17235",0.00430588251372655,0.00425192065240668
"17237",0.00510527482415146,0.00511325829598891
"17240",0.0147150046106433,0.0147571166435231
"17242",0.00948431550155512,0.00949528255119868
"17245",0.0140158605191165,0.0139822789992529
"17246",0.0248039778799455,0.024786614330825
"17248",0.0138340823616,0.0136924434394349
"17250",0.0102517353164435,0.0102639241560391
"17252",0.0077861242509493,0.0077789351865889
"17254",0.0123709904952207,0.0123898439205289
"17256",0.00726559857163476,0.00729119049977469
"17257",0.0178763698394844,0.0178645101480824
"17258",0.0160414088246581,0.0160538340030082
"17260",0.0252063544481234,0.0251883795103233
"17261",0.00858935288360471,0.00835471371051208
"17263",0.0614660457123872,0.0615022501813498
"17268",0.0106186464821408,0.0105983904292477
"17274",0.00142941557156206,0.00143713903229519
"17279",0.0155919487136418,0.015687587560034
"17281",0.0116486049603174,0.0116472973125483
"17283",0.0130168384244537,0.0130122873446464
"17285",0.00786364067872441,0.00788845457069152
"17286",0.00841134566098804,0.00846507409116531
"17287",0.00569681178364811,0.00571017383847475
"17288",0.013230168491183,0.0132329322235434
"17289",0.0139061943752225,0.0141062851912119
"17292",0.00390423586348039,0.00390625
"17293",0.0143408316136804,0.0143324737155326
"17294",0.00125423185290239,0.00126277428579731
"17295",0.0153242434556765,0.0152919087810304
"17299",0.0259920405047936,0.0260068472985682
"17300",0.0279947059098338,0.0279916501426518
"17301",0.0139135961189585,0.0138913676035257
"17304",0.00610649694898779,0.00608284130838714
"17305",0.012317150589729,0.0123296508686119
"17306",0.0134627573487759,0.0134433849110975
"17308",0.00928513116190073,0.00927252479745198
"17309",0.0110338527434952,0.0110267713687663
"17311",0.0525189927958439,0.0525325321563223
"17312",0.0179918454220691,0.0179871215298781
"17313",0.0411054755801369,0.0411400854396582
"17314",0.0145176706038586,0.0145919179167785
"17318",0.018595041322314,0.0174575523259493
"17319",0.0118389236828512,0.0118569293501651
"17329",0.0842464739883688,0.0834106053067458
"17330",0.00688800261138404,0.00690073767613761
"17339",0.013562041630775,0.0135896044645446
"17341",0.0456250697943853,0.0456035839740293
"17342",0.00901528501928873,0.00902192899505607
"17344",0.00527301610233287,0.00526418556211057
"17345",0.0148720999405116,0.013983518480581
"17346",0.0115937729456491,0.011568425670382
"17347",0.0274798104288373,0.0274874296780625
"17349",0.113703118074295,0.113710113574905
"17350",0.00293772578695187,0.00293815443855096
"17354",0.00558881390113038,0.00559075537606422
"17355",0.0149241460333667,0.0149331905887433
"17356",0.00541561109753505,0.00540733479122173
"17357",0.0132346069134832,0.0132215718678735
"17364",0.0132335277876316,0.0132218887843429
"17380",0.01811104844006,0.0181100407812711
"17381",0.0064808583266184,0.00647580140897417
"17384",0.00367257207504405,0.00368406722605876
"17385",0.0146488510696694,0.0145939372100356
"17386",0.0212875149703085,0.0213356899381391
"17387",0.0286429834911033,0.0286533472332933
"17388",0.0107725428187897,0.0107831714698258
"17389",0.0258145599613358,0.0256890999731719
"17390",0.0299172033966256,0.0302330149235926
"17391",0.0235977519193973,0.0236373742462261
"17392",0.0162052811980959,0.0162036549953708
"17393",0.020561751910974,0.0205869200463204
"17394",0.0165264333629719,0.0165393663404057
"17395",0.0263214548431511,0.0262710500894412
"17420",0.00796455750644349,0.0084167999326656
