"","GSE51365_MVH68_WT_vs_Control","GSE51365_MVH68_M_vs_Control"
"100502936",0.110572039561615,0.10513912196739
"100502942",0.0971263087547338,0.0970996216897856
"100502950",0.0649610678531702,0.0649558941459503
"100502982",0.142602090790903,0.142408973514964
"100503007",0.130115984535395,0.130096647538508
"100503019",0.118854788292128,0.118746232670283
"100503043",0.0718363463368221,0.0717040074193391
"100503044",0.0871739833830767,0.0873077380418964
"100503120",0.11597532954408,0.11579754601227
"100503142",0.197571622464326,0.197547334393761
"100503166",0.0827168796234028,0.0826491516146689
"100503167",0.0908304498269896,0.0919117647058824
"100503178",0.099612945269313,0.0996390305515857
"100503185",0.222147259242187,0.222129663592755
"100503197",0.126129140180662,0.126190476190476
"100503199",0.104854368932039,0.105555555555556
"100503265",0.0754837677914601,0.0755048287971905
"100503289",0.072577836595389,0.0725529031585531
"100503307",0.124822695035461,0.124839675074818
"100503311",0.13986013986014,0.139790192729934
"100503337",0.236923076923077,0.238363171355499
"100503359",0.0956342297027149,0.095635053619303
"100503380",0.149637629671735,0.149641012722005
"100503386",0.0768549280177187,0.0769401823437847
"100503392",0.0809595202398801,0.0810055865921788
"100503447",0.143064633260712,0.143083254194365
