"","GSE30577_Rabies_vs_Control"
"16923",-0.35705
"16924",3.4142
"16948",0.8102
"16949",-0.7145
"16950",3.9922
"16952",4.3197
"16956",1.95645
"16963",4.9612
"16969",0.9128
"16970",3.4132
"16973",2.0436
"16974",0.7268
"16975",-0.261
"16976",-0.7984
"16978",1.1785
"16981",-3.4353
"16985",4.2957
"16987",0.7393
"16988",3.3573
"16992",2.1658
"16993",-1.1199
"16994",1.4227
"16995",6.8534
"16997",-3.6917
"16998",-3.2144
"17000",4.3668
"17001",-3.1802
"17002",0.228
"17005",-2.1971
"170441",-1.594
"170458",0.5383
"170459",-0.74655
"170460",1.38505
"170484",0.6143
"17059",1.4395
"17060",2.5151
"170625",0.7162
"17063",1.5366
"170639",-1.8126
"17064",3.8343
"170643",1.31386666666667
"170644",1.44483333333333
"170651",1.125
"170654",-3.8897
"170656",0.9157
"170676",1.666
"170677",-0.0861
"17068",3.9284
"17069",4.0603
"170706",3.13925
"170707",-0.8904
"170711",-0.5207
"170716",0.8587
"170719",-0.19895
"170720",1.2057
"170721",2.4751
"170722",-1.0713
"170725",-2.06365
"170732",-1.6435
"170733",1.8629
"170734",-0.7633
"170735",1.0287
"170736",0.0205
"170737",2.2793
"170738",0.7579
"170740",-1.2261
"170742",1.2716
"170743",4.736
"170744",1.5182
"170745",-1.722
"170748",-0.1711
"170749",0.9841
"17075",-2.4962
"170750",-0.0126
"170755",2.3505
"170756",1.9954
"170757",1.9097
"170758",-2.0638
"170759",1.4892
"17076",1.206
"170760",0.2072
"170761",2.2114
"170762",2.2312
"170763",-0.2533
"170765",-0.3053
"170767",3.14125
"170768",2.42713333333333
"170770",0.8287
"170771",-0.0578
"170776",-2.2035
"170779",-1.007
"170780",1.7128
"170786",0.5117
"170788",-0.67
"170789",-0.4114
"17079",2.7992
"170791",0.97475
"170799",3.4284
"170812",-0.7323
"170813",0.2908
"17082",0.231966666666667
"170823",0.3188
"170828",-1.2933
"170829",2.0246
"17083",-0.8129
"170833",-1.611
"170834",0.33745
"17084",2.3654
"17085",2.5079
"17086",2.2705
"17087",5.6135
"17089",1.0536
"170930",-2.2273
"170938",-3.2065
"170939",-1.5443
"170942",0.5971
"170947",-0.3471
"17095",4.0489
"170952",2.0779
"17096",2.09565
"17101",1.5375
"171095",3.138
"17110",4.1826
"17112",3.4299
"17113",3.0019
"17116",0.1457
"171166",-3.2971
"171167",1.61935
"171168",-1.1915
"171170",0.6882
"171171",0.3622
"17118",-1.2151
"171180",0.91795
"171188",2.0922
"17119",2.57315
"171190",0.5614
"171197",-0.6279
"171199",-0.6186
"17120",0.9028
"171200",0.8019
"171201",-0.8985
"171207",3.3613
"171209",2.2284
"17121",0.7915
"171210",0.757
"171211",0.145366666666667
"171212",-1.21175
"17122",-0.1107
"171225",0.0675
"171226",-0.4657
"171228",1.5229
"171229",0.2706
"17123",-0.0278
"171230",-0.8791
"171231",-0.2309
"171232",-0.1844
"171233",0.0527
"171234",2.2173
"171235",2.3521
"171236",-0.7166
"171238",1.2204
"171240",0.2565
"171242",0.5739
"171243",-1.5615
"171247",1.0831
"17125",0.49295
"171253",-1.5351
"171254",1.1391
"171256",-2.7216
"171257",1.2629
"17126",0.1718
"171261",0.4828
"171262",-1.1334
"171263",-1.7619
"171264",0.4796
"171267",0.8219
"171268",1.9183
"17127",2.37545
"171270",-0.1147
"171275",1.2285
"171277",0.9843
"17128",0.73535
"171281",-0.13965
"171282",2.6649
"171283",0.9698
"171284",-1.3855
"171285",2.9779
"171286",1.8636
"17129",1.91955
"17130",2.9629
"17131",-2.125
"17132",-1.83295
"17133",4.9267
"17134",1.1408
"17135",3.5285
"17136",-0.41135
"171382",-1.1229
"171388",-0.3892
"171395",-2.3178
"17140",-3.0285
"17142",-1.2526
"17143",0.2798
"17145",0.934
"171463",2.4547
"17149",-1.4856
"17150",2.9646
"171504",3.9886
"171506",-0.7563
"17152",-0.20095
"17153",-1.40755
"171530",-0.0847
"171531",-2.5661
"171543",-0.106933333333333
"17155",1.2673
"17156",0.415366666666667
"171567",-4.1009
"17158",2.2169
"171580",4.7118
"17159",-0.359
"17160",1.5294
"17164",2.5995
"17165",0.65845
"17168",-0.61085
"17169",1.4675
"17171",-1.50875
"17173",0.3043
"17174",1.3472
"17175",-0.212766666666666
"17178",1.3776
"17179",-0.6267
"17180",3.0239
"17181",1.1245
"17182",0.6054
"17183",-2.6313
"17184",-1.04615
"17187",0.4521
"17188",0.9374
"17189",1.0058
"17190",-0.1017
"17191",2.1898
"17192",-0.5934
"17193",-0.52555
"17194",1.2602
"17195",1.5059
"17196",1.8964
"17199",-2.0147
"17200",-0.4005
"17201",-2.36485
"17202",2.8142
"17203",1.356
"17207",-0.4844
"17210",2.78255
"17215",2.1202
"17216",1.2037
"17217",-0.6279
"17218",1.5583
"17219",4.8921
"17220",-2.4093
"17222",-0.2123
"17224",2.0242
"17225",0.6496
"17228",1.6867
"17229",-0.472
"17231",-1.373
"17235",-0.3819
"17240",1.25655
"17242",2.30906666666667
"17245",-1.2088
"17246",2.2161
"17248",-0.15766
"17250",-0.188766666666667
"17254",2.0535
"17256",-0.0539
"17257",0.5007
"17258",0.271933333333333
"17260",-1.5896
"17261",0.4026
"17263",-1.11006666666667
"17268",-1.2164
"17274",2.4246
"17279",1.7716
"17281",-0.8332
"17286",-0.4926
"17287",0.3494
"17288",-0.0149
"17289",3.2539
"17292",0.3513
"17293",-0.4032
"17295",0.4865
"17299",3.0686
"17300",3.4016
"17301",-0.672
"17305",3.9021
"17308",-0.1075
"17309",-3.4213
"17311",-0.79875
"17312",-0.1179
"17313",3.2778
"17318",2.5834
"17319",0.81295
"17329",2.4934
"17330",-0.5139
"17339",1.9806
"17341",1.7351
"17342",0.05895
"17344",0.5426
"17345",2.84935
"17346",0.418533333333333
"17347",-0.1601
"17349",-0.0383
"17350",0.6713
"17354",-1.3977
"17355",0.89945
"17356",-1.09996
"17364",1.5668
"17380",-3.8601
"17381",2.8246
"17384",1.8461
"17386",1.2622
"17387",3.92165
"17389",0.2416
"17390",-0.6942
"17391",-1.0113
"17392",5.7893
"17393",0.6431
"17394",2.7565
"17395",-0.91505
"17420",-0.3565
"17423",-0.2901
"17425",2.00106666666667
"17427",1.7074
"17428",-3.8969
"17433",0.543533333333333
"17434",1.1994
"17441",1.0625
"17444",2.03413333333333
"17450",-0.6538
"17451",-0.6075
"17454",2.9789
"17463",1.05646666666667
"17470",2.9966
"17472",3.633
"17474",2.905
"17476",3.9547
"17480",1.7388
"17523",-1.0664
"17524",3.2244
"17528",2.4942
"17532",0.0176749999999999
"17534",0.1425
"17535",1.4359
"17536",-0.53415
"17537",-1.3316
"17540",-1.2557
"17681",0.2638
"17684",1.664275
"17686",0.505966666666667
"17687",0.20735
"17690",1.014
"17691",1.3578
"17692",0.2839
"17695",-1.256
"17698",3.82186666666667
"17700",2.3944
"17701",-1.9969
"17702",0.5289
"17703",-1.39405
"17713",0.0178333333333333
"17714",-0.32175
"17748",2.27875
"17750",2.8439
"17752",2.0876
"17754",-3.6495
"17755",-5.0449
"17756",-3.8575
"17758",1.30925
"17761",0.0769333333333333
"17763",1.6462
"17764",1.4224
"17766",0.8232
"17768",2.8777
"17769",2.88495
"17771",0.03475
"17772",0.2064
"17773",0.22195
"17775",3.7126
"17777",5.0563
"17826",-2.9067
"17827",-0.7272
"17828",-3.1353
"17829",2.2672
"17830",-0.6007
"17831",1.007525
"17833",0.53685
"17836",0.8088
"17842",-2.5014
"17844",-1.2035
"17846",-1.41763333333333
"17855",-1.6483
"17857",2.4985
"17858",3.9005
"17863",1.1755
"17864",-3.5007
"17865",0.9564
"17868",2.9241
"17869",3.27633333333333
"17870",-0.7436
"17872",-0.98515
"17873",4.15225
"17874",6.2203
"17877",1.2119
"17878",-0.1951
"17879",0.58535
"17880",0.1822
"17882",0.223466666666667
"17883",-0.1994
"17884",-0.8876
"17885",-2.658
"17886",-0.1744
"17896",-3.90285
"17897",-0.72705
"17898",-0.4715
"17901",0.80095
"17906",-1.0165
"17907",0.9835
"17910",3.0671
"17912",0.751633333333333
"17913",2.7569
"17916",4.1127
"17918",1.4513
"17919",-1.0689
"17922",-0.2731
"17925",1.5305
"17926",-2.3703
"17927",0.664
"17928",0.0816
"17929",0.272
"17930",1.3891
"17931",-0.16665
"17932",-1.2559
"17936",0.6604
"17937",-0.426
"17939",1.0328
"17948",5.6793
"17951",3.2626
"17961",3.136
"17962",-0.5253
"17965",3.3559
"17966",-1.27556666666667
"17967",-1.075275
"17968",-0.90385
"17969",4.00725
"17970",5.2365
"17972",2.7284
"17974",1.2207
"17975",-0.5622
"17977",-0.2155
"17978",0.4882
"17979",2.85523333333333
"17991",-0.4704
"17993",-0.79
"17996",-0.506275
"17997",-1.31595
"18000",1.3423
"18002",-0.1414
"18003",1.6688
"18005",-1.5702
"18007",2.5118
"18008",1.8278
"18010",1.37515
"18012",0.5167
"18013",1.86925
"18014",0.4393
"18016",-1.0796
"18018",2.0379
"18019",0.93945
"18020",1.7769
"18021",-0.0804333333333334
"18022",1.5079
"18023",1.0448
"18024",3.842
"18025",-0.0228
"18029",-3.6443
"18030",1.1103
"18032",-0.6504
"18033",1.2276
"18034",3.221
"18035",4.0975
"18036",3.1653
"18037",3.887
"18038",1.8325
"18044",0.8978
"18045",0.86925
"18046",-1.4967
"18049",1.6842
"18053",-0.43215
"18054",-0.422
"18071",0.6223
"18072",-0.1963
"18073",2.7493
"18074",0.3641
"18080",-0.8067
"18081",1.4454
"18082",-1.0746
"18087",1.7545
"18089",-0.375
"18091",1.7522
"18092",1.0922
"18095",0.6138
"18096",0.7964
"18101",-0.2128
"18103",2.6861
"18105",-1.0318
"18106",3.1127
"18107",0.9208
"18108",2.9425
"18109",-2.0072
"18111",-0.3573
"18113",3.8825
"18117",0.9933
"18119",2.4097
"18121",3.4398
"18124",-0.5044
"18126",3.9014
"18127",2.3625
"18128",1.82055
"18129",3.54936666666667
"18130",0.0524666666666668
"18132",3.11
"18133",-0.9279
"18139",-1.0294
"18140",3.43885
"18141",1.83335
"18142",0.3666
"18143",-1.5997
"18145",0.3122
"18146",-0.6726
"18148",0.8699
"18153",0.439
"18155",-0.0179
"18158",1.01935
"18159",-0.938
"18160",3.5442
"18162",-0.677866666666667
"18163",1.60575
"18166",-2.2146
"18167",0.7124
"18169",1.8703
"18171",0.1304
"18173",4.5968
"18174",-0.0634
"18175",3.0456
"18176",2.31333333333333
"18181",-0.78135
"18183",1.11285
"18185",-5.4459
"18186",0.57185
"18187",1.7328
"18189",0.1657
"18190",-1.0818
"18191",0.37915
"18193",-0.4831
"18194",-0.501333333333333
"18197",0.5983
"18198",0.5047
"18201",0.9695
"18207",-0.5122
"18208",-1.4684
"18211",0.9148
"18213",-0.37225
"18214",-1.1806
"18216",1.2092
"18218",-0.7824
"18220",1.0895
"18222",-1.23463333333333
"18223",-1.4803
"18226",1.28
"18230",1.22625
"18231",-1.7919
"18247",-1.2803
"18256",0.1908
"18260",-1.8844
"18285",0.12645
"18286",0.384166666666667
"18291",-0.1586
"18292",2.0138
"18294",2.20955
"18295",-3.2155
"18300",-1.5259
"18301",4.2178
"18302",1.6161
"18310",-3.7638
"18312",-4.846
"18313",1.2586
"18314",-0.2239
"18315",-4.2733
"18316",-0.2233
"18317",-0.9091
"18321",-0.5217
"18322",0.7351
"18323",-1.5149
"18329",0.6183
"18330",0.2441
"18331",1.5439
"18341",-0.3883
"18343",0.1794
"18344",0.1656
"18348",-2.1786
"18349",-0.1668
"18350",1.3245
"18351",-0.5322
"18352",-0.2352
"18354",0.1466
"18356",0.4533
"18357",0.8122
"18361",-1.126
"18362",2.8633
"18363",0.353
"18365",-1.5883
"18367",0.0623
"18368",-3.6038
"18369",2.0029
"18370",0.5127
"18378",-0.3588
"18383",0.9543
"18386",0.2583
"18387",-1.1317
"18389",0.1998
"18390",0.911833333333333
"18392",-0.3232
"18400",0.76035
"18406",1.6587
"18408",-3.8323
"18412",1.1248
"18413",1.327
"18414",4.4692
"18416",1.10075
"18417",2.4239
"18419",-1.3325
"18420",1.8304
"18423",0.59325
"18424",2.1009
"18426",-0.0377
"18429",0.4779
"18430",-0.62955
"18431",0.2185
"18432",1.5584
"18436",-2.471
"18438",2.5095
"18439",1.7262
"18440",-1.3208
"18441",1.9651
"18442",2.7121
"18451",1.07565
"18452",0.2296
"18453",-0.5247
"18457",2.66945
"18458",-0.092
"18459",1.69325
"18475",-0.604066666666667
"18477",-0.1246
"18478",0.8438
"18479",1.3099
"18481",-1.362
"18483",-1.0741
"18484",-1.5219
"18488",4.6138
"18503",1.49035
"18504",-3.0047
"18505",-0.1672
"18506",1.3348
"18507",-1.84085
"18508",1.02655
"18509",-0.4919
"18510",0.753
"18511",0.7156
"18514",1.12635
"18515",-1.9842
"18518",-0.3663
"18519",0.48115
"18521",0.885266666666667
"18526",-1.0431
"18534",0.8249
"18536",-1.3107
"18538",3.2959
"18541",-2.40695
"18542",-1.69
"18545",0.5481
"18546",-0.0505
"18548",2.2387
"18550",1.9222
"18551",-0.6531
"18552",-0.711375
"18554",0.5926
"18555",0.1011
"18557",-0.2087
"18559",0.03565
"18566",4.8784
"18567",2.5506
"18569",-0.8119
"18570",0.0903
"18571",-0.5479
"18572",-1.9233
"18573",0.15605
"18574",-0.038
"18575",-0.226525
"18576",0.1318
"18577",2.7305
"18578",1.9344
"18582",-5.5803
"18583",1.2306
"18585",1.8716
"18587",0.7756
"18588",3.339
"18590",-0.6065
"18591",-0.6047
"18595",0.54895
"18597",-3.7452
"18598",1.2135
"18599",-1.3121
"18601",0.8363
"18602",1.6601
"18605",1.1216
"18607",-0.7582
"18609",-0.4235
"18610",2.505
"18613",2.7876
"18616",-0.41255
"18617",1.5324
"18618",0.9522
"18626",3.3877
"18627",-0.67465
"18628",1.1075
"18630",-1.3015
"18631",-0.7222
"18632",0.07765
"18633",1.0159
"18636",1.1385
"18637",-1.0113
"18639",2.3701
"18640",0.27755
"18641",-2.5586
"18643",4.3674
"18646",3.6328
"18654",1.7635
"18655",-1.4494
"18663",0.8779
"18669",2.6784
"18670",1.8084
"18671",-1.4324
"18675",-0.734
"18676",-3.0042
"18679",-2.6597
"18687",-0.854
"18689",1.4202
"18693",-1.3903
"18700",2.2459
"18701",-1.0151
"18703",-2.6004
"18704",-0.30905
"18705",1.9246
"18706",0.1859
"18707",0.6821
"18708",-0.0659
"18710",-1.35346666666667
"18711",1.2639
"18712",3.1607
"18716",-0.4678
"18717",-0.86185
"18718",1.2345
"18720",1.0858
"18733",1.85585
"18736",0.5945
"18738",0.816
"18739",2.1498
"18740",-0.8017
"18741",0.07795
"18742",-1.1403
"18744",-0.3891
"18749",-0.5429
"18750",2.5986
"18751",-2.1231
"18752",-0.5548
"18753",-0.18625
"18754",0.6032
"18755",1.0203
"18759",-2.8223
"18760",0.2399
"18761",-1.4129
"18762",2.0956
"18763",-0.9044
"18766",1.7966
"18767",1.4448
"18768",1.4063
"18769",2.3539
"18770",3.6416
"18771",-1.0588
"18772",-0.3446
"18776",0.3434
"18777",0.11355
"18778",0.8484
"18779",1.5458
"18780",-1.603
"18781",3.1902
"18783",3.10905
"18786",-0.1162
"18787",4.1433
"18788",-0.7
"18789",-0.460333333333333
"18791",3.35185
"18792",1.17185
"18793",4.39585
"18796",2.02763333333333
"18797",0.7051
"18798",-0.6759
"18799",0.7044
"18802",-0.4971
"18803",-2.0944
"18805",-2.57525
"18806",-0.6231
"18810",-1.24693333333333
"18813",0.0383
"18814",-0.2143
"18815",-1.97925
"18816",2.648
"18817",1.1851
"18821",2.3261
"18822",-0.5112
"18823",-0.6252
"18824",3.5637
"18826",4.21825
"18828",5.0681
"18843",0.9347
"18844",0.948
"18845",-3.5977
"18854",2.86925
"18857",0.6637
"18861",1.0833
"18933",1.7529
"18935",-0.7512
"18938",0.0637
"18946",-0.5202
"18947",-0.2455
"18948",-2.8269
"18949",1.9068
"18950",-0.5131
"18951",-1.3582
"18969",1.4151
"18971",0.75295
"18972",0.6784
"18973",2.1435
"18974",1.1109
"18976",2.6009
"18979",-0.3716
"18983",0.1771
"18984",3.6125
"18985",0.7792
"18986",-0.5111
"18987",-0.6602
"18988",-4.1016
"18991",2.1225
"18993",0.4656
"18994",0.88125
"18996",0.846
"18997",-0.1752
"18998",0.9007
"18999",0.2555
"19009",-0.3765
"19011",5.2846
"19012",-0.347033333333333
"19013",2.8396
"19014",0.781466666666667
"19015",0.0261
"19016",-0.845
"19017",-0.42975
"19018",-0.0702
"19023",0.4386
"19024",-0.69795
"19025",1.03585
"19035",0.8001
"19038",3.4307
"19039",4.9734
"19041",2.2448
"19042",1.5917
"19043",-0.4807
"19044",-0.1991
"19045",-3.2568
"19046",-1.9635
"19047",0.53695
"19051",-0.6566
"19053",0.57685
"19054",0.0787
"19056",0.18885
"19057",-0.4479
"19058",0.1282
"19059",-0.52875
"19060",-0.6076
"19062",-1.7261
"19063",1.10935
"19064",-0.9967
"19069",0.4129
"19070",-1.8165
"19073",5.2946
"19074",1.1019
"19079",0.9605
"19085",0.2125
"19087",-0.566333333333333
"19089",0.3925
"19092",-6.2077
"19099",0.2427
"19106",4.9807
"19108",2.5175
"19109",-0.0558
"19110",1.0322
"19111",-0.2702
"19112",-0.1893
"19113",-0.2671
"19114",-0.7902
"19116",0.9226
"19118",1.68186666666667
"19119",-0.0289
"19120",0.0124
"19122",1.7125
"19123",-0.389
"19124",4.4745
"19125",-2.2125
"19126",-0.72435
"19127",0.7524
"19128",3.0675
"19130",-0.0762333333333333
"19132",0.2029
"19133",0.0222
"19134",0.0633333333333334
"19141",2.7788
"19142",-2.9351
"19143",2.0173
"19144",2.1519
"19146",-0.8535
"19152",0.2265
"19153",1.0961
"19156",-0.85885
"19157",2.0249
"191578",-0.4251
"19158",-1.0108
"19159",0.29035
"19164",1.4152
"19165",4.4002
"19166",1.9622
"19167",1.6447
"19170",2.3344
"19171",4.1066
"19172",1.6209
"19173",-2.5759
"19175",0.9317
"19179",-1.6909
"19181",1.2504
"19182",-0.163
"19183",-0.11225
"19184",-3.07555
"19186",5.1787
"19192",-1.6347
"19193",-2.4518
"19194",1.0027
"19197",0.5234
"19201",1.6504
"19202",-0.4267
"19204",5.4899
"19205",3.4663
"19207",0.2616
"19208",0.7496
"19210",-3.3588
"19211",-0.89745
"192113",0.4259
"192119",0.04805
"19212",-1.8065
"192120",0.6803
"19213",-9.2181
"19214",-1.1101
"192140",0.41805
"19215",-0.3898
"192157",1.7184
"192159",-3.9
"19216",-1.2995
"192160",0.6186
"192166",-2.3545
"192167",-0.5975
"19217",3.5905
"192174",1.6832
"192176",2.83026666666667
"19218",-0.6717
"192185",-1.0286
"192187",2.5078
"192188",0.2663
"19219",1.7723
"192190",-0.2195
"192191",-1.7173
"192192",3.0159
"192193",3.67873333333333
"192194",-0.736
"192195",-0.6552
"192196",1.12178
"192197",-1.2032
"192198",-0.6346
"192199",-2.0775
"192200",0.2279
"192201",-0.0482
"19221",1.4208
"192212",-0.1452
"19222",0.77485
"19223",-0.2122
"192232",1.3398
"192236",1.24355
"19225",3.51385
"19226",1.2548
"19227",1.51705
"19228",-0.7813
"192285",1.0635
"192287",0.4264
"192289",-0.6938
"19229",0.4801
"192292",-0.4116
"19230",0.517325
"19241",1.7098
"19244",-0.0517
"19245",-2.47515
"19246",4.0243
"19247",-0.5959
"19248",0.91865
"19249",0.0972
"19250",0.95875
"19252",-0.4215
"19253",4.4462
"19255",-1.70325
"19256",-2.357
"19258",-1.6062
"19259",-1.7962
"19260",-0.8786
"19261",0.0397666666666667
"19262",-0.2255
"19263",-0.00919999999999999
"19264",3.3988
"19265",3.5132
"192652",-1.2271
"192653",0.2983
"192654",0.2663
"192656",2.1421
"192657",1.7881
"192658",-0.4272
"192662",0.4778
"19268",-0.2682
"19270",0.7414
"19271",-1.9839
"19272",0.6924
"19273",1.1413
"19276",0.2769
"19277",0.1351
"192775",1.4092
"192786",1.3881
"19279",-1.0951
"19280",0.7341
"19281",1.0739
"19285",1.02522
"19288",3.99815
"19289",0.8635
"19294",1.8405
"192970",-2.3034
"192976",-2.0685
"19298",1.21355
"19299",-2.6483
"19300",2.875
"193003",1.1205
"19301",0.7478
"19302",0.45705
"19303",-0.5516
"193043",0.6376
"19305",2.0658
"193053",1.88485
"193116",0.11445
"19317",0.6797
"19324",1.41245
"19325",2.10943333333333
"19326",-0.3644
"19328",0.3021
"193286",3.0394
"19329",2.5451
"19330",0.0862
"19331",4.014
"19332",3.9467
"19334",2.8192
"19335",0.0542
"19336",0.1689
"193385",0.2922
"19340",0.7645
"19341",2.2354
"19342",-0.0033
"19344",0.0366
"19345",-0.5941
"193452",1.7788
"19346",-1.4286
"19347",0.1488
"19348",2.5277
"19349",2.02335
"19352",0.8513
"19353",1.12923333333333
"19354",4.31155
"19355",0.1778
"19356",-0.66955
"19357",1.2913
"19358",-0.2373
"19359",1.539725
"19360",0.0991
"19361",-0.0132
"19362",2.5262
"19363",-1.8444
"19364",-0.317133333333333
"19365",2.37065
"19366",1.97365
"19367",0.7153
"193670",1.48585
"19373",0.847566666666667
"19374",0.7817
"193740",2.80965
"193742",0.8272
"19376",0.6327
"19377",-0.3381
"19378",3.0495
"193796",0.7645
"193813",1.17995
"19383",-0.0777
"19384",-0.3795
"19386",1.8303
"19387",-0.7687
"19400",0.6386
"19401",-0.3841
"19411",0.0317
"194126",2.9565
"19414",-0.75015
"19415",0.7638
"19416",3.5443
"19417",-2.30225
"19418",-0.4509
"19419",2.1666
"194219",1.3297
"194309",1.1768
"19434",2.8568
"194352",1.9273
"194357",0.2916
"194388",1.02223333333333
"194401",-0.2316
"194590",-1.17385
"194655",0.45225
"194738",-0.8194
"194744",2.33595
"194854",-0.8521
"194908",0.6559
"194952",0.9562
"194974",0.9697
"195018",0.3243
"195040",-2.2335
"195046",0.3644
"195208",1.773
"195209",-0.8488
"195236",1.231
"195296",-0.138
"195333",-2.9229
"195434",-0.0026
"195522",2.2728
"195564",1.5953
"195733",-0.36585
"195772",1.6316
"19645",-0.53435
"19646",0.865833333333333
"19647",1.12005
"19649",-1.29845
"19650",4.1698
"19652",1.11805
"19654",-0.667133333333333
"19655",-0.35075
"19656",0.5657
"19659",1.2139
"19660",-1.5036
"19661",0.4753
"19662",-1.6542
"19663",1.09013333333333
"19664",0.9307
"19668",0.7437
"19671",-1.5129
"19672",2.1169
"19674",2.1439
"19679",-0.4984
"19683",-0.5126
"19684",1.50475
"19687",0.56095
"19691",-0.0184
"19692",-1.5287
"19693",1.0172
"19694",2.8625
"19695",3.0085
"19696",1.3327
"19697",2.7235
"19698",4.6074
"19699",0.9134
"19700",-1.322
"19703",3.083
"19704",-0.2351
"19707",1.3617
"19708",1.5886
"19711",-1.2775
"19712",1.00775
"19713",-2.2369
"19714",-0.8765
"19718",0.18465
"19719",-0.3442
"19720",-1.2289
"19724",-0.00240000000000007
"19725",0.3904
"19726",2.50275
"19727",0.5417
"19729",-0.292
"19730",0.6617
"19731",2.02195
"19733",2.4945
"19734",1.9987
"19735",-0.42545
"19736",-1.80485
"19739",-0.4049
"19743",-1.3002
"19744",-0.9205
"19752",-0.4976
"19763",0.1442
"19766",3.88936666666667
"19769",2.06645
"19773",2.8233
"19775",1.5051
"19777",1.40593333333333
"19782",-1.2023
"19819",-0.2526
"19820",2.6079
"19821",0.91095
"19822",2.4094
"19824",-0.8097
"19826",-0.571
"19877",0.203233333333333
"19878",0.4047
"19879",0.6393
"19881",-0.8387
"19882",3.7298
"19883",-4.1712
"19885",0.1174
"19886",-1.5057
"19888",-1.4071
"19889",1.11756666666667
"19891",-0.9374
"19892",0.2748
"19893",0.26815
"19899",2.79305
"19933",-3.1631
"19934",0.7157
"19935",-5.9868
"19943",0.6984
"19988",0.1352
"20014",0.47665
"20016",-0.1886
"20017",0.2968
"20018",0.2012
"20019",1.5759
"20020",1.5538
"20021",1.2952
"20022",1.2439
"20024",1.6925
"20028",1.1785
"20044",2.9271
"20054",-0.0468
"20084",0.1422
"20085",1.0216
"20088",0.7073
"20091",0.9013
"20103",2.9734
"20111",-1.0686
"20115",0.557
"20128",3.4068
"20129",1.9876
"20130",3.0146
"20132",0.1485
"20135",2.7859
"20147",-0.8782
"20148",-0.3882
"20163",-0.0069
"20166",1.0644
"20168",-0.29675
"20170",0.8591
"20174",-2.8269
"20181",0.16875
"20182",-1.9449
"20183",2.6695
"20184",-1.9011
"20185",-0.173375
"20186",0.7933
"20187",-0.2776
"20190",-0.32515
"20191",2.1373
"20192",-0.35638
"20194",2.7386
"20195",1.9546
"20196",-1.1507
"20197",0.5514
"20198",3.4139
"20199",0.8069
"20200",5.0402
"20201",0.0107
"20202",-0.2924
"20204",3.4836
"20211",-0.71365
"20215",-1.1183
"20216",0.1595
"20218",-0.500033333333333
"20219",0.1748
"20222",0.62
"20224",3.33
"20226",0.34
"20227",-0.2637
"20229",4.5272
"20231",-1.08785
"20234",1.7798
"20238",0.1001
"20239",1.4782
"20248",2.6691
"20254",0.0902
"20259",0.1738
"20264",0.9969
"20269",-1.7471
"20271",0.314866666666667
"20272",2.3666
"20273",4.16
"20274",-2.302
"20276",0.9925
"20277",1.0677
"20278",2.9763
"20284",-4.8958
"20286",0.5702
"20287",4.4198
"20288",2.72235
"20290",-0.1807
"20292",2.0247
"20293",2.2689
"20295",0.8979
"20296",4.0335
"20297",2.352
"20299",1.3692
"20300",-0.1934
"20302",2.1524
"20303",2.1798
"20304",2.7883
"20305",4.7862
"20306",3.4361
"20307",3.4509
"20308",4.2533
"20309",-1.86085
"20310",2.3799
"20311",3.4874
"20312",1.8768
"20315",-0.0275
"20317",-6.8446
"20318",1.06713333333333
"20319",0.2809
"20321",1.7924
"20322",-4.7482
"20324",0.4784
"20333",0.3326
"20334",-0.1974
"20335",1.6113
"20336",1.15475
"20338",1.2543
"20339",3.2314
"20343",4.5426
"20344",2.0413
"20345",3.81855
"20346",-0.140433333333333
"20347",-1.9376
"20349",-1.06295
"20350",-0.57385
"20351",1.2681
"20352",1.6135
"20353",1.0301
"20354",1.4708
"20356",0.436
"20357",-0.1502
"20358",-0.4238
"20360",1.45375
"20361",0.3835
"20362",0.2721
"20363",0.0046
"20364",4.2379
"20371",0.4773
"20375",2.5531
"20377",2.86755
"20379",0.432
"20382",2.516475
"20383",1.271
"20384",0.1918
"20387",-0.75815
"20388",2.8643
"20390",1.9934
"20391",0.6086
"20393",2.7438
"20397",0.6906
"20400",0.3432
"20401",1.6042
"20402",0.397433333333333
"20403",0.449366666666667
"20405",-0.1841
"20408",-1.8091
"20409",2.6833
"20410",2.0705
"20411",-0.18
"20415",3.5708
"20416",1.9658
"20418",-0.6098
"20419",3.0945
"20422",-0.5353
"20423",-0.4447
"20425",-0.5666
"20429",1.1827
"20430",0.194833333333333
"20431",-0.5658
"20437",1.961
"20440",-0.90775
"20441",0.112
"20442",3.4901
"20443",0.94735
"20444",-1.5887
"20445",0.6534
"20446",0.48855
"20447",0.2709
"20448",1.30905
"20449",0.0371
"20450",1.2567
"20454",2.2799
"20459",2.43
"20460",0.0607
"20462",1.8563
"20464",1.3459
"20465",-0.9704
"20466",0.6869
"20467",2.3289
"20469",1.2354
"20471",1.18376666666667
"20472",-0.7778
"20473",-1.5632
"20476",-0.1217
"20479",1.3684
"20480",0.13365
"20481",0.828966666666667
"20482",1.82695
"20491",0.51205
"20492",2.824
"20493",2.7821
"20494",0.5547
"20495",0.1095
"20497",0.1238
"20498",-0.908
"20499",2.3457
"20500",-0.5599
"20501",-1.31355
"20502",-0.0984
"20503",1.60095
"20504",2.1306
"20505",1.2719
"20508",-0.0451
"20509",1.13325
"20510",1.6655
"20511",-0.823533333333333
"20512",-0.8406
"20513",1.7984
"20514",3.8115
