"","GSE30577_Rabies_vs_Control"
"100647",1.41306884480747
"100678",2.01316947041034
"100683",1.62350676110497
"100689",1.80597260150405
"100689703",0.973178094006037
"100702",0.765885002881039
"100705",1.19628432530568
"100710",1.61336678832117
"100715",0.686430504884077
"100727",1.64896236370032
"100737",1.26601040061795
"100756",1.13505747126437
"100855",1.40893212258161
"100861531",1.3038816610384
"100861861",2.82282864662696
"100861913",1.41313559322034
"100862085",1.37148320131112
"100900",1.17638984214139
"100910",0.65757827971185
"100929",2.02418272011116
"100952",0.919702927042377
"100972",1.443090349712
"100978",0.905224569117269
"100986",1.02708534441787
"101023",0.730585087657537
"101055782",1.73935220606988
"101055840",0.708460065337389
"101055907",1.65371473201211
"101056014",2.10213316095669
"101095",0.844838193675403
"101118",1.00530927826218
"101122",1.51657022619674
"101142",0.901078836169161
"101148",1.42630385487528
"101187",0.747168620678203
"101197",1.28486562942008
"101202",2.02858683926645
"101206",1.2966162717942
"101214",1.98119726506572
"101240",0.874824473420261
"101320",0.745693837942746
"101351",1.25457961484265
"101358",0.826117482499907
"101401",1.15709165522854
"101434",1.55209039548023
"101437",1.71764705882353
"101471",1.22475442043222
"101476",0.921277158723145
"101488",0.883226667579315
"101489",1.12994132143299
"101490",1.16560652548081
"101497",1.39958914829827
"101502",0.606177486562263
"101533",1.07966947302775
"101540",0.564038089570004
"101543",1.35455475946776
"101568",0.85839929639402
"101592",1.87086614173228
"101602",0.658765191469846
"101604",0.726233766233766
"101612",0.837425858434977
"101613",1.01341540491448
"101685",0.715605539130046
"101694",0.947127139364303
"101700",1.56204767279729
"101706",2.2047972809852
"101739",1.55560518088432
"101744",0.812318756524765
"101786",1.46995155918862
"101809",1.34327834327834
"101831",0.712727372643842
"101861",0.719234079173838
"101867",1.55524970507275
"101869",0.886252936794453
"101883",1.5374497625137
"101943",1.80770877944325
"101966",1.09103095296125
"101985",0.650256316922984
"101994",1.7603550295858
"102022",1.58784040531982
"102032",1.24337732239551
"102060",1.34306318294072
"102093",1.20109401696774
"102103",0.956601981378396
"102115",1.33437033349925
"102122",1.09832753300395
"102124",1.0287026354278
"102162",1.20658962277122
"102182",0.775452288045406
"102193",1.59559718751228
"102209",0.910614525139665
"102247",1.6871406918979
"102294",0.868558440174735
"102334",1.51843012463538
"102339",1.34341916506938
"102414",1.67740128815458
"102423",0.835757290631258
"102442",1.29924941161504
"102443350",1.12333736396614
"102448",1.85491806880777
"102545",0.918547895057962
"102566",1.15302526534589
"102570",1.87506480041472
"102580",1.78824821468977
"102595",0.682738931843466
"102607",1.41122296292078
"102626",0.914856988268857
"102631513",1.35766367334408
"102631572",1.1841021416804
"102631696",1.67325774336283
"102631730",1.77013065937405
"102631739",1.42227644610306
"102631757",1.59630001434103
"102631780",1.08609271523179
"102631889",1.90624222830142
"102631912",0.992894699445787
"102631925",1.32783333333333
"102631939",1.61652211005261
"102632008",1.64104634264492
"102632031",1.63664935774802
"102632039",1.47528356187574
"102632051",2.61917068013626
"102632273",1.19474095287685
"102632436",0.819570325612622
"102632514",1.84438125122573
"102632645",1.49128367670365
"102632853",1.37130392632089
"102632893",2.14759782070332
"102632947",1.44005666725695
"102633000",0.876866603406083
"102633112",1.37139272271016
"102633146",1.53863665106867
"102633167",1.66360260546661
"102633266",1.51157854110382
"102633271",1.566470783286
"102633312",1.1879029782008
"102633345",1.69412430201878
"102633371",1.9928155758316
"102633419",1.03663691874119
"102633458",1.51133311848749
"102633540",1.01352473603037
"102633544",1.72794311298393
"102633576",1.32047872340426
"102633705",1.01188118811881
"102633805",0.81123264102249
"102633867",1.05369180743913
"102633872",1.32755632582322
"102633880",1.43715904322283
"102634061",1.83672431332655
"102634096",1.58516115381903
"102634128",2.16170212765957
"102634431",1.91064225876513
"102634456",1.97318007662835
"102634580",1.15459465369267
"102634683",0.780628146727403
"102634783",2.24787401574803
"102634835",1.64052057685543
"102634887",1.419927502556
"102635020",1.23684210526316
"102635200",1.14089574850866
"102635202",1.17416452442159
"102635321",1.94640140433002
"102635467",1.8903743315508
"102635544",0.866784389899347
"102635575",2.174549893195
"102635786",1.41008660213958
"102635912",1.22485781661812
"102636154",1.67166056724611
"102636203",1.19377162629758
"102636313",1.02860456126788
"102636330",1.60143626570916
"102636582",2.2238747553816
"102636968",1.35221830667751
"102636989",2.23025993133889
"102637001",1.40688161693936
"102637039",2.40899985342258
"102637074",1.5091592296853
"102637087",1.54782956158783
"102637164",1.64562383612663
"102637176",1.27281163006496
"102637264",2.00158670897891
"102637302",1.17585692995529
"102637354",1.3170054286075
"102637419",1.36829836829837
"102637430",1.20419549207766
"102637436",1.20610857705035
"102637492",1.2307918644696
"102637542",0.842351588800394
"102637572",2.04257528556594
"102637672",0.909175554426951
"102637693",1.94532531437944
"102637720",0.945227765726681
"102637961",0.585458988849855
"102638085",1.7653162055336
"102638165",1.16675859533002
"102638209",1.02001353027399
"102638292",1.46503496503497
"102638313",0.772171610994316
"102638354",0.738052823174038
"102638465",1.65371933327283
"102638523",1.87069399496584
"102638721",1.38504267714402
"102638722",1.71985157699443
"102638797",1.63618677042802
"102638812",2.25676326176952
"102638947",1.52882263887271
"102638957",1.59243997147159
"102638980",1.71602434077079
"102639102",1.30708080642518
"102639145",1.47711919808237
"102639193",1.05466117558967
"102639226",1.73915029693924
"102639399",2.18429529492528
"102639543",0.739412762262614
"102639608",2.21624266144814
"102639645",1.54237060874229
"102639780",0.953193177310591
"102639787",1.09712586719524
"102639821",1.22244879865236
"102640237",1.93754663911371
"102640250",1.78506073091123
"102640298",1.21162790697674
"102640335",1.00915378356387
"102640368",1.55140186915888
"102640423",1.60548666553423
"102640451",1.80974695407685
"102640545",1.55313788364636
"102640597",0.855152181884855
"102640608",1.728515625
"102640779",1.1257197696737
"102640808",1.31077025675225
"102640811",1.14562776454576
"102640815",1.14185022026432
"102640845",0.958318098720292
"102640864",1.65409309791332
"102640932",1.4374531835206
"102640962",1.67027027027027
"102641621",1.66955017301038
"102644",0.875280017921147
"102657",0.896766569986035
"102688",1.37849596022374
"102747",2.56356088560886
"102774",1.26166733846855
"102791",0.722792820832037
"102857",1.5011771808029
"102871",1.35631331850754
"102920",1.31206726013848
"102941",1.98098303101229
"103012",1.70702738370175
"103080",1.55607022264998
"103098",1.63233344127698
"103135",1.41012428008487
"103136",0.973099653556144
"103142",1.17402082300446
"103149",0.855037668681182
"103161",0.69481884057971
"103175",1.80579177200644
"103213",0.897585876243118
"103220",1.65808223830365
"103236",1.55412822608899
"103268",1.06016287592907
"103284",0.911381653454134
"103425",1.10260783352936
"103468",1.23809523809524
"103511",0.805215313910878
"103537",1.06572432518767
"103554",1.20495213992639
"103573",2.71195937664157
"103583",2.05558649883034
"103655",1.5547015116577
"103677",1.07579572649726
"103694",1.0844658961006
"103710",1.2756242568371
"103724",0.74520951779322
"103737",1.14346079559327
"103768",1.47001105583195
"103775",1.3077477997403
"103784",1.69910903078684
"103806",1.37055439330544
"103841",1.34472239618501
"103844",1.0655737704918
"103889",0.846800917665052
"103963",0.712331444205589
"103967",2.30984420829765
"103968",1.76682316118936
"103988",1.53048714877654
"104002",1.38659793814433
"104009",0.911701820735945
"104015",0.697143329384865
"104027",1.51162429432024
"104079",1.0456204379562
"104080",1.40316659017898
"104082",1.20379393476143
"104099",1.58356940509915
"104103",1.02006865592818
"104110",0.870891183101934
"104112",1.15548529007424
"104156",1.36848712841305
"104158",0.843438219493477
"104174",0.925905292479109
"104175",1.4367816091954
"104184",2.26747922510634
"104248",1.11551676008195
"104263",0.817837104671166
"104271",1.6943818348777
"104303",0.791910015141683
"104318",1.3232933489979
"104346",0.928547800198478
"104348",0.784825479538206
"104349",1.33242999096658
"104360",1.15560046189376
"104369",1.19602329785097
"104382",1.25257398469018
"104394",1.17361678931589
"104401",2.31382364266461
"104416",1.53177257525084
"104418",0.835915339297403
"104443",1.49729971221345
"104444",1.38082731451083
"104445",1.60658133922207
"104457",3.25459244899843
"104458",0.587340460603777
"104570",2.32851157025825
"104582",1.4285644839823
"104625",1.49573960874238
"104662",0.989500371018265
"104681",1.10610499111418
"104692",1.32511940946591
"104709",1.33055507819213
"104721",1.41562158884172
"104732",1.20001088790898
"104759",0.600218781555032
"104799",0.92956821965665
"104806",1.30556689299499
"104816",0.78401711812751
"104831",0.981292070985226
"104836",1.61985086615903
"104871",1.49503978211846
"104884",1.75351583467525
"104885",1.48968722765566
"104943",0.939083588162935
"105000",0.93125
"105083",1.42716766736272
"105148",1.37138223940222
"105171",0.746762730016552
"105180375",2.17224355458036
"105203",0.955246323298858
"105239",1.72931034482759
"105242657",0.908475044932946
"105243",1.36411727021425
"105243059",1.77359702067548
"105243233",1.10257504579363
"105243269",1.1797510373444
"105243282",1.77837014470678
"105243866",1.05701114821958
"105244012",0.828703703703704
"105244144",1.30442605253688
"105244158",1.95734402591249
"105244449",1.24012555584619
"105244649",0.766339869281046
"105244739",1.18577524893314
"105244793",2.41444197256211
"105245",1.03970512426572
"105245359",1.53151623163496
"105245369",0.810864524677045
"105245555",1.22025421962909
"105245841",1.21294446664003
"105245909",0.923824959481361
"105246016",1.46327431156789
"105246056",0.962415930370566
"105246059",1.48363127288391
"105246434",1.15896140199978
"105246531",0.701956047381546
"105246587",1.48667807382058
"105246667",1.6834451901566
"105246961",1.40362334105751
"105247244",0.79459793031425
"105278",0.846794622146154
"105348",1.49562784190276
"105349",1.76448534423995
"105352",1.59509627372212
"105355",1.8253894850316
"105364",1.49137055837563
"105372",1.12169949421482
"105377",1.46610150798552
"105387",0.975712697128993
"105418",1.61073481453162
"105428",1.72831450000123
"105446",1.06286043829296
"105450",0.662346754620698
"105501",1.77611940298507
"105504",1.30238142260813
"105511",1.0334672021419
"105513",2.33294054633101
"105559",1.25018945353506
"105594",1.23051643192488
"105638",1.33867669547771
"105651",1.16755510733324
"105653",1.57041800643087
"105663",1.54372535374623
"105670",0.974788279029463
"105675",1.76076444853788
"105689",1.22154610063692
"105722",0.854366573568108
"105727",1.78136582456439
"105732",1.09838246621385
"105734",1.5630064094812
"105782",1.85944700460829
"105785",1.43242892940465
"105787",1.03359092715808
"105827",0.816669946860854
"105833",0.986538461538462
"105837",0.779629910195199
"105841",1.35392122406699
"105844",1.36499143922977
"105847",0.877059223961879
"105855",0.637045801755385
"105887",1.31045751633987
"105892",1.27204301075269
"105988",0.801218351418237
"106021",2.00277621680805
"106025",1.10610831234257
"106039",0.883720930232558
"106052",0.712579691397949
"106064",1.21744033076489
"106068",0.803741463883813
"106073",1.41163918525703
"106143",0.988249845392702
"106200",1.56274568668028
"106205",0.774544443769105
"106248",2.08869822485207
"106298",1.01860235410322
"106326",1.54572271386431
"106338",0.725414364640884
"106347",0.918358946212953
"106369",1.55286624203822
"106389",0.850550935112087
"106393",1.37343043696635
"106407",1.34152640205474
"106489",1.24157303370787
"106504",1.4146688338074
"106512",1.42334072238884
"106557",1.54537940155398
"106564",0.710676037483266
"106565",2.85192790326261
"106572",0.948335338309924
"106582",1.42429792429792
"106583",1.56704658858133
"106585",1.85106223131227
"106628",1.05138503662613
"106633",1.62272485189039
"106648",1.66075949367089
"106672",1.28654560751595
"106722",1.63469557964971
"106759",0.932285897789053
"106763",1.67120663971058
"106766",1.83604887983707
"106795",0.95562435500516
"106821",1.7835440820029
"106840",1.17612743998205
"106869",0.587977554001076
"106877",2.57611940298507
"106878",1.23470162901275
"106894",0.535674470457079
"106931",1.50211591536339
"106952",0.823371884288279
"106957",1.3977797471897
"107003",2.0180270021479
"107022",0.878348568745248
"107035",1.49203187250996
"107045",0.795781624784488
"107065",1.89613056994534
"107071",1.26867671691792
"107094",2.81920179515948
"107182",1.34525128411723
"107197",1.32327465772562
"107221",0.88182382133995
"107239",1.3430783105366
"107242",0.9151797258857
"107260",1.19057321237794
"107271",0.928593366093366
"107272",0.614968300603062
"107305",1.78539575692325
"107321",0.855268812201007
"107350",0.946136052494925
"107351",1.90588687660929
"107358",1.40495754587784
"107368",0.8882343315333
"107371",0.993689175447797
"107372",1.41461577096936
"107373",0.715083715218498
"107375",0.77420183721976
"107376",1.61791236050945
"107392",0.706710612036741
"107435",1.09485960481355
"107448",1.92432762836186
"107476",1.81707197369876
"107477",1.26037172253568
"107503",0.563243279820006
"107508",1.15645860352431
"107513",1.25376420462689
"107515",1.88396947978286
"107526",0.886922524836626
"107527",1.19504275311152
"107528",1.38471263582314
"107569",0.960060640798671
"107581",0.913061423620546
"107585",1.33444635932788
"107586",1.35797790538814
"107587",1.09797498511018
"107589",0.901737615985878
"107605",1.37648161789326
"107607",0.609495753309358
"107652",0.722903412377097
"107656",1.453125
"107684",0.949622732805195
"107686",0.828330762842567
"107701",1.4291918429003
"107702",0.606773576807523
"107732",2.15392781316348
"107733",1.56051777382382
"107734",0.799224001311547
"107746",1.22079061550444
"107747",0.768734891216761
"107751",1.02325581395349
"107765",1.19989653388515
"107767",1.57022828154724
"107769",0.746236782293579
"107770",1.26217963137286
"107815",1.64738402358378
"107817",0.978400888395336
"107823",1.08450645851392
"107829",2.2473493204298
"107868",1.8399691754431
"107869",0.818434857081683
"107889",1.55415541554155
"107895",1.15384615384615
"107932",1.29932039970028
"107934",1.3353004363369
"107939",1.04274962242317
"107951",1.15421152628246
"107970",1.2462648119526
"107971",1.09055425448868
"107975",0.878697045444445
"107976",1.05496828752643
"107995",1.51558891454965
"107999",1.00517063081696
"108000",0.903434323697145
"108011",1.62550981745264
"108012",0.785857309787656
"108013",1.97550918405598
"108014",1.16167547465257
"108015",1.64958805355304
"108017",1.24179953830461
"108030",1.7879847553797
"108037",0.892671407968133
"108043",1.03818058249603
"108052",1.59669914705914
"108058",1.05995903999761
"108062",1.23764557758892
"108068",1.7
"108071",1.35650603394021
"108072",1.30298013245033
"108073",1.31246302759774
"108077",1.14119012707722
"108078",0.5959787816564
"108086",1.99877807879256
"108089",1.61475619809964
"108096",1.05031298306339
"108097",1.46919010532263
"108098",1.38834135961474
"108100",1.174551116246
"108101",1.05016612508671
"108105",0.852018259588081
"108112",0.64278288665313
"108114",0.668541080912215
"108115",1.4476948935489
"108116",0.928885800324299
"108121",1.10897434632125
"108123",0.865248226950355
"108124",1.8463793075529
"108138",1.42349252927167
"108143",1.01324437327373
"108147",1.46414182111201
"108148",1.33235609521757
"108150",1.22711223759032
"108151",1.17470449172577
"108153",1.39750478866205
"108154",0.940427973538545
"108155",1.45523602821487
"108159",0.604603430582026
"108160",1.13467704993129
"108161",1.03592814371257
"108167326",1.25726360274696
"108167416",1.08842466733438
"108167440",0.739537667389841
"108167445",1.24022878932316
"108167597",1.15113871635611
"108167901",1.04424931129477
"108167906",1.39124117891241
"108168035",1.55021271109965
"108168167",1.9623595505618
"108168742",1.29098823150089
"108168883",1.28337874659401
"108169023",1.01469970600588
"108169047",1.44654253066575
"108169050",1.58743545611016
"108645",1.3312150134336
"108652",1.06011047330229
"108653",0.839513497478493
"108655",1.53612470638809
"108657",0.660196397679862
"108664",1.03604892452489
"108670",0.909908047240081
"108672",0.918537832310838
"108673",0.82466949629562
"108679",1.2885412740294
"108686",1.76378177237738
"108687",0.80921052631579
"108699",1.32008265811083
"108705",0.706546360616128
"108707",0.790821050186077
"108723",0.805574812937774
"108735",0.676150036566322
"108737",1.62592519897127
"108755",1.70697342607455
"108760",1.64923989618094
"108767",1.13124285169653
"108797",1.69565217391304
"108800",0.866600913627872
"108803",1.37767460637868
"108811",0.722290263319045
"108812",1.80681335485515
"108829",1.07637890721178
"108837",1.4585492263202
"108841",1.11869618696187
"108853",0.944
"108888",1.04114740008595
"108900",1.05053449951409
"108903",1.23060949018793
"108907",0.9131996408261
"108909",0.935518046760251
"108911",1.15971600986207
"108912",1.22976635965432
"108927",1.38361904761905
"108937",0.865408918577361
"108946",1.37695949553641
"108954",0.886383199463451
"108956",0.701006083294338
"108960",0.646735096116927
"108961",0.701489117983963
"108989",2.20891186742826
"108995",0.9581237253569
"109006",1.83213781728447
"109019",0.954781116985174
"109032",0.979113834328288
"109042",1.29032666497848
"109050",2.15664696681621
"109052",1.04857475276323
"109054",0.852831010452962
"109065",1.49257912343588
"109075",1.0538681471922
"109077",1.41939890710383
"109079",1.51594826614439
"109082",0.644402649439856
"109093",1.39925126624092
"109095",1.62762130834853
"109113",0.969608911490495
"109129",0.785477000039082
"109135",0.883067919644364
"109145",1.22274164256407
"109151",1.53479087952797
"109154",1.13917133822071
"109163",0.886482045960611
"109168",1.08749959998702
"109181",1.02775479374987
"109202",1.16625273922571
"109212",1.45259775040171
"109215",1.10136070500051
"109218",1.5292796683365
"109222",1.42889508539561
"109225",1.04434218376992
"109226",1.71009072650461
"109229",1.58569807037457
"109242",1.06588275981325
"109245",1.42573607798654
"109246",1.45269878119559
"109254",1.25828795198596
"109263",1.34218389661615
"109264",1.17074293872807
"109267",1.60707836764175
"109270",0.603100417996906
"109272",1.14919762902993
"109275",1.27252881592735
"109284",1.29151901724545
"109305",0.750887573964497
"109314",1.92179570592062
"109323",1.43240418118467
"109331",1.00802104500799
"109332",1.17585441633378
"109333",0.852147730991757
"109342",1.19359723123513
"109346",1.2096064922601
"109349",1.18828616352201
"109359",1.13374533434865
"109552",1.06392755777808
"109575",1.13496332518337
"109593",0.994257008186554
"109594",0.695263825329437
"109620",1.72665983147694
"109624",1.33889488041616
"109637",1.37263365128942
"109652",1.38806451612903
"109658",1.19035549475205
"109660",0.783653846153846
"109676",1.7630897796184
"109685",0.656726560886569
"109689",0.921258110634554
"109697",1.32358252076562
"109700",1.22162229697084
"109711",0.674948438774042
"109731",1.03347770700637
"109754",1.08498114803984
"109778",1.27836879432624
"109785",1.03725175747197
"109791",1.20670391061453
"109815",0.953139217470428
"109820",1.35874077955581
"109821",1.47621275931992
"109857",2.01787463271303
"109880",1.43819528738016
"109900",1.00201207243461
"109901",0.613886275677283
"109910",1.58161290322581
"109929",1.30272462562396
"109934",1.43723475361163
"109978",1.09030982201714
"109979",0.715144760976063
"110006",1.01458443316305
"110012",1.87591666666667
"110033",1.08705701078582
"110052",0.832236556839892
"110074",1.79178885630499
"110075",1.59430547735864
"110078",1.49904761904762
"110082",1.3161055562476
"110083",1.45587118139088
"110084",1.3563621047202
"110094",0.87657353828837
"110095",0.708893369175627
"110109",1.18449599465955
"110119",1.03243423985733
"110135",0.923876086135247
"110147",1.1
"110157",1.47067638019496
"110168",0.737525918736489
"110172",1.04043276661515
"110173",1.09891047519034
"110175",1.12878280913079
"110187",2.93003549753807
"110196",1.08638743455497
"110208",0.743481505461616
"110213",0.860231320615989
"110253",0.766814445162297
"110265",2.28214257457077
"110279",1.2425033496444
"110304",0.770195303594498
"110308",2.75091792017056
"110310",1.41537422345081
"110312",0.90650406504065
"110326",1.18393285371703
"110332",1.37416672639954
"110350",2.05786935554581
"110355",0.679891353250148
"110382",1.56203494460674
"110385",1.13384813384813
"110417",1.41871637202152
"110446",1.76390977443609
"110454",0.945678599647481
"110521",1.07900677200903
"110532",1.44630021141649
"110593",1.13309168595215
"110595",1.75414932293588
"110599566",0.889678018420458
"110606",1.48300153139357
"110611",1.02833431134211
"110616",1.33308058105781
"110639",1.79398148148148
"110648",1.00147928994083
"110651",1.01311142150903
"110696",1.17408610885459
"110749",1.0129802745686
"110750",1.47637183378528
"110751",1.59763286550486
"110784",1.19098451082624
"110789",2.03408220040605
"110796",1.42024637892537
"110805",2.5130551488531
"110809",0.568605216264377
"110816",1.21801989549784
"110826",2.02111829944547
"110829",0.838905372732534
"110834",1.49663210371074
"110835",0.635785649409628
"110855",0.843018563357546
"110862",2.56026521430263
"110876",1.001935015722
"110877",0.940594861820245
"110880",1.21968365553603
"110886",1.3789063775984
"110891",1.23707317073171
"110893",0.936626916524702
"110895",0.919153545684489
"110902",1.27913279132791
"110911",1.23736505832243
"110920",1.49542775858565
"110935",1.59247648902821
"110954",0.897845060091047
"110956",0.582331991998639
"110957",1.63836182603795
"110958",1.2200720389858
"110959",1.29726205997392
"110960",0.9946564041081
"110962",1.45930423716891
"111173",1.0935097393485
"111174",1.08058882235529
"111175",1.09765421372719
"112403",0.67295265725966
"112406",1.22177419354839
"112407",1.00289739234689
"112408",1.81565828234761
"112414",1.14188615123195
"112419",1.6988434849653
"112694759",1.64859777903256
"11287",1.31984667802385
"11298",1.19076416621254
"113002583",1.38970588235294
"11303",0.741059291017463
"11304",0.852340781763153
"11306",0.670792079207921
"11307",1.54963707426019
"11308",1.56778103856783
"11350",1.41650200803213
"11352",1.23614714908946
"113523645",1.14896897282713
"11354",0.979661016949153
"11363",1.19321505166699
"11364",1.43772045855379
"11370",1.36142030276046
"113851",1.19980970504282
"113852",1.68039743324363
"113854",1.10189994303522
"113859",1.75962803754715
"113860",1.64721093461396
"113862",0.849914748508099
"113863",1.29323422330097
"113868",1.23376592578903
"11409",2.29674927582877
"114128",1.60624793986834
"114141",1.76344086021505
