"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"100038608",0.0652439024390244,0.0652074783401733
"100038609",0.0784486259645323,0.078464578041208
"100038610",0.153624382207578,0.153733098177543
"100038614",0.11699027637189,0.11698455371204
"100038617",0.0783260888093412,0.0781129156999227
"100038618",0.0905808576677013,0.0905798073569263
"100038623",0.101178101178101,0.101165553921014
"100038626",0.0679220779220779,0.0679978043090435
"100038627",0.0765998424231813,0.0764179104477612
"100038628",0.0860011066318868,0.0860302488209465
"100038629",0.0738123282292894,0.0738394433482189
"100038631",0.0820193454352723,0.0820579615760339
"100038634",0.0976863753213368,0.0989581542481862
"100038636",0.0919733924611973,0.0920270830454608
"100038638",0.0674373795761079,0.06658521686011
"100038639",0.0817610062893082,0.0809264305177112
"100038645",0.0965468138127447,0.0965313591748461
"100038646",0.0746268656716418,0.0746959751691854
"100038648",0.122613658728597,0.122599374720858
"100038649",0.0749191214030308,0.0749445676274945
"100038653",0.0656465942744324,0.0655858511422255
"100038654",0.0843672456575682,0.0833333333333333
"100038657",0.0634836739487902,0.0634998845176688
"100038659",0.176298694000495,0.175963197239793
"100038666",0.0936140993362325,0.0936163053405759
"100038667",0.0835654596100279,0.0834419817470665
"100038668",0.0718601640051791,0.0718261175229949
"100038671",0.0616729088639201,0.0616873735914476
"100038672",0.0789219398814343,0.0789315002411963
"100038682",0.0819542947202522,0.0819749586581621
"100038683",0.0807821766308703,0.080672268907563
"100038687",0.0972419675860108,0.0973603437691835
"100038689",0.0631771787490186,0.0631754294638209
"100038690",0.0681818181818182,0.063313156613094
"100038691",0.111075595333227,0.111144219308701
"100038692",0.08226917776757,0.0822638603696099
"100038693",0.0822635577678805,0.0823392975480451
"100038697",0.0990812201396545,0.0991535671100363
"100038699",0.238762292403221,0.238771666613464
"100038700",0.103202846975089,0.103152562028871
"100038708",0.169938750613123,0.169946421076023
"100038709",0.0813841392257344,0.0813870931579537
"100038711",0.0787751169558697,0.078777733170728
"100038712",0.0946093047470302,0.0946353924756154
"100038713",0.0808610160682576,0.0808194506978838
"100038714",0.0809331797235023,0.0809674027339642
"100038718",0.113143957631199,0.113225181921357
"100038720",0.0950658744510462,0.0951745014245014
"100038723",0.0705882352941176,0.070694087403599
"100038725",0.106888052925152,0.106878248368904
"100038726",0.0867128027681661,0.086750384418247
"100038727",0.107899807321773,0.107793718495541
"100038728",0.0804749340369393,0.0807546677111895
"100038732",0.127644814429414,0.127712557808609
"100038734",0.116660431475246,0.116731517509728
"100038735",0.118064685774389,0.118025085316669
"100038737",0.154400136249726,0.154567558179924
"100038743",0.124244641357071,0.124221105527638
"100038746",0.141846222879715,0.141849786504417
"100038750",0.0858369098712446,0.0863210148924435
"100038752",0.101472096089058,0.0978260869565217
"100038753",0.13992510442172,0.140112464854733
"100038755",0.063257065948856,0.063142902357968
"100038759",0.0994475138121547,0.0991957104557641
"100038761",0.0977783518470679,0.0987012987012987
"100038850",0.0955495350432569,0.0955649832727144
"100038854",0.156152229745505,0.156109422492401
"100038862",0.0764802631578947,0.0765862858682473
"100038882",0.137615543301464,0.13761235651979
"100038941",0.094149554436265,0.0940363285645395
"100039062",0.0588235294117647,0.0587802313354364
"100039139",0.0735618937866129,0.0736015701668302
"100039225",0.102817068822061,0.102832814802685
"100039265",0.0608799977679194,0.060904903820103
"100039355",0.0755729558907016,0.075570016229376
"100039359",0.0918253079507279,0.0918050492777103
"100039596",0.0753343490773658,0.0753361149745016
"100039641",0.0982839313572543,0.0982360097323601
"100039672",0.0742971887550201,0.0743053005263802
"100039681",0.115601793230896,0.11555853290906
"100039691",0.0734415093775015,0.0734375833911512
"100039781",0.100712169912397,0.100678384212149
"100039795",0.099948824941936,0.09995954268247
"100039801",0.0971346051531504,0.0971799597137102
"100039901",0.0882352941176471,0.0878155872667399
"100039946",0.122896281800391,0.122782608695652
"100039968",0.0701190646966002,0.0700888450148075
"100040049",0.0824468085106383,0.0824776416031799
"100040201",0.102082128397918,0.101949361416088
"100040214",0.102329005487886,0.102339518266682
"100040249",0.0883142497123761,0.0882107023411371
"100040268",0.0781609195402299,0.0781262931391211
"100040322",0.102087923617669,0.102071753410814
"100040447",0.0881002824858757,0.087996671520699
"100040591",0.137780395621656,0.137779749580992
"100040608",0.0610841716725773,0.061069108721116
"100040766",0.0935231714126186,0.093604482912841
"100040822",0.113686131386861,0.113676731793961
"100040846",0.0912303244458721,0.0912523599748269
"100040851",0.0763794680884626,0.076324852794134
"100040882",0.0681152510047,0.0681134827781251
"100040999",0.0629269468777626,0.062958211143695
"100041085",0.136888608393815,0.137016574585635
"100041194",0.107066480451088,0.106835007557157
"100041413",0.133840097733134,0.133847528570757
"100041480",0.103975535168196,0.103957501969855
"100041581",0.147365902674769,0.147364295512444
"100041585",0.0602472575309072,0.0603799185888738
"100042056",0.0841640303229272,0.0842122610415293
"100042150",0.0768617127358303,0.0768520418633285
"100042165",0.112283765467186,0.112278708614126
"100042332",0.0796301283777718,0.0796387096774193
"100042416",0.0915944818735964,0.089622641509434
"100042444",0.074556692317556,0.0745893359000879
"100042605",0.0848943002408349,0.0849194729136164
"100042636",0.0910957029468114,0.0911106184881401
"100042679",0.0953737465815861,0.095352323838081
"100042784",0.0777679001370523,0.0777906562054208
"100042785",0.0929560505719446,0.0927218344965105
"100042814",0.0710451652480638,0.0710439300897496
"100042855",0.0623870296324697,0.0623548419670807
"100042891",0.0824810112698456,0.0825162757863362
"100042948",0.085972850678733,0.0876175548589342
"100043040",0.102008456659619,0.10201168954737
"100043057",0.105078424920478,0.105040322580645
"100043065",0.0798244042286329,0.0797720797720798
"100043133",0.0782245157918803,0.0782316610683714
"100043254",0.0935334872979215,0.0935754189944134
"100043270",0.0843356238243691,0.0842971420402749
"100043272",0.0769230769230769,0.0770532872909473
"100043314",0.12400979403716,0.124005628787226
"100043315",0.0899153737658674,0.0898424404961448
"100043335",0.0752029900760407,0.0752229852395611
"100043424",0.12006320371298,0.120046211322057
"100043580",0.0722996515679443,0.0721165030475038
"100043582",0.107680126682502,0.107738867271941
"100043609",0.0839213265126125,0.0839282445542742
"100043682",0.0966242166969881,0.0965577917079072
"100043757",0.0831114324510202,0.0831127580730545
"100043772",0.0812421580928482,0.0812249435703938
"100043861",0.086454652532391,0.0862239841427156
"100043899",0.077324973876698,0.0772103845211854
"100043902",0.0824937027707809,0.0825066537624002
"100043911",0.0616713739823891,0.0616689591930307
"100045778",0.0965139608761077,0.0964166974510528
"100045792",0.0816554429782393,0.0817112291045963
"100048534",0.108921474938812,0.10876453203072
"100048658",0.0790891116110997,0.0790085205267235
"100048894",0.155191256830601,0.154815289344437
"100048895",0.0814201183431953,0.0815256775689647
"100048897",0.0679370840895342,0.0678314491264132
"100048917",0.0986899770136194,0.0987466049859783
"100048926",0.0913933941044158,0.0913815873556852
"100049077",0.0733619409143423,0.0733259546209186
"100049162",0.129863675092303,0.129886897691473
"100049165",0.0989800649049606,0.098731884057971
"100049166",0.0837954405422058,0.0838337182448037
"100049168",0.112668161434978,0.11269669854983
"100049549",0.112776543480302,0.11262679258482
"100049562",0.137440758293839,0.136470588235294
"100049566",0.107638888888889,0.107870876470967
"100049568",0.102390636252067,0.102378867483946
"100061",0.0713410253159207,0.0713597945864983
"100066",0.0932330827067669,0.0926905741720557
"100072",0.100848751315266,0.100846834832879
"100087",0.0734445631626531,0.0734460911552095
"100088",0.0912660798916723,0.0912640064898849
"100090",0.101712396858535,0.101725242023581
"100093700",0.0866233671458805,0.0867115069987275
"100101457",0.0773465726153317,0.0773283618383724
"100101919",0.106131445364681,0.106087395807022
"100102",0.102693234070506,0.102697635662952
"100121",0.065712393224888,0.0657142229479866
"100124452",0.099274705349048,0.0992270357720654
"100124467",0.113606996019056,0.113605972810341
"100124468",0.0516296339954028,0.0515695067264574
"100124470",0.101150895140665,0.101072124756335
"100124476",0.0845237571974858,0.0846346033728919
"100124481",0.0603298611111111,0.0602347255781843
"100124494",0.214215216287857,0.214234640558825
"100125339",0.0660021879178315,0.0659773510585918
"100125931",0.130844665980387,0.13093114520157
"100126034",0.0761480991274969,0.0761488227188305
"100126244",0.0578583765112263,0.0575907522142293
"100126357",0.111538461538462,0.109489051094891
"100126795",0.0719596827495043,0.0719964418746873
"100126875",0.0965084595399531,0.0964715480318173
"100126880",0.0757952973720609,0.0757899471494434
"100127111",0.0916435548052574,0.091676207437561
"100129",0.11554073188383,0.115541859270673
"100134986",0.0901639344262295,0.0924825626453113
"100134990",0.0752159358598173,0.0751684017146356
"100137011",0.0682239525398591,0.0682315156484898
"100141474",0.10666437650292,0.106580829756795
"100151693",0.0943982251802551,0.0943498375824392
"100155",0.0765097897401457,0.076451995258791
"100163",0.0580715959308361,0.0580831327007506
"100165",0.10643115942029,0.106270238445687
"100169",0.114800677815244,0.114799166570205
"100174921",0.0998170231560351,0.099813713118202
"100177",0.0620270832823175,0.0620311416503814
"100182",0.0592598443289198,0.0592549700829956
"100191037",0.12983735277622,0.129962054874489
"100198",0.0649265477439664,0.0649480415667466
"100201",0.0569702376125213,0.056977921055591
"100206",0.0721631624537365,0.0721632289987213
"100210",0.0778949929612958,0.0779173713457357
"100213",0.0612855007473842,0.0615571354256979
"100216530",0.240675087570322,0.240418118466899
"100216533",0.0742509228630327,0.0742633079847909
"100216534",0.0713352757962423,0.0713205754028252
"100216537",0.183600385657224,0.183603822235705
"100216540",0.102212486634417,0.10222115573273
"100217416",0.0881718650122934,0.0881131748142889
"100217418",0.0891634959137699,0.0891515090266868
"100217419",0.130544138396417,0.130520255564137
"100217424",0.108993902439024,0.108940473454378
"100217426",0.0840241257390736,0.0840081597329542
"100217427",0.0925419439114994,0.0925714285714286
"100217428",0.0794032723772859,0.0793706106256366
"100217440",0.0980770809986061,0.0980854386539068
"100217442",0.105557823525981,0.10553267870341
"100217445",0.0726575717418114,0.0726712465777063
"100217446",0.194123819517314,0.194125478448993
"100217448",0.0708473310936917,0.0708305794227803
"100217451",0.0847226331485586,0.0846360889048984
"100217453",0.0974039953509618,0.0974255329584734
"100217454",0.135364442730428,0.135258358662614
"100217455",0.10119366319171,0.101175691339626
"100217456",0.444788203929829,0.444819372766971
"100217457",0.131490611401462,0.131515721553916
"100217460",0.0832331730769231,0.08321083172147
"100217464",0.119385656456895,0.119402352014891
"100217466",0.098754830399313,0.0986524095503149
"100217467",0.0533061244805017,0.0533047071588522
"100226",0.0704160951074531,0.0704982674154618
"100233207",0.089103110353643,0.0892614408699592
"100233208",0.10202075368651,0.102025836758661
"100270707",0.0637497863613058,0.0638060888936035
"100273",0.0591411673952173,0.0591356783919598
"100294583",0.087281795511222,0.0873202776400595
"100302498",0.141451081381873,0.141442335868682
"100302499",0.23207130797151,0.232074654556875
"100302565",0.213527663789444,0.213627992633517
"100302592",0.144484722941481,0.144462415935984
"100302594",0.173352435530086,0.173402747112278
"100302730",0.130697419000549,0.130752249957548
"100303731",0.0600130463144162,0.0600317686366873
"100303733",0.101463976313192,0.101460091470999
"100303738",0.10702961874565,0.107048888666149
"100303740",0.091764819063198,0.0917430655511925
"100303741",0.0828906484915305,0.0828968205627969
"100303746",0.115994436717663,0.116013855582201
"100303747",0.0698078798931252,0.069822246162133
"100303751",0.157155797101449,0.157240573907241
"100306874",0.105466167070752,0.105444703884526
"100306955",0.0898592261653882,0.0898448285382959
"100306959",0.0809689729550357,0.0809327846364883
"100310813",0.11699191799724,0.116998171010517
"100312484",0.138373751783167,0.138613861386139
"100312987",0.0893300248138958,0.0892092257001647
"100313512",0.101260139483373,0.101279689289449
"100313944",0.0937049495434887,0.0938735915230207
"100313945",0.0701111518260657,0.0700708162504659
"100315693",0.0883219745809541,0.088339222614841
"100316706",0.0820953870211103,0.0820588718960697
"100316717",0.154117009750813,0.15412551768079
"100316736",0.0881372081943783,0.0882412060301508
"100316932",0.0994791221928102,0.0994864719858971
"100317",0.0496894409937888,0.0504263157894737
"100322896",0.0831070541336877,0.0830780320778519
"100328574",0.0554116216359118,0.0553875755909841
"100336",0.0635576265279517,0.0635654469650814
"100340",0.0703033936124155,0.0703372729893341
"100342",0.135954631379962,0.135922330097087
"100379095",0.057472555240475,0.0574761748274729
"100379143",0.110378912685338,0.110550844220338
"100379145",0.0814608797482251,0.0814782354659655
"100379259",0.0659259259259259,0.065883887801696
"100379660",0.0894363820452244,0.0892636774989716
"100379665",0.120240066225166,0.120253164556962
"100383",0.0652006904189406,0.06519889093255
"100415785",0.0775458031529612,0.0776785714285714
"100415913",0.110989731265021,0.111015648972077
"100416706",0.143415906127771,0.143301373412801
"100417514",0.0855538540071465,0.0855967391718411
"100417675",0.129924763368659,0.129949789659384
"100434",0.0448629576839498,0.0448604203633819
"100465",0.08749328190699,0.087490141955836
"100470",0.0552584670231729,0.0558887023266971
"100494",0.0684313206798492,0.0684352051326404
"100502590",0.101962284531257,0.101907356948229
"100502698",0.0593606111343658,0.0593376399403701
"100502700",0.0651271972922808,0.0651364471885752
"100502723",0.102441321924798,0.102462100849371
"100502739",0.0656934306569343,0.0640475404423902
"100502766",0.0587102983638114,0.0586892919836161
"100502829",0.0862099591450056,0.0862275449101796
"100502841",0.0695400217312568,0.0698564593301435
"100502846",0.0636479069670624,0.0636447390132556
"100502861",0.0662485646144333,0.0662752244044004
"100502876",0.0760869565217391,0.0760557674779732
"100502936",0.0748147615279476,0.0748676581799849
"100502942",0.0749316970484167,0.0749707602339181
"100503003",0.0648169206277007,0.0648210165959664
"100503019",0.073823077618144,0.0738720872583044
"100503041",0.0806922131625818,0.080650402848032
"100503043",0.0927857865452706,0.0927879209723189
"100503044",0.094969563431303,0.0949754287433557
"100503048",0.0925025894351048,0.0925486814687073
"100503085",0.0711178659399403,0.0711387779119824
"100503185",0.0900036291785959,0.0900511207235549
"100503240",0.0715604145960528,0.0715482760932228
"100503311",0.0826800459914289,0.0826095348388342
"100503337",0.0996057964577203,0.0996163802513801
"100503338",0.0796178343949045,0.0796938316073841
"100503355",0.126558005752637,0.126639892904953
"100503359",0.0803064699205448,0.0802584284999317
"100503386",0.0910690897184021,0.0910831509846827
"100503427",0.135728542914172,0.135307319192065
"100503486",0.0913309819936885,0.091311710303504
"100503495",0.0835278101905873,0.0830860534124629
"100503545",0.0698761392848796,0.0699198834668609
"100503565",0.0941368390749448,0.0941523922031896
"100503613",0.120824295010846,0.120877758492437
"100503659",0.065696343071265,0.0656903970271856
"100503759",0.0760025873221216,0.0760170293282876
"100503794",0.0802222222222222,0.0802119961269938
"100503799",0.0692524193318058,0.0692632019934723
"100503802",0.155107868353144,0.155118046927069
"100503812",0.0897212543554007,0.0897435897435897
"100503842",0.0875576036866359,0.0881930479747199
"100503849",0.0904729370682456,0.0904692349826547
"100503879",0.0594763801935117,0.0594125500667557
"100503884",0.0883608381938461,0.0883557607223863
"100503895",0.0931224714968738,0.0933226065969429
"100503915",0.0969090309096909,0.09686005246104
"100503946",0.0638888355935384,0.0638705316092198
"100503970",0.0958858816305323,0.0958802757692954
"100503991",0.116078838174274,0.116141979179732
"100503992",0.118607954545455,0.118550258882342
"100504061",0.116733801051031,0.116780045351474
"100504104",0.0703977867504113,0.0704086656819301
"100504140",0.0875809061488673,0.0876269274163219
"100504156",0.090032154340836,0.0900211193241816
"100504162",0.0606346637900036,0.0606646445118496
"100504178",0.0872201492537314,0.0873493975903614
"100504207",0.0864024786367498,0.0864648573416841
"100504221",0.115839198286414,0.115816708653912
"100504229",0.0619421780155755,0.0619863352807209
"100504234",0.0829562594268477,0.0829715007499803
"100504285",0.079250936329588,0.0792551100628931
"100504309",0.0638896330029467,0.063816604708798
"100504360",0.131367943630032,0.13138246628131
"100504399",0.0836492450985039,0.0836710932498616
"100504404",0.333538125469315,0.333526229714429
"100504406",0.06,0.05918015015859
"100504412",0.0859062136674848,0.0858775755752745
"100504464",0.0921068536202103,0.0920897284533648
"100504486",0.166913717497375,0.166907315731573
"100504508",0.0897214690658122,0.0896858523725835
"100504518",0.0788458045516517,0.078928047911882
"100504538",0.0916915635225494,0.0917561272027547
"100504594",0.113176378308356,0.113166447079491
"100504608",0.0956109998178838,0.0958083832335329
"100504650",0.0787016451756336,0.0785972034280559
"100504663",0.0833029529711994,0.0833466850386131
"100504715",0.0967904782245694,0.0968110206256184
"100504733",0.105993420111572,0.105989530219593
"100515",0.0724043715846995,0.0724013565161221
"100526510",0.105455653764096,0.105507810388628
"100526546",0.100524883893484,0.100556237809723
"100529074",0.112738261273826,0.112708854864062
"100529076",0.179952393546681,0.179966887417219
"100529077",0.110657085153351,0.110636830078041
"100532",0.0582787998518336,0.0579710144927536
"100532729",0.090852464851397,0.0907948739425413
"100534273",0.10648133784245,0.115384615384615
"100534287",0.0790191509916463,0.0790209560153963
"100534296",0.0808392471459426,0.0808145374851612
"100535",0.0945717290894956,0.094587567950839
"100559",0.0898605431477404,0.0899021789762435
"100561",0.0498164081766866,0.0498178429212912
"100579147",0.0928314337132573,0.092794017675051
"100604",0.0955859169732002,0.095593454796964
"100608",0.0849253193973183,0.0849215127408857
"100609",0.10971080518966,0.109704441657398
"100637",0.0544045189354114,0.0544069079400028
"100647",0.0650076180802438,0.0650378064203643
"100678",0.0751461789502312,0.0751477262995632
"100683",0.0654871875060262,0.0655032120013962
"100689",0.119052599772215,0.119101123595506
"100689703",0.0734510579996955,0.0734535449319511
"100705",0.0669903138138487,0.0669249735822473
"100710",0.0758091185794479,0.0758059600630723
"100715",0.0879337495208934,0.087922556593398
"100727",0.0680875337066999,0.0680819912152269
"100732",0.0715332428765265,0.071526538557966
"100737",0.0731499858236462,0.0731442529515538
"100756",0.0731108136336222,0.0731087556265428
"100763",0.0626781617186957,0.062708102108768
"100764",0.0794476392806124,0.0794591051443276
"100855",0.0786805461673652,0.0786075238629983
"100856880",0.107102078100023,0.107066232957298
"100861571",0.136273696304334,0.136273940800929
"100861572",0.0844851853188495,0.0844641829097788
"100862203",0.205588054187192,0.20560066625026
"100862242",0.0984578884934757,0.0987247816502497
"100900",0.0666959192628346,0.0667980295566502
"100929",0.0595729662961002,0.0595372046377379
"100952",0.110102948874542,0.110154335298404
"100972",0.134263565891473,0.134327057182706
"100978",0.0852783141091762,0.0852802647429365
"100986",0.0554439733194475,0.0558558558558559
"101023",0.0577478116867755,0.0577390680432096
"101055670",0.0679923239809423,0.0679696154454819
"101055749",0.0779872038734221,0.0779734811003364
"101055939",0.0921059560798357,0.0920980428022682
"101056014",0.108164689462666,0.108191744029894
"101056032",0.0986747146043826,0.098709758236252
"101056229",0.0890002386065378,0.0890444608204372
"101095",0.069847547362378,0.0697784064120698
"101113",0.0532085118905299,0.0531973444325961
"101118",0.0635632390071607,0.0635634419056879
"101122",0.064466352336048,0.064499484004128
"101142",0.061104041018831,0.0611005850056011
"101148",0.067164416203336,0.0671579001045358
"101185",0.0502337724476157,0.0502342996793794
"101187",0.107994803323253,0.108001429535798
"101202",0.0693651925820257,0.0694174757281553
"101206",0.0841861875521189,0.0842054978937769
"101214",0.123562416479598,0.123578843803027
"101240",0.0704616452620618,0.0705311939139053
"101314",0.061273173391494,0.0612814034418649
"101320",0.108013109770579,0.107995441458733
"101351",0.0767339700963205,0.0767513257047167
"101358",0.0872934545920328,0.0872756248951518
"101401",0.0927613525500038,0.092762522983744
"101434",0.0949607495568498,0.0950612699591534
"101437",0.0520978190821829,0.0520989131518596
"101471",0.0588495460103546,0.0588443428322582
"101476",0.0623472234204699,0.062363397930934
"101488",0.110628019323672,0.110572298813722
"101489",0.0576929985271401,0.0576840044903716
"101490",0.0604028033413564,0.06040964024733
"101497",0.0928562849478868,0.0928517078119716
"101502",0.0875534060595545,0.0875475625223584
"101513",0.0596812911793248,0.059697550023113
"101533",0.130288269051114,0.130282385466035
"101540",0.0748943449386194,0.074918192778001
"101543",0.0642572929719273,0.0642347343378271
"101544",0.0782813239853977,0.0782692572688439
"101565",0.0910727242283864,0.0910663222949912
"101568",0.0671758375282069,0.0671322980945277
"101592",0.0645476772616137,0.0645454905219835
"101602",0.0661165001689108,0.0661080688790658
"101604",0.105766859059741,0.105811403508772
"101612",0.0754628244046347,0.075455773126266
"101613",0.130315500685871,0.130824647455549
"101631",0.0630161669753241,0.0630087686727029
"101685",0.0865649654879151,0.0865558430510757
"101700",0.109151572926597,0.109274563820018
"101706",0.0522641509433962,0.0521031207598372
"101739",0.0777711561382598,0.07778385157079
"101744",0.118228279386712,0.118532455315146
"101772",0.102370689655172,0.102523698141081
"101809",0.0985211584941215,0.0985761226725082
"101831",0.068663773331922,0.0686814012930386
"101861",0.0785674692116743,0.0785852445426913
"101867",0.052494131178761,0.0524881497018845
"101869",0.0772139489286214,0.0772062206680777
"101883",0.0952461085401767,0.0951976921771593
"101943",0.0557368374636211,0.0557374296986485
"101966",0.0682155110339277,0.0682034976152623
"101985",0.0905444542733541,0.0905475178340114
"101994",0.0661772967304595,0.0661900810621051
"102022",0.13391048075152,0.133899733183542
"102032",0.059454411681476,0.0595013222516056
"102058",0.0559923693640277,0.0559791525914487
"102060",0.0603679914015917,0.0606060606060606
"102075",0.0841443883208082,0.0841638981173865
"102093",0.0628218906583667,0.0628506742789645
"102098",0.0738186649385401,0.0738095266195471
"102103",0.0838917180380595,0.0844155844155844
"102122",0.0532100601280145,0.0531995968237579
"102124",0.0852185372282012,0.0851913906431241
"102141",0.0747239395347175,0.0747118704874658
"102162",0.0767258944416449,0.0767060119068103
"102182",0.0713142125245872,0.0712974728222505
"102193",0.0734254498714653,0.0734099259949283
"102209",0.0963346716746535,0.0963240683317359
"102247",0.0647296800294226,0.0646757960732552
"102278",0.135350318471338,0.135364367535949
"102323",0.0576762533828724,0.057682542906469
"102334",0.0518808137661389,0.0519765739385066
"102339",0.0620774431468961,0.0620938628158845
"102371",0.0819921705089169,0.0816993464052287
"102414",0.0697909302090698,0.0697961238358923
"102423",0.0787086327743767,0.0787117632429744
"102436",0.0750740794463209,0.075031525851198
"102442",0.0961790012008671,0.0961967501712603
"102448",0.0987011080942247,0.0987755102040816
"102465258",0.066783386419727,0.0667881108612004
"102465895",0.152261241415058,0.152224222165081
