"","GSE53784_WNV_vs_Control","GSE53784_JEV_vs_Control"
"100038629",0.00544825979862835,0.00545226339397483
"100038631",0.00672717302563052,0.00673350905801385
"100038634",0.00954262792342107,0.00979271629220782
"100038636",0.00845910492082143,0.00846898401385615
"100038638",0.00454780016409206,0.00443359110430787
"100038639",0.00668486214944029,0.00654908715633793
"100038645",0.0093212872573928,0.00931830330414315
"100038646",0.00556916907997327,0.00557948870647556
"100038648",0.0150341093068128,0.0150306066819452
"100038649",0.00561287475180207,0.00561668821687209
"100038653",0.00430947533983194,0.00430150387005016
"100038654",0.00711783213984447,0.00694444444444444
"100038657",0.00403017685803631,0.00403223533375727
"100038659",0.03108122950628,0.0309630467828503
"100038666",0.00876359959453401,0.00876401262561994
"100038667",0.0069831860398352,0.00696256431787778
"100038668",0.00516388317085124,0.00515899115842708
"100038671",0.00380354768773739,0.00380533206061082
"100038672",0.00622867259464873,0.00623018173032598
"100038682",0.00671650642309395,0.00671989384700738
"100038683",0.00652576006122113,0.00650801497069416
"100038687",0.00945600025999878,0.0094790365388536
"100038689",0.00399135591468545,0.00399113488793821
"100038690",0.00464876033057851,0.00400855580031417
"100038691",0.0123377878786308,0.0123530374857406
"100038692",0.00676821761055204,0.00676734272291067
"100038693",0.00676729293662942,0.0067797599207055
"100038697",0.00981708818436268,0.00983142987064447
"100038699",0.057007432273641,0.0570119087773714
"100038700",0.0106508276237636,0.01064045105312
"100038708",0.0288791789599491,0.0288817860365489
"100038709",0.00662337811751372,0.00662385893270144
"100038711",0.00620551905141094,0.00620593124351842
"100038712",0.00895092054471642,0.00895585750901377
"100038713",0.00653850391959102,0.00653178361110768
"100038714",0.00655017958015672,0.00655572030548396
"100038718",0.0128015551484505,0.0128199418211243
"100038720",0.00903752048514208,0.00905818572140242
"100038723",0.00498269896193772,0.00499765399382769
"100038725",0.0114250558581302,0.0114229599744052
"100038726",0.00751911016391087,0.00752562919671364
"100038727",0.0116423684200757,0.0116194857470959
"100038728",0.00647621500824973,0.00652131635714462
"100038732",0.0162931986507195,0.0163104974220173
"100038734",0.0136096562719906,0.0136262471801238
"100038735",0.0139392700270051,0.013929920764007
"100038737",0.023839402073934,0.0238911300417041
"100038743",0.0154367309059473,0.0154308830585086
"100038746",0.0201203509452417,0.0201213619313487
"100038750",0.00736797509624417,0.00745131761206145
"100038752",0.0102965862847071,0.00956994328922495
"100038753",0.0195790348474292,0.0196315028076688
"100038755",0.00400145639245791,0.00398702611818789
"100038759",0.0098898080034187,0.00983978897282378
"100038761",0.00956060608992901,0.00974194636532299
"100038850",0.00912971364698258,0.00913266602791418
"100038854",0.0243835188544931,0.024370151790911
"100038862",0.00584923065270083,0.0058654591830929
"100038882",0.0189380377581571,0.0189371606669299
"100038941",0.00886413860054723,0.00884283108989802
"100039062",0.00346020761245675,0.00345511559584742
"100039139",0.00541135221747292,0.00541719113102283
"100039225",0.0105713496411604,0.0105745878002434
"100039265",0.00370637412822187,0.00370940730933599
"100039355",0.00571127166205793,0.00571082735290815
"100039359",0.00843188718024601,0.00842816707288281
"100039596",0.00567526415091041,0.00567553021945133
"100039641",0.00965973116303747,0.00965031360813635
"100039672",0.00552007225689908,0.00552127768631568
"100039681",0.0133637745981987,0.0133537745280944
"100039691",0.00539365529964564,0.00539307865433229
"100039781",0.0101429411684635,0.0101361370475691
"100039795",0.00998976760727377,0.00999191017328854
"100039801",0.00943513151825843,0.00944394456995834
"100039901",0.00778546712802768,0.0077115773670024
"100039946",0.0151034960803612,0.0150755689981096
"100039968",0.004916683233926,0.00491244619550971
"100040049",0.00679747623358986,0.00680256136442258
"100040201",0.010420760938249,0.0103936722931481
"100040214",0.0104712253641399,0.0104733769990565
"100040249",0.00779940670225991,0.0077811280075167
"100040268",0.00610912934337429,0.00610371767965988
"100040322",0.010421944148567,0.0104186428443579
"100040447",0.0077616597740911,0.00774341419872179
"100040591",0.0189834374176601,0.0189832593946008
"100040608",0.00373127602892489,0.00372943603999148
"100040766",0.00874658359107405,0.00876179922138035
"100040822",0.0129245364697107,0.0129223993513561
"100040846",0.0083229720984991,0.0083269932009754
"100040851",0.00583382314547648,0.00582548315404622
"100040882",0.00463968741943328,0.00463944653616594
"100040999",0.00395980064335676,0.00396373635041408
"100041085",0.0187384911079953,0.018773541711181
"100041194",0.0114632312361832,0.0114137188397377
"100041413",0.0179131717612149,0.0179151609044995
"100041480",0.0108109119135127,0.0108071622158124
"100041581",0.0217167092711495,0.0217162355918788
"100041585",0.00362973203999545,0.00364573456879903
"100042056",0.00708358400019861,0.00709170490972668
"100042150",0.00590772288468529,0.0059062363385628
"100042165",0.0126076439874901,0.0126065084080559
"100042332",0.00634095734546042,0.00634232407908429
"100042416",0.00838954910969258,0.00803221787112851
"100042444",0.00555870036933472,0.00556356903001614
"100042605",0.00720704221338102,0.00721131687992643
"100042636",0.0082984270953737,0.00830114480129142
"100042679",0.00909615153700861,0.00909206566132226
"100042784",0.00604784629172653,0.00605138619286998
"100042785",0.00864082733793392,0.00859733859239828
"100042814",0.00504741550512469,0.00504724000259723
"100042855",0.00389214146636266,0.00388812631673961
"100042891",0.0068031172200964,0.00680893576964669
"100042948",0.00739133105382773,0.00767683591945834
"100043040",0.0104057252300775,0.010406384804309
"100043057",0.0110414753837686,0.011033469367846
"100043065",0.00637193551045618,0.00636358471116306
"100043133",0.00611907487087413,0.00612019279351654
"100043254",0.00874851324611044,0.00875635903998003
"100043270",0.0071124974458455,0.00710600815615828
"100043272",0.00591715976331361,0.00593720908234125
"100043314",0.0153784290171388,0.0153773959709153
"100043315",0.00808477443945564,0.00807166411430332
"100043335",0.00565548971637708,0.00565849750835123
"100043424",0.0144151728858246,0.0144110928527799
"100043580",0.00522723961684614,0.00520079001180063
"100043582",0.0115950096823597,0.011607663521041
"100043609",0.00704278904363651,0.00704395023396206
"100043682",0.00933623925230651,0.00932340713950759
"100043757",0.00690751020406049,0.00690773055451009
"100043772",0.00660028825158334,0.00659749145801366
"100043861",0.00747440694449647,0.00743457544144326
"100043899",0.00597915158503203,0.0059614434779093
"100043902",0.00680521099683394,0.00680734791506858
"100043911",0.0038033583688757,0.00380306052795169
"100045778",0.00931494464399484,0.00929617954736786
"100045792",0.0066676113679725,0.00667672496178382
"100048534",0.0118638877028463,0.0118297234278616
"100048658",0.00625508757543299,0.00624234631582169
"100048894",0.0240843261966616,0.0239677738148018
"100048895",0.00662923567101992,0.00664643610307879
"100048897",0.00461544739458844,0.00460110549058918
"100048917",0.00973971156294872,0.00975089199625684
"100048926",0.00835275248592506,0.00835059450764473
"100049077",0.00538197437471945,0.00537669562106902
"100049162",0.0168645741084793,0.0168706061919153
"100049165",0.00979705324859021,0.00974798492963663
"100049166",0.00702167585566235,0.00702809231474913
"100049168",0.0126941146011382,0.0127005458640313
"100049549",0.0127185487593644,0.012684794407944
"100049562",0.0188899620403854,0.0186242214532872
"100049566",0.0115861304012346,0.0116361259906145
"100049568",0.010483842392103,0.0104814325072954
"100061",0.00508954189312684,0.00509222028342724
"100066",0.00869240771100684,0.00859154254034535
"100072",0.0101704706418485,0.01017008409581
"100087",0.00539410385815294,0.00539432830597934
"100088",0.00832949733879311,0.00832911888058575
"100090",0.010345411674708,0.0103480248647561
"100093700",0.00750360773569,0.00751888544599037
"100101457",0.00598249229533878,0.00597967554460624
"100101919",0.0112638836951962,0.0112545355491157
"100102",0.0105459003238597,0.0105468043707604
"100121",0.0043181186233423,0.00431835909765769
"100124452",0.00985546712214031,0.00984600462811075
"100124467",0.0129065495444739,0.0129063170581839
"100124468",0.00266561910649926,0.00265941402401013
"100124470",0.0102315035877578,0.0102155744027602
"100124476",0.00714426553077954,0.00716301608808673
"100124481",0.00363969214168596,0.00362822216547917
"100124494",0.0458881588892535,0.045896481215369
"100125339",0.00435628880994075,0.00435301085270867
"100125931",0.017120326615519,0.0171429647837945
"100126034",0.0057985330007311,0.00579864320146388
"100126244",0.00334759173251482,0.00331669474060076
"100126357",0.0124408284023669,0.0119878523096595
"100126795",0.00517819594140931,0.00518348764261522
"100126875",0.00931388276277476,0.00930675957965522
"100126880",0.00574492710371914,0.00574411608891542
"100127111",0.00839854113734423,0.00840452701013471
"100129",0.0133496607242511,0.013349921243724
"100134986",0.00812953507121742,0.00855302439344393
"100134990",0.00565743700726815,0.00565028861633284
"100137011",0.00465450770016095,0.00465553972769011
"100141474",0.0113772892147567,0.011359473271647
"100151693",0.00891102491718215,0.00890189185183266
"100155",0.0058537479260813,0.0058449075790502
"100163",0.0033723102539543,0.003373650304333
"100165",0.0113275916955472,0.0112933635793032
"100169",0.0131791956268395,0.0131788486452136
"100174921",0.00996343811173245,0.00996277732644274
"100177",0.00384735906051155,0.00384786253444968
"100182",0.00351172914988781,0.0035111514795367
"100191037",0.0168577381759366,0.0168901357071997
"100198",0.00421545660194955,0.00421824810335584
"100201",0.00324560797362714,0.00324648348781716
"100206",0.00520752201532437,0.00520753161952189
"100210",0.00606762992844033,0.00607111675742927
"100213",0.00375591260185762,0.00378928092181772
"100216530",0.057924497776982,0.0578008716871639
"100216533",0.00551319954601204,0.0055150389128439
"100216534",0.00508872157292596,0.00508662447579007
"100216537",0.0337091016134814,0.0337103635395602
"100216540",0.010447392423991,0.010449164679335
"100217416",0.00777427777974609,0.00776393157585343
"100217418",0.00795012900356487,0.00794799156173543
"100217419",0.017041772069663,0.0170355371125276
"100217424",0.0118796707688876,0.0118680267564641
"100217426",0.00706005370621565,0.00705737090171755
"100217427",0.0085640113829191,0.0085694693877551
"100217428",0.00630487966422145,0.00629969383108642
"100217440",0.00961911381720715,0.00962075327592931
"100217442",0.0111424541075422,0.0111371462743173
"100217445",0.00527912273141647,0.00528111007915778
"100217446",0.0376840573039906,0.0376847013830505
"100217448",0.00501934432309917,0.00501697098136679
"100217451",0.00717792456762524,0.00716326754511787
"100217453",0.00948753831033018,0.00949173447224258
"100217454",0.0183235323557193,0.0182948235881043
"100217455",0.0102401574701573,0.0102365205180512
"100217456",0.197836546355123,0.197864274388801
"100217457",0.0172897808867304,0.0172963850158471
"100217460",0.00692776110045303,0.0069240425157788
"100217464",0.0142529349676438,0.014256921666688
"100217466",0.00975251652719708,0.00973229791008307
"100217467",0.00284154290713074,0.00284139180529099
"100226",0.00495842645018189,0.00497000570858197
"100233207",0.00793936427469347,0.00796760482618123
"100233208",0.0104082341827636,0.010409271366305
"100270707",0.00406403526111213,0.00407121697989843
"100273",0.00349767768086911,0.0034970284588773
"100294583",0.00761811182766276,0.00762483088713707
"100302498",0.0200084084241013,0.0200059343759891
"100302499",0.0538570919836077,0.0538586452876929
"100302565",0.0455940632033778,0.0456369192366262
"100302592",0.0208758351634766,0.0208693896180611
"100302594",0.0300510669042126,0.0300685127060848
"100302730",0.0170818153334051,0.0170961508689611
"100303731",0.00360156572793626,0.00360381324564875
"100303733",0.010294938489284,0.0102941501613035
"100303738",0.0114553392888392,0.0114594645646575
"100303740",0.00842078201770146,0.00841679007673041
"100303741",0.00687085960734647,0.00687188285942055
"100303746",0.013454709349448,0.0134592146870478
"100303747",0.004873140095173,0.0048751460591255
"100303751",0.0246979445625919,0.0247245980826784
"100306874",0.0111231123965957,0.0111185855772953
"100306955",0.00807468052704239,0.00807209321507579
"100306959",0.0065559745813933,0.0065501156290162
"100310813",0.013687108876673,0.0136885720198061
"100312484",0.0191472951825495,0.0192138025683757
"100312987",0.00797985333325124,0.00795828595002293
"100313512",0.0102536158481921,0.0102575754625673
"100313944",0.00878061756894776,0.00881225118543094
"100313945",0.00491557361037764,0.00490991929000656
"100315693",0.00780077119387871,0.00780381825219444
"100316706",0.00673965257014588,0.00673365845685558
"100316717",0.023752052694532,0.0237546752003715
"100316736",0.00776816746829918,0.00778651044165552
"100316932",0.00989609575225206,0.0098975581082007
"100317",0.00246904054627522,0.00254281332409972
"100322896",0.00690678244677969,0.00690195941392859
"100328574",0.00307044781232145,0.00306778352984697
"100336",0.00403957188986659,0.00404056604787058
"100340",0.00494256715342222,0.00494733197157611
"100342",0.0184836617936614,0.0184748798190216
"100379095",0.00330309460586946,0.00330351067279823
"100379143",0.0121835043655974,0.0122214891578294
"100379145",0.00663587492935479,0.00663870285464732
"100379259",0.00434622770919067,0.00434068667186647
"100379660",0.00799886643333934,0.00796800412064041
"100379665",0.0144576735258322,0.0144608235859638
"100383",0.00425113003110654,0.00425089537883456
"100415785",0.00601335158663781,0.00603396045918367
"100415913",0.0123187204462815,0.0123244743166915
"100416706",0.0205681221304495,0.0205352836219951
"100417514",0.00731946193547614,0.00732680175685219
"100417675",0.0168804441364022,0.0168869478325181
"100434",0.00201268497215187,0.00201245731517933
"100465",0.00765507437885602,0.00765452493945233
"100470",0.00305349817775109,0.00312354704776215
"100494",0.00468284564998836,0.00468337730154657
"100502590",0.010396307466833,0.0103851094001737
"100502698",0.0035236821542454,0.003520955513693
"100502700",0.00424155182714767,0.00424275675235004
"100502723",0.0104942244377001,0.0104984821104667
"100502739",0.00431562683147744,0.00410208743671961
"100502766",0.00344689913396775,0.00344443299353815
"100502829",0.00743215705578354,0.00743518950123705
"100502841",0.00483581462238367,0.004879924910144
"100502846",0.00405105606128783,0.00405065280406542
"100502861",0.00438887231347275,0.00439240536985362
"100502876",0.00578922495274102,0.00578447976666353
"100502936",0.00559724854248367,0.00560516624135506
"100502942",0.0056147592225557,0.00562061489005164
"100503003",0.00420123319965765,0.00420176419253455
"100503019",0.00544984678901452,0.00545708527589854
"100503041",0.00651123326507554,0.00650448747954986
"100503043",0.00860920218482452,0.0086095982783653
"100503044",0.00901921797833228,0.00902033206498424
"100503048",0.00855672905219955,0.00856525844159625
"100503085",0.00505775085585131,0.00506072572281036
"100503185",0.0081006532653182,0.00810920434356825
"100503240",0.00512089293715897,0.00511915581191204
"100503311",0.0068359900051448,0.00682433524628856
"100503337",0.0099213146879768,0.00992342321438755
"100503338",0.00633899955373443,0.00635110679626609
"100503355",0.0160169288200844,0.016037662474978
"100503359",0.00644912911109937,0.00644141534527866
"100503386",0.00829357910213837,0.00829614039329851
"100503427",0.0184222373616041,0.0183080706269435
"100503486",0.00834134827193145,0.00833782843855103
"100503495",0.00697689507523478,0.00690329227165864
"100503545",0.0048826748413599,0.00488879010401941
"100503565",0.00886174447102206,0.00886467295758324
"100503613",0.0145985102648679,0.014611432498156
"100503659",0.00431600949293735,0.00431522826158928
"100503759",0.00577639327965672,0.00577858874789774
"100503794",0.0064356049382716,0.00643396432267688
"100503799",0.00479589758330827,0.00479739115038855
"100503802",0.0240584508250563,0.0240616084824685
"100503812",0.00804990348310651,0.00805391190006575
"100503842",0.007666333963346,0.00777801371107125
"100503849",0.00818535234175474,0.0081846824783468
"100503879",0.00353743980092315,0.00352985110543475
"100503884",0.00780763772631906,0.00780674045283158
"100503895",0.00867179469768608,0.00870910890204776
"100503915",0.00939136027185543,0.00938186976275541
"100503946",0.00408178331349818,0.00407944480804434
"100503970",0.00919410229606446,0.00919302728159614
"100503991",0.0134742966718893,0.0134889593277852
"100503992",0.0140678468814566,0.0140541638810704
"100504061",0.0136267803078217,0.0136375789922923
"100504104",0.00495584837935638,0.0049573802031098
"100504140",0.0076704151218567,0.00767847840842535
"100504156",0.00810578881525212,0.00810380192437855
"100504162",0.00367656245292677,0.00368019909374908
"100504178",0.00760735443584317,0.00762991725939904
"100504207",0.007465388314574,0.00747617155511778
"100504221",0.0134187198596391,0.013413510003425
"100504229",0.00383683341731324,0.00384230576153394
"100504234",0.00688174097809445,0.00688426993670397
"100504285",0.00628071090911641,0.0062813724710813
"100504309",0.00408188520525121,0.00407255903655898
"100504360",0.0172575366135832,0.0172613524461596
"100504399",0.00699719620554958,0.00700085184562703
"100504404",0.111247681141585,0.111239745907522
"100504406",0.0036,0.00350229017279326
"100504412",0.00737987754668356,0.00737495798668698
"100504464",0.00848367248381485,0.00848051808661447
"100504486",0.0278601890887935,0.027858052044719
"100504508",0.00804994201132749,0.00804355211579684
"100504518",0.00621666089539727,0.00622963674718035
"100504538",0.00840734282120972,0.0084191868792481
"100504594",0.0128088926069961,0.0128066447445951
"100504608",0.00914146328617538,0.00917924629782352
"100504650",0.00619394895335133,0.00617752038671121
"100504663",0.00693938197372186,0.00694666990692578
"100504715",0.00936839667494085,0.00937237371457391
"100504733",0.0112346051069482,0.0112337805161701
"100515",0.00524239302457524,0.00524195642537461
"100526510",0.011120894910813,0.0111318980530026
"100526546",0.0101052522817985,0.0101115569624456
"100529074",0.0127099155550455,0.0127032859647683
"100529076",0.0323828639431795,0.0323880805666418
"100529077",0.012244990494636,0.0122405081697173
"100532",0.00339641851217008,0.00336063852131905
"100532729",0.00825417036957433,0.00824370913424196
"100534273",0.0113382753087179,0.0133136094674556
"100534287",0.0062440262234406,0.00624431148958719
"100534296",0.00653498387912279,0.00653098946894052
"100535",0.00894381194297695,0.00894680801085459
"100559",0.00807491721480691,0.00808240178467651
"100561",0.00248167452362625,0.00248181747333044
"100579147",0.00861767508525889,0.00861072971627767
"100604",0.00913666752360752,0.0091381086000192
"100608",0.00721230987473652,0.00721166332620041
"100609",0.0120364607753636,0.0120350645193615
"100637",0.00295985168059354,0.00296011163159193
"100647",0.00422599040846684,0.00422991626397279
"100678",0.00564694821082017,0.00564718076799407
"100683",0.00428857172744944,0.00429067078249986
"100689",0.0141735215125232,0.0141850776417119
"100689703",0.00539505792127464,0.00539542326307015
"100705",0.00448770214487793,0.0044789520889845
"100710",0.0057470224597928,0.00574654358108411
"100715",0.00773234430480323,0.00773037595791927
"100727",0.00463591224626099,0.00463515752783024
"100732",0.00511700483643212,0.00511604571808419
"100737",0.00535092042599963,0.00535008173984089
"100756",0.00534519107017023,0.00534489014926155
"100763",0.00392855195643497,0.00393230607008368
"100764",0.00631192738726231,0.00631374939033731
"100855",0.00619062834519488,0.00617914280787185
"100856880",0.0114708551333434,0.0114631782396664
"100861571",0.0185705203044458,0.018570586941415
"100861572",0.00713774653836034,0.00713419819461656
"100862203",0.0422664480244759,0.0422716339625509
"100862242",0.00969395580659369,0.00974658251188949
"100900",0.00444834564631455,0.00446197675265112
"100929",0.00354893831331629,0.00354467873607588
"100952",0.01212265935087,0.0121339775850331
"100972",0.0180267051258939,0.0180437582913659
"100978",0.00727239085730332,0.00727272355462534
"100986",0.00307403417744761,0.00311987663339015
"101023",0.00333480975461128,0.00333379997849839
"101055670",0.00462295612032942,0.00461986862380669
"101055749",0.0060820039679947,0.00607986375490452
"101055939",0.00848350714538062,0.00848204948800842
"101056014",0.0116996000465549,0.0117054534762302
"101056032",0.00973669930225636,0.00974361637105932
"101056229",0.00792104247202067,0.00792891600280238
"101095",0.00487867987253964,0.00486902600140798
"101113",0.00283114573760466,0.00282995745468026
"101118",0.00404028535308143,0.00404031114689776
"101122",0.00415591058351548,0.00416018343679876
"101142",0.00373370382883099,0.00373328148802669
"101148",0.00451105880393494,0.00451018354645082
"101185",0.00252343189431884,0.0025234848642777
"101187",0.0116628775448281,0.0116643087817759
"101202",0.00481152994194151,0.00481878593646904
"101206",0.00708731417456054,0.00709056587553886
"101214",0.0152676707662776,0.0152717306356929
"101240",0.00496484345303663,0.00497464931492092
"101314",0.00375440177746409,0.00375541040780461
"101320",0.0116668318823111,0.0116630153758667
"101351",0.005888102166743,0.00589076599743151
"101358",0.00762014721461129,0.00761703470083925
"101401",0.00860466852690609,0.00860488567030963
"101434",0.00901754395639876,0.00903664504624704
"101437",0.00271418275311987,0.00271429675160501
"101471",0.00346326906562484,0.00346265668336034
"101476",0.00388717626824199,0.00388919340149202
"101488",0.0122385586594786,0.0122262332649511
"101489",0.00332848207905259,0.00332744437404521
"101490",0.00364849865149457,0.00364932463481183
"101497",0.00862228965432314,0.00862143964359975
"101502",0.00766559891262924,0.00766457570360626
"101513",0.00356185651683135,0.00356379747876208
"101533",0.0169750330523356,0.0169734999627205
"101540",0.00560916290378491,0.00561273560912173
"101543",0.0041289997000801,0.00412610109545123
"101544",0.0061279656849068,0.00612607663341647
"101565",0.00829424109837973,0.00829307505633522
"101568",0.00451259314761605,0.00450674544745253
"101592",0.00416640263986944,0.00416612034672346
"101602",0.00437139159458558,0.0043702767709193
"101604",0.011186628475363,0.0111960531124962
"101612",0.00569463786712472,0.00569357369808253
"101613",0.0169821297190093,0.0171150883818686
"101631",0.00397103730026193,0.00397010492965018
"101685",0.00749349324992393,0.00749191396628246
"101700",0.0119140658723502,0.0119409302980553
"101706",0.0027315414738341,0.00271473519291418
"101739",0.00604835272708159,0.0060503275651867
"101744",0.0139779260467425,0.014049942963037
"101772",0.0104797581004756,0.0105111086805235
"101809",0.00970641867102381,0.00971725196114539
"101831",0.00471471376817756,0.00471713488357541
"101861",0.00617284721832738,0.0061756406598346
"101867",0.00275563380821297,0.00275500585912744
"101869",0.00596199390915176,0.0059608005098479
"101883",0.00907182119204712,0.00906260059585718
"101943",0.00310659505044612,0.00310666106941179
"101966",0.00465335594561992,0.00465171708695509
"101985",0.00819829819965951,0.00819885298590062
"101994",0.00437943460255129,0.00438112683100804
"102022",0.0179320168551031,0.0179291385466236
"102032",0.00353482706839043,0.00354040734968941
"102058",0.00313514542699771,0.0031336655248567
"102060",0.00364429438586265,0.00367309458218549
"102075",0.00708027808588296,0.00708356174631381
"102093",0.00394658994589178,0.00395020725732049
"102098",0.00544919529330845,0.00544784621980163
"102103",0.00703782035537728,0.00712599089222466
"102122",0.00283131049882692,0.00283019710221039
"102124",0.00726219908731431,0.00725757303970938
