"","GSE42264_Measles_vs_Control"
"105663",0.0356505730379238
"105670",0.0510126402153867
"105675",0.0365529223304208
"105689",0.0405644304213355
"105722",0.0355395008744553
"105727",0.0407850396447862
"105732",0.0586404586404586
"105734",0.0454309584555762
"105782",0.0295005908872062
"105785",0.0640478729707311
"105787",0.0672006006757602
"105827",0.0394061583577713
"105833",0.0445299615173172
"105835",0.0359828141783029
"105837",0.0503569637783243
"105841",0.0432329549316838
"105844",0.0573600103936599
"105847",0.0311664601943014
"105853",0.053706566848401
"105855",0.0607952458932846
"105859",0.0490841657676456
"105866",0.0414431471547281
"105886298",0.0378401004604437
"105887",0.0500604594921403
"105892",0.0643884892086331
"105988",0.0536786704810989
"106014",0.0384873949579832
"106021",0.0408909695008914
"106025",0.0321820360375555
"106039",0.0354518704350223
"106042",0.0504235881662889
"106052",0.0520261210160461
"106059",0.0862180524102232
"106064",0.0374238468233246
"106068",0.0407019287871406
"106073",0.0360340921350739
"106143",0.033101954119569
"106200",0.046822457243119
"106205",0.033859759949463
"106248",0.0551459522586214
"106264",0.0391204694729502
"106298",0.0325507332247075
"106326",0.041945043601951
"106338",0.065456938315415
"106344",0.0695267683639553
"106347",0.0641773628938156
"106369",0.0409068164825824
"106389",0.043786100242221
"106393",0.0509933774834437
"106407",0.0574395373291272
"106489",0.0312484694127443
"106504",0.0391447889822114
"106512",0.0859698647211937
"106522",0.0533446615520456
"106529",0.0243443613597066
"106557",0.0513626068532184
"106564",0.0564859192922234
"106565",0.0372054870960649
"106572",0.0344955331726446
"106581",0.0388232203835041
"106582",0.0413812103958123
"106583",0.031013431013431
"106585",0.0554749374822241
"106618",0.0552922590837283
"106628",0.0523237919359803
"106633",0.0304202113946893
"106639",0.0423728813559322
"106648",0.082169495687406
"106672",0.0360989058326872
"106707",0.0432028109777198
"106757",0.0662931839402428
"106759",0.0478332583595741
"106763",0.0387070207947293
"106766",0.0403635018564982
"106794",0.0398177730446101
"106795",0.055365672371465
"106821",0.0343320251427842
"106840",0.0475378065763907
"106861",0.0710612302883932
"106869",0.0550483048010642
"106877",0.0470673425054308
"106878",0.0645138446285674
"106894",0.0300983899821109
"106931",0.0491047711724197
"106947",0.0341416882120297
"106952",0.050313015342232
"106957",0.0471874948473899
"107022",0.0466173255532349
"107029",0.0383040638114981
"107035",0.031015592077539
"107045",0.0294770206022187
"107047",0.0407631979958673
"107065",0.0402518534349375
"107071",0.0297297297297297
"107094",0.0374161666078362
"107141",0.0565780504430811
"107146",0.0407553369367394
"107173",0.0350184956843403
"107182",0.0404766230777354
"107197",0.0297849202513291
"107221",0.0561100022177866
"107227",0.0497589375056854
"107239",0.043683917640512
"107242",0.0339566005878307
"107250",0.0484365419987738
"107260",0.033898255647225
"107271",0.0283061673240027
"107272",0.0358069689817447
"107305",0.0297330452652696
"107321",0.11850130699971
"107328",0.0352127436596101
"107338",0.0401387143272918
"107350",0.241127826431906
"107351",0.0573733679462269
"107358",0.0339924490470313
"107368",0.0347503970728854
"107371",0.0405020608504264
"107373",0.0623387598968063
"107375",0.06482250979461
"107376",0.0570400822199383
"107392",0.0332580704216757
"107435",0.0355749145845815
"107448",0.055265195509098
"107449",0.0556065328900588
"107476",0.0556410161935115
"107477",0.0617964622099701
"107503",0.071780253951801
"107508",0.0423418436331554
"107513",0.0318513823443134
"107515",0.056005895357406
"107526",0.143645807500256
"107527",0.0498862185340869
"107528",0.0248511660931782
"107566",0.0712203411220964
"107568",0.0432769706525893
"107569",0.0422957105200096
"107581",0.0329227581443536
"107586",0.075451441182172
"107587",0.0631853785900783
"107589",0.0577196782252658
"107605",0.0578133943903835
"107607",0.0704137341314214
"107650",0.0434203516249334
"107652",0.0476587886867393
"107684",0.0324979139349148
"107686",0.0368808680496992
"107701",0.0403401512886001
"107702",0.0477708074742527
"107723",0.0595991717919631
"107732",0.0298426478567553
"107733",0.0426769196501574
"107734",0.0497490391669637
"107746",0.0652326959230765
"107747",0.0314161934645975
"107751",0.0842043950225046
"107753",0.0607251930145779
"107765",0.0583963577317743
"107766",0.0401896590652518
"107767",0.0372332436439477
"107769",0.0606226518133787
"107770",0.0641129032258065
"107771",0.02274199352285
"107815",0.0719123989642678
"107817",0.0339810174395843
"107823",0.038233954338261
"107829",0.0302300695559123
"107831",0.0622696001314894
"107868",0.0612634892086331
"107869",0.0574093234465713
"107889",0.0511925312411815
"107932",0.050876732968882
